	name	count
41457	CONTACT SUPPORT	98
36320	YOU CONTACTED	98
21989	CONTACT NETGEAR	97
56746	GIVE US	97
58879	RETURN THE	97
24383	ASSISTANCE YOU	97
4011	ONE YEAR	97
30054	KEEP IN	97
4848	REVIEW SO	97
53076	SHOULD AND	96
39397	SUPPORT.NETGEAR.COM IF	96
20609	YOU YOU	96
52702	HAD TO	96
1531	OF A	96
49850	IF YOUR	96
48275	WN3000RP WORKING	96
53891	HOW FAR	96
48839	PROBLEM WITH	96
53110	SUPPORT GIVES	96
19788	IMPORTANT TO	95
30635	EX7000 WORKING	95
47899	TROUBLE THAT	95
23971	YOU'D LIKE	95
54640	ALWAYS EMAIL	95
1716	TELL US	95
39651	CAUSING THE	95
49083	OR NEED	94
17648	AND HAVE	94
24467	THINK CAN	94
58167	SATISFACTION.REGARDS,NETGEAR TEAM	94
33522	CAN FIND	94
5331	YOU MIGHT	93
12132	THE INCONVENIENCE	93
4370	INFORMATION THAT	93
7196	DECIDE TO	93
51771	WORKING OPTIMALLY	93
30935	ASSURE YOU	93
58772	R7000 WORKING	93
6398	WAS THE	92
22589	AS THE	92
6439	YOU AS	92
2371	FURTHER DETAILS	92
20087	MAIN ROUTER	92
3868	OFFER YOU	92
62254	IT WILL	91
54802	KNOW YOU	91
11908	CONNECT TO	91
10101	EMAILING US	91
30459	FOR ADVANCED	91
16614	SURE YOU	91
27774	IF THAT	91
23830	ALL THE	91
52578	JUST EMAIL	91
42769	THE STANDARD	91
64684	A FEW	90
46821	ALL OF	90
37454	BEST THING	90
27004	THING YOU	90
46442	YOUR HOME	90
62927	BE TO	90
29862	SO I	90
22176	EMAIL.REGARDS,NETGEAR TEAM	90
1833	A ROUTER	90
17393	CONFUSION AND	89
17234	CHANCE YOU	89
48430	THE CONFUSION	89
43617	IN GETTING	89
29135	EVERYTHING IS	89
41822	ORBI SYSTEM	89
30654	IS WRONG	89
1151	US WHEN	88
16319	THE DEVICE	88
35955	HELP!REGARDS,NETGEAR TEAM	88
61907	WORKING OR	88
50912	FORUMS.COMMUNITY.NETGEAR.COMREGARDS,NETGEAR TEAM	88
63100	TO WRITE	88
56878	FIND THE	88
53632	OR CONCERNS	88
57677	REACHED AT	88
9766	YOU SO	88
14764	IDEA OF	88
51074	OUR FORUMS.COMMUNITY.NETGEAR.COMREGARDS,NETGEAR	87
56715	UP TO	87
57856	HELP WE	87
26272	TEAM IF	87
46300	OR EMAIL	87
17215	SUPPORT.NETGEAR.COM.IF YOU	87
46115	IT PLEASE	87
31568	TO OUR	86
10737	YOU CONTACT	86
64675	ADDRESSED CAN	86
14942	TO RESOLVE	86
49454	COMMUNITY.NETGEAR.COM.REGARDS,NETGEAR TEAM	86
34709	IF FOR	86
3488	ANY TROUBLE	86
9407	THE NIGHTHAWK	86
50383	AND FOR	86
52781	MORE ABOUT	86
63240	HELP OR	86
35337	NO LONGER	86
44044	FOR TRYING	86
38632	FOR WHATEVER	86
1513	BE A	85
45844	YOU DECIDE	85
11194	PERFECTLY PLEASE	85
34743	NEEDING TO	85
36060	ANY INCONVENIENCE.REGARDS,NETGEAR	85
1221	SUPPORT.NETGEAR.COM AND	85
58282	NETGEAR ROUTER	84
56964	OUT WHY	84
21660	SUPPORT.NETGEAR.COM YOU	84
6831	WHY YOU	84
64245	HELP IF	84
28083	CHOOSING NETGEAR	84
842	TO THANK	84
18444	SO FAR	84
45037	FIXED FOR	84
7718	ANY FRUSTRATIONS	84
44083	YOU DO	84
23164	INFORMATION AND	84
38785	FROM NETGEAR	83
3337	AMAZON@NETGEAR.COM PLEASE	83
57977	AND HOW	83
48346	JUST NEED	83
37793	THE WIRELESS	83
39588	THE SETUP	83
11062	ROUTER TO	83
40064	AT COMMUNITY.NETGEAR.COM.REGARDS,NETGEAR	83
61142	IS IT	83
3829	YOUR EARLIEST	83
5006	FIRMWARE TO	82
16652	AND MAKE	82
23992	YOUR NETWORK	82
17620	YOUR ORBI	82
4235	EX7000 AND	82
21549	UPGRADING TO	82
1264	THE MAIN	82
45798	LIKE SOME	82
23632	A YEAR	82
225	WANT YOUR	82
10318	TRY TO	82
3037	HELP US	81
62549	I DID	81
