	name	count
16563	SO FAR SO GOOD	7
11140	YOUR TIME OR MONEY	7
24230	WAS A WASTE OF	7
2736	WORKED GREAT FOR A	7
8019	TO SET IT UP	7
12216	WASTE YOUR MONEY ON	7
23155	NOT LIVE UP TO	7
18343	WORKING IN LESS THAN	7
2760	FOR A FEW DAYS	7
16678	NETGEAR TECH SUPPORT IS	7
964	NOT WORK AT ALL	7
8552	WORST ROUTER I'VE EVER	7
21853	DOES NOT LIVE UP	7
8253	IF YOU HAVE A	7
24067	STAY AWAY FROM THIS	7
24261	OF TIME AND MONEY	7
7880	KEEPS DROPPING THE CONNECTION	7
3191	NOT WORTH THE PRICE	7
18149	TO LIKE THIS ROUTER	7
13931	STAY AWAY FROM NETGEAR	6
316	RANGE EXTENDER NOT SO	6
6743	IP ADDRESS UNABLE TO	6
22686	AVOID AT ALL COSTS	6
2151	WASTE YOUR TIME OR	6
12547	THIS ROUTER IS GARBAGE	6
5694	NETGEAR IS A GOOD	6
24394	ONE OF THE WORST	6
21711	OBTAIN IP ADDRESS UNABLE	6
11473	ABOUT A WEEK AND	6
705	WASTE YOUR TIME AND	6
23126	NOT AS STRONG AS	6
7293	DON'T BOTHER WITH THIS	6
19460	WAS EASY TO SET	6
18179	THE WORST CUSTOMER SERVICE	6
24556	NOT RECOMMEND THIS ROUTER	6
18124	IT DID NOT WORK	6
2855	NOT A GOOD ROUTER	6
20083	A GREAT PRODUCT BUT	6
9043	VERY EASY TO INSTALL	6
10969	IT MIGHT WORK BUT	6
23975	NOT RECOMMEND THIS PRODUCT	6
18719	THIS PRODUCT IF YOU	6
13130	THIS PIECE OF GARBAGE	6
20985	DO NOT BUY NETGEAR	6
651	TO SEND IT BACK	6
22958	DIFFICULT TO SET UP	6
4131	NETGEAR CUSTOMER SERVICE IS	6
11212	EASY TO INSTALL AND	6
9015	THIS ROUTER WILL NOT	6
16235	DO NOT BUY IF	6
19856	NOT BUY IF YOU	6
3978	ADDRESS UNABLE TO OBTAIN	6
24814	EXTENDER NOT SO MUCH	6
5573	DONT WASTE YOUR MONEY	5
469	WITH APPLE AIRPORT EXTREME	5
2407	OK BUT NOT GREAT	5
1466	SAVE YOUR MONEY AND	5
15402	I REALLY WANTED TO	5
11385	VERY EASY TO SET	5
347	THAN MY OLD NETGEAR	5
20752	IT WAS A WASTE	5
20723	FINE FOR A FEW	5
6175	WOULD NOT PURCHASE AGAIN	5
14706	I HAVE NOT BEEN	5
16390	BAND WI-FI GIGABIT ROUTER	5
9997	AFTER A FEW MONTHS	5
14665	NOT A HAPPY CAMPER	5
12561	GOOD AT FIRST BUT	5
23730	I WILL NEVER BUY	5
9663	NEVER ABLE TO GET	5
1509	GOOD FOR THE PRICE	5
12696	WHAT I WAS EXPECTING	5
2037	THE RANGE OF MY	5
4235	DESKTOP WIFI RANGE EXTENDER	5
10828	AM STILL TRYING TO	5
23427	I AM STILL TRYING	5
8086	AND BUY A BETTER	5
16037	VERY DISAPPOINTED IN THIS	5
15976	ROUTER DO NOT BUY	5
9554	WILL NEVER BUY ANOTHER	5
7999	DUAL BAND WI-FI GIGABIT	5
8905	NOT THE BEST ON	5
13929	SUPPORT IS A JOKE	5
1118	BE PREPARED TO PAY	5
19964	COMPLETE WASTE OF MONEY	5
19965	READY FOR PRIME TIME	5
5176	AS GOOD AS MY	5
19979	I WOULDN'T BUY IT	5
19632	WAS NEVER ABLE TO	5
7945	ROUTER I HAVE EVER	5
14438	WASTE OF MONEY AND	5
13183	NOT A GOOD PRODUCT	5
6465	THOUGHT IT WOULD BE	5
13848	NOT BUY UNLESS YOU	5
5837	PRODUCT IF YOU WANT	5
18938	GREAT FOR A FEW	5
24882	I HAD TO RETURN	5
14039	AND TERRIBLE CUSTOMER SERVICE	5
12567	HAVE NOT BEEN ABLE	5
12652	AS FAST AS I	5
862	IT WORKS MUCH BETTER	5
17557	DO NOT BUY UNLESS	5
11735	NOT A BAD PRODUCT	5
17164	AND IT WORKS FINE	5
16461	SIGNAL FROM MY ROUTER	5
19123	IT WORKED FINE FOR	5
1810	I HAVE EVER OWNED	5
16544	NOT WHAT I WAS	5
17075	TO SET UP BUT	5
24402	REALLY WANTED TO LIKE	5
15824	NOT BEEN ABLE TO	5
23787	IN THE SAME ROOM	5
5418	PRODUCT IS A WASTE	5
10219	WHEN IT WORKS BUT	5
18145	NOT PLUG AND PLAY	5
22701	AFTER MONTHS OF USE	5
8091	AND IT WORKS MUCH	4
57	NOT WORK WITH TIME	4
23568	FOR WHAT I NEEDED	4
1393	DID NOT WORK AS	4
8653	YOU WANT TO USE	4
21985	MONEY ON THIS ROUTER	4
21986	GET IT SET UP	4
13237	CAN'T GET IT TO	4
4893	HALF THE SPEED OF	4
6070	TOTAL WASTE OF MONEY	4
6686	DOES NOT PLAY WELL	4
5701	SHOULD NOT HAVE BEEN	4
11428	FOR THE MOST PART	4
2180	I HAD TO RESET	4
19167	WHAT GOOD IS A	4
336	SET UP WAS EASY	4
4111	NETGEAR AC1200 DESKTOP WIFI	4
15065	NOT USER FRIENDLY AND	4
19845	IT IS A GOOD	4
15325	WANT MY MONEY BACK	4
10303	I WANT MY MONEY	4
5767	THIS IS A GREAT	4
7062	WORKED GREAT FOR THE	4
24390	RECOMMENDED BECAUSE OF INABILITY	4
16325	GOOD AS I EXPECTED	4
19024	TO CONNECT IT TO	4
5077	WORKS WELL WHEN IT	4
12488	14 MONTHS AFTER BUYING	4
707	OK WHEN IT WORKS	4
23584	WORK WITH TIME MACHINE	4
2448	FOR ABOUT A YEAR	4
4546	I COULD NOT GET	4
12837	WORKS GREAT IF YOU	4
12145	TO LIKE IT BUT	4
2683	OF INABILITY TO SETUP	4
14083	THIS PRODUCT IS NOT	4
871	FOR THE FIRST MONTH	4
616	YOU PLAN TO USE	4
17353	BECAUSE OF INABILITY TO	4
10424	AT FIRST BUT NOW	4
9158	NOT SURE IF IT	4
18331	MONTHS AFTER BUYING IT	4
24294	AND LACK OF SUPPORT	4
18959	HARD TO SET UP	4
7996	N750 DUAL BAND WI-FI	4
4318	PRODUCT WAS EASY TO	4
13845	THE WORST PIECES OF	4
15608	COULD NOT GET THIS	4
16922	RANGE AND SIGNAL STRENGTH	4
5311	WORST ROUTER I EVER	4
23491	WORKED FINE AT FIRST	4
16745	NOT WASTE YOUR TIME	4
24145	WORKS GREAT WHEN IT	4
13207	THE WORST ROUTER I'VE	4
7554	TO CONNECT TO THE	4
956	CRACKED UP TO BE	4
17909	IT'S CRACKED UP TO	4
15920	NOT PLAY WELL WITH	4
20980	BETTER RANGE THAN MY	4
11234	AND HORRIBLE CUSTOMER SERVICE	4
14403	LESS THAN A YEAR	4
8666	GREAT FOR THE FIRST	4
14724	I THOUGHT IT WOULD	4
24614	I GOT A BAD	4
7530	TO FIGURE OUT THE	4
10333	WILL NOT WORK WITH	4
17130	A FEW MONTHS THEN	4
10682	NOT AS POWERFUL AS	4
14784	FOR THE PRICE I	4
19554	WORST ROUTER I HAVE	4
17562	EXTENDER DOES NOT WORK	4
24637	TECH SUPPORT IS USELESS	4
1296	NOT A GOOD PURCHASE	4
4401	LIKE THIS ROUTER BUT	4
9244	NOT A GOOD CHOICE	4
14630	CLOSE TO THE ROUTER	4
22768	AND NO CUSTOMER SUPPORT	4
9826	GOOD PRODUCT BUT NOT	4
7020	YOU CAN DO BETTER	4
13515	NOT READY FOR PRIME	4
2361	UNIT WORKED FINE IN	4
6009	THE WORST I HAVE	4
9556	HAVE TO RESET IT	4
9560	UNLESS YOU WANT TO	4
24449	THIS ITEM DOES NOT	4
5997	NOT SURE IF I	4
3719	OF MONEY AND TIME	4
12518	ROUTER I'VE EVER HAD	4
21943	THIS WOULD BE A	4
127	BUT NOT SO RELIABLE	4
21879	DO NOT RECOMMEND THIS	4
21260	NETGEAR IS USUALLY A	4
23714	NOT WORK WITH COMCAST	4
2592	NETGEAR'S TECH SUPPORT IS	4
6792	WANTED TO LIKE THIS	4
17089	I PURCHASED THIS ROUTER	4
3385	NOT PERFORM AS ADVERTISED	4
10838	NOT RECOMMENDED BECAUSE OF	4
17019	SAVE YOUR MONEY BUY	4
14582	THAN MY OLD ROUTER	4
25045	BUY A BETTER ONE	4
16811	TERRIBLE PRODUCT AND TERRIBLE	4
11528	I HAVE TIME WARNER	4
1229	THAN THIS PIECE OF	4
8781	TECH SUPPORT IS A	4
13583	THE PRODUCT IS NOT	4
8642	TRYING TO GET IT	4
11307	NETGEAR N750 DUAL BAND	4
1234	I WOULD LIKE TO	4
22268	DOES NOT EXTEND SIGNAL	4
19067	DO NOT PURCHASE THIS	4
18196	IT MIGHT BE WORTH	4
5536	NOT WORK IT WAS	4
5057	GREAT OUT OF THE	4
3418	WORKED GREAT FOR ABOUT	4
16613	A SOLUTION TO GET	4
17201	AS GOOD AS I	4
39	READ THE FINE PRINT	4
1007	BUT IT IS NOT	4
5475	OF THE WORST PIECES	4
12670	IT SEEMS TO HAVE	4
2939	HAVE TIME WARNER AND	4
10626	SPEND YOUR MONEY ON	4
9059	DOESN'T LIVE UP TO	4
14035	IT WORKS BUT IT'S	4
4749	WORKED WELL FOR A	4
6815	THIS IS THE WORST	4
7330	AC1200 DESKTOP WIFI RANGE	4
12722	IS NOT EASY TO	4
1942	IS NOT USER FRIENDLY	4
23771	WORKING AFTER A MONTH	4
7690	IF YOU PLAN TO	4
7782	HAVE TO RESTART IT	4
3048	BETTER THAN THIS PIECE	4
13278	READ THIS REVIEW BEFORE	4
10864	DOES NOT WORK AT	4
24385	WORK WITH WINDOWS 10	4
1712	JURY IS STILL OUT	4
13281	WAS SUPPOSED TO BE	4
15957	BUGGY SHOULD NOT HAVE	4
8795	WILL NOT WORK FOR	4
11813	SEEMS TO BE GOOD	4
11090	OF THE TIME BUT	4
9002	NOT HAPPY WITH THIS	4
13534	AVOID LIKE THE PLAGUE	4
18492	AVOID AT ALL COST	4
7559	TO EXTEND THE 5GHZ	3
2583	WAS EASY TO REGISTER	3
20172	THERE ARE MUCH BETTER	3
7636	PRIMITIVE AND BUGGY STAY	3
7637	TO DESCRIBE HOW POORLY	3
7664	THAT IT'S BETTER THAN	3
15702	NOT PURCHASE THIS RANGE	3
2714	AND BUY SOMETHING BETTER	3
11397	A WEEK THEN THE	3
15877	I WAS DISAPPOINTED WITH	3
7551	PAIN TO SET UP	3
20211	ME GREAT CONNECTIONS IN	3
17166	BUGGY SOLUTION FOR 5GHZ	3
7656	A RELIABLE NETWORK CONNECTION	3
22920	TO SET UP CALLED	3
23231	SURE WHY IT GETS	3
19896	DEVICE CONSISTENTLY DISCONNECTS FROM	3
23277	UP FOR TECH SUPPORT	3
17315	VIDEO STREAMING BUT NOT	3
7705	QUIT FOR NO REASON	3
7646	AND NOW WE ARE	3
7643	AND RIGHT OFF THE	3
2556	I WOULD LOVE TO	3
3050	WORSE THAN CURRENT NETGEAR	3
20159	A LOT OF QUALITY	3
22919	CAN'T SAY THAT IT'S	3
17135	THAT I HAVE EVER	3
19793	ABLE TO ESTABLISH CONNECTION	3
7098	HANG LOW DO THEY	3
11335	THE INSTRUCTIONS AND THE	3
7652	IF YOU HAVE WINDOWS	3
7647	IT WORKED GREAT BUT	3
7720	THE PROBLEM WAS HOW	3
7648	OF THIS PRODUCT IF	3
3102	DO NOT BUY IT	3
3051	YOUR REQUIREMENTS BEFORE BUYING	3
19796	WAS A GREAT ROUTER	3
11339	THIS DOES NOT PROVIDE	3
7629	TO AN NETGEAR R8000	3
19894	GOOD BUT BEWARE OF	3
2704	WORKS FOR WHAT I	3
13720	UP WITH A FULLY	3
2604	SET UP WAS QUICK	3
7611	A WIRED ROUTER BUT	3
17286	DROPS THE WIFI BROADCAST	3
11390	BE GOOD BUT CUSTOMER	3
22869	BUT BEWARE OF FIRMWARE	3
22912	INCREASED LATENCY AND TERRIBLE	3
19881	IT QUIT FOR NO	3
3076	FOR THE PRICE BUT	3
7584	LIKE THERE CONNECTIONS GOING	3
7585	BAD SUPPORT WAS CORRUPTED	3
20215	READJUSTED MY SYSTEM FOR	3
7686	EXTENDING NETGEAR WIRELESS NETWORK	3
22910	WEP SWITCHED TO WPA2	3
7667	NOT MEET ME NEEDS	3
7595	ACTUALLY GREAT AND EASY	3
20154	IT TO GO ALONG	3
23253	DECREASE REQUIRED WHEN EXTENDING	3
7661	WITH A POS CONFIGURATION	3
11592	WAY SHORT OF EXPECTATIONS	3
7588	EVERY 1-2 DAYS NO	3
2684	IT UP AND FORGOT	3
7657	ETHERNET CABLE AND TRY	3
11577	DROPS CONNECTION REQUIRES RESTART	3
2601	I HAVE TO REBOOT	3
19823	MY APPLE WIFI I	3
2707	THE FIRST UNIT ARRIVED	3
19833	BOTH MODELS THE RED	3
7627	AND TRY A DIFFERENT	3
19853	FASTLAND MODE IS POOR	3
7570	PRODUCT AT THIS PRICE	3
20156	TIME WARNER AND WAS	3
23226	NOT EASY TO CONFIGURE	3
13663	NOT AS EASY TO	3
2594	CUSTOMER SUPPORT ON REFURBISHED	3
2655	OR IS THIS THE	3
23194	WAS NICE WHILE IT	3
2595	ROUTER GIVES ME BETTER	3
23224	SETUP WAS EASY IN	3
7613	I PURCHASED IT TO	3
7680	WAS A FAIL FOR	3
3061	USER FRIENDLY AND SUPPORT	3
7571	GOOD HOURS IN THE	3
23270	BETTER MODEM I HAVE	3
22935	EXTENDER FOR JUST OVER	3
23266	IT IS USELESS I	3
11512	RESET EVERY MONTHS NETGEAR	3
11559	AN IMPOSSIBLE INSTALL I	3
23071	EXTENDER NOT NETGEAR YET	3
22991	HAD THIS RANGE EXTENDER	3
15783	DIDN'T MEET MY EXPECTATIONS	3
2870	UNITS ALL STOPPED WORKING	3
15785	HELPED A LITTLE ON	3
20012	WOULD LOVE TO KNOW	3
15788	LESS BANDWIDTH WITH THE	3
7378	THE EXTENDER WAS BETTER	3
15833	UNIT HAS TO BE	3
20029	KNOW THAT NETGEAR IS	3
7286	POINT HELPS BUT IT	3
15795	THE 2X CONNECTED NO	3
17218	SET UP CALLED NETGEAR	3
23061	EXPERIENCED THE WORST CUSTOMER	3
20195	GOOD BUT CAN'T SAY	3
7403	WHEN IT'S ON I	3
13601	A LITTLE ON MY	3
13613	WORSE THAN MY OLD	3
2847	IT WORKED BUT NOT	3
19982	WORK OUT OF THE	3
7437	PROVIDE A RELIABLE NETWORK	3
2835	WELL SETUP IS VERY	3
7429	DO YOUR RESEARCH AND	3
20091	BUT NOT MY ROOMATE'S	3
11457	ITEM WORKS TEMPORARILY BUT	3
2990	WAS CORRUPTED USB DRIVE	3
15834	BUT NOT HARDLY AT	3
2849	THE FIRST TIME...NOT SO	3
7415	AND ONLY LOST ONE	3
11461	GOOD AND PRODUCT IS	3
13530	YOU A CREATE A	3
7410	THESE TRYING TO EXTEND	3
11464	A FAIL FOR ME	3
7288	USB DOES NOT WORK	3
20194	NETGEAR SUPPORT SUCKS ALL	3
3119	GIVE ME GREAT CONNECTIONS	3
13560	DEVICE WILL NOT EXTEND	3
23039	AS WIRELESS ACCESS POINT	3
15808	NOT A GREAT OPTION	3
15811	GET A BETTER SIGNAL	3
23007	BUT IT DID NOT	3
15812	HELPS BUT IT IS	3
17199	THAN I THOUGHT IT	3
2937	WORKED FOR A BIT	3
7367	THIS IS NOT THE	3
13550	AC2200 TO EXTEND THE	3
13559	MAKE TO PAIR AS	3
15814	PERFORMANCE AFTER AN EXTREMELY	3
15815	GOOD BUT CUSTOMER SERVICE	3
7319	IS THE PRODUCT ITSELF	3
23016	IS STUPID BECAUSE YOU	3
7300	A GREAT ROUTER FOR	3
15826	OPTION FOR SETUP OVER	3
11504	MY ROUTER ALL OVER	3
13570	DROPS CONNECTIONS ALL THE	3
11503	COVERAGE BUT SPEED IS	3
2920	SIGNAL WAS ACTUALLY WORSE	3
20053	WHEN USED WITH NETGEAR	3
2973	ON ONE OF THE	3
20050	I ALSO CAN ONLY	3
2915	CANT USE IT AS	3
7344	TO DOWNSTAIRS IN AN	3
7348	WORK FOR OUR SMALL	3
23049	EASY SETUP POOR RANGE	3
11497	WEEK AND THAT'S IT	3
2977	I AM DISAPPOINTED IT	3
20042	WARRANTY SERVICE IS PART	3
20038	NOT THE TOTAL SOLUTIUON	3
7281	WITH MY NETGEAR NIGHTHAWK	3
7277	ME BETTER RECEPTION THAN	3
13654	POOR DIRECTLY CONNECTING TO	3
11608	NEEDS TO BE REBOOTED	3
23159	A WIDER RADIUS WITH	3
7514	WORK GREAT WISH I	3
22879	COMPANY AND THEY MAKE	3
7120	STILL TRYING TO FIGURE	3
7513	LOW QUALITY AND HIGH	3
7512	I'M TRYING TO GET	3
23153	I OBTAINED WORSE PERFORMANCE	3
19926	OPTION FOR AN EXTENDER	3
2763	NOT EVEN THINK ABOUT	3
2764	HAS NOT INCREASED THE	3
11420	OF THE ROUTER AND	3
3124	IT'S ROBUST BUT IT'S	3
7504	TO IT THE SAME	3
22969	NOT HAPPY WITH THE	3
7516	BEEN ABLE TO ESTABLISH	3
11416	POWER CYCLE YOUR SYSTEM-CHECK	3
7444	WORK WITH MY NETGEAR	3
23178	AVOID THIS PRODUCT AT	3
7224	I WON'T PURCHASE OR	3
2725	REMOVABLE ANTENNAS NOT REALLY	3
11406	CONNECT TO IT DESPITE	3
11554	THIS ROUTER TO MY	3
19908	THIS SINCE IT DOESN'T	3
7237	FOR NO REASON AND	3
7538	EFFECTIVE EXTENDER BUY MESH	3
7251	IS GET STUCK IN	3
15847	I KNOW THAT NETGEAR	3
15883	BECAUSE WPS WAS AVAILABLE	3
2738	IT DOESN'T WORK MOST	3
7533	THIS DEVICE WILL NOT	3
17179	NETWORK HELL OR IS	3
11412	GREAT AND EASY TO	3
11423	OF THIS TECHNOLOGY AND	3
15845	IT'S GREAT BUT I'VE	3
11424	EXTENDER IS A TOTAL	3
7461	WOULD NOT RECOMEND THIS	3
11534	USB 3.0 HARD DRIVE	3
7271	SUCH A PAIN TO	3
7467	RECOMMEND NETGEAR PRODUCTS TO	3
7273	DUE TO COMPATIBILITY ISSUES	3
7274	SETUP IT'S ROBUST BUT	3
7275	NOT SATISFACTORY THE KNOBS	3
2811	I HAD TO PURCHASE	3
23144	IT WORKED FOR A	3
15876	RANGE EXTENDER FOR JUST	3
19971	WORK FOR ME BUT	3
7451	SAME FLOOR PRETTY WELL	3
7450	CORRUPTED USB DRIVE FILES	3
15769	SO IT COULD BE	3
23110	CANNOT RESET AFTER SWITCHING	3
19957	MUCH WORSE THAN CURRENT	3
7260	COULDN'T GET IT WORKING	3
20104	GIVES ME BETTER RECEPTION	3
20106	RECEPTION THAN THIS SO-CALLED	3
11609	I PURCHASED IT BUT	3
19954	IT DID NOT DO	3
15759	THIS PRODUCT AT ALL	3
7479	PRODUCT VERY POOR SUPPORT	3
11433	A BAD PRODUCT YET	3
23133	THIS EXTENDER IS NO	3
7486	ALONG MY NETGEAR ROUTER	3
23138	BUT ONLY FOR MONTHS	3
19944	EASY BUT THE EXTENDER	3
7491	THE SETUP AND HAD	3
3123	WEB SITE TO GET	3
17259	PS4 TO THIS DEVICE	3
2780	OF THE BOX AWFUL	3
19968	OUT OFTEN REFUSES TO	3
7886	A NEW ROUTER WOULD	3
2555	USE THE 2.4GB BAND	3
1847	GRADUALLY DEGRADED FUNCTIONALLY OVER	3
19357	EXTREMELY DIFFICULT SETUP DUE	3
8365	AND EVEN WORSE SUPPORT	3
15474	VERY POOR QUALITY AND	3
14040	NOT RECOMMEND THIS DEVICE	3
8359	ALSO WITH MY NIGHTHAWK	3
17515	ISSUES WITH APPLE AIRPORT	3
11038	THE PRODUCT IS FINE	3
23738	USE IT WITH MAC	3
19365	SOLUTION TO GET A	3
1920	FROM MY PS4 TO	3
8354	THROUGHPUT ON 5GHZ BAND	3
8349	IS ACTUALLY GREAT AND	3
15478	FINALLY A WIFI RANGE	3
23731	ABLE TO GET IT	3
1934	NETGEAR SUPPORT SAID THAT	3
23724	LESS NOW WILL CONNECT	3
19378	ADAMANTLY REFUSES TO EXTEND	3
1952	A NETGEAR R8500 WHICH	3
23717	NOT HAPPY AT ALL	3
14044	BIT WAS PROBABLY A	3
8371	SUPPORT WAS USELESS AS	3
14046	CREATE A NEW NETWORK	3
8410	FINALLY BECOME CONVINCED OF	3
19317	AS A MEDIA BRIDGE	3
8421	EXTENDER WHICH ACTUALLY WORKS	3
19319	BOTH THE GARANTY I	3
23780	BETTER THAN THE EX6200	3
8414	AND BLACK AND THE	3
11011	WELL FOR MOBILE DEVICES	3
15462	PROBLEM IS THE PRODUCT	3
1865	LEAVES SOMETHING TO BE	3
1867	WAYS TO CONNECT IT	3
17520	25 FEET OF THE	3
14062	GLITCHY FIRMWARE FINICKY PERFORMANCE	3
19332	IT WAS WORKING IT	3
8394	DAY WARRANTY BUT IT	3
23765	POORLY WRITTEN THE WEB	3
1882	CAN'T CONNECT TO IT	3
19347	DAYS AND THEN I	3
1892	A VERY RELIABLE CONNECTION	3
1894	THIS DEVICE SINCE MID	3
15484	EXTENDER IS ACTUALLY GREAT	3
1959	PRODUCT YET IT HAS	3
11057	ADMIT ONGOING MAJOR PROBLEMS	3
8219	THE RANGE OF THIS	3
19439	OFTEN REFUSES TO CONNECT	3
8248	WITH OTHER BRAND MODEMS	3
11086	BUT DOESN'T COME CLOSE	3
13985	THEY ARE TERRIFIC I	3
2038	PRODUCT AND SUPPORT VERY	3
11092	FANTASTIC SPEED WHEN IT	3
15514	A CREATE A NEW	3
11101	PRODUCT I PURCHASED IT	3
2059	FOR CONNECTION TO AN	3
8259	WPA2 ON ROUTER AND	3
19464	SAVE UP FOR TECH	3
8212	SUPPORT VERY DISAPPOINTED WITH	3
17472	ESTABLISHED A NETWORK NAME	3
15520	NETWORK NAME BUT COULD	3
8202	NEVER BUY NETGEAR AGAIN	3
19473	ALL STOPPED WORKING AFTER	3
2073	TERRIBLE THROUGHPUT ON 5GHZ	3
2075	TO EXTEND THE SIGNAL	3
19434	AM NOT HAPPY WITH	3
15502	OR RECOMMEND NETGEAR PRODUCTS	3
19395	TO SET THE ASUS	3
1994	AN NETGEAR R8000 WIRELESS	3
8310	NOT EXTEND SIGNAL WELL	3
15486	ON AC2200 EXTENDER WITH	3
1971	AVOID AS VENDOR WON'T	3
8306	VERY POWERFUL WIFI DEVICE	3
19399	HAPPENED AND WHETHER THE	3
8299	ADDS A CONNECTION NOT	3
23692	IT AS THE DIRECTIONS	3
19411	GENIUS OR LOVE BEING	3
15495	PRACTICE TO IT THE	3
23673	PRODUCT WHEN IT WORKS	3
11068	NORMAL ROUTER SO IF	3
19422	HAS ACCESS TO YOUR	3
8272	CONSISTENTLY DROPS THE WIFI	3
2010	FEW WEEKS AND THE	3
19426	FIRMWARE AND SETUP BUY	3
23677	BETTER INTERNET IN MY	3
13994	WORKED FINE IN THE	3
23674	FIRMWARE UPDATE 1.0.0.36 TO	3
17543	IT AS A WIRED	3
15455	SETUP SEEMED EASY ENOUGH	3
23624	EXTENDER AND IT WORKS	3
23792	BUT NOT THAT GOOD	3
15415	A DOUBT ONE OF	3
1698	NETWORK IT CREATES A	3
23885	IN THE NEXT E-TRASH	3
10932	UNDERSTAND YOUR REQUIREMENTS BEFORE	3
14133	AND SUPPORT WAS NOT	3
10934	BUT CUSTOMER SERVICE STINKS	3
1706	SETUP IS VERY DIFFICULT	3
19213	AS A WIRED EXTENDER	3
10935	OF THE HOUSE AND	3
23878	I THINK THE PRODUCT	3
14131	YOU DO IS GET	3
8561	EXTENDER WOULD GIVE ME	3
8558	DID NOT WORK WELL	3
1721	YOUR MONEY BUY A	3
1723	AGAINST PURCHASE BECAUSE OF	3
23867	EVEN THOUGH IT WAS	3
10942	LIKE 300 FEET AWAY	3
8546	ROUTER SO IF YOUR	3
17586	GOOD AS MY 15	3
1694	BE GOOD FOR A	3
1692	ON/OFF SWITCH NO LONGER	3
8578	NIGHTHAWK X8 TRI-BAND WIFI	3
8603	THIS PRODUCT DID NOT	3
19179	IT IS CLEAR THAT	3
8612	THINK ABOUT THIS DEVICE	3
19184	SOME SIGNAL FROM MY	3
10922	STOPPED WORKING AFTER 10	3
23914	FOR THREE MONTHS THEN	3
15407	A GOOD PRACTICE TO	3
10924	DESPITE INSTRUCTIONS CANNOT BE	3
23911	EXTENDER POOR CUSTOMER SUPPORT	3
8598	MY NETGEAR NIGHTHAWK R8000	3
8579	PROBLEM OF AVAILBLE CONNECTION	3
23904	ANYTHING NOT SATISFACTORY THE	3
19193	EX6200 WORKED A LOT	3
14142	PROBLEM WITH MULTIPLE USERS	3
19197	QUALITY AND HIGH OVERPRICED	3
23895	SHOULD HAVE KEPT THE	3
8585	IT OVER AND OVER	3
1688	OR EFFECTIVE EXTENDER BUY	3
8581	MENTION IT HAD BEEN	3
14123	THE INITIAL SET UP	3
14122	GOOD BUT NOT THAT	3
19226	IT WAS A GREAT	3
1825	TRY SEVERAL WAYS TO	3
19284	BUY A NETGEAR PRODUCT	3
15448	DIFFICULT SETUP DUE TO	3
19291	I WAS SIMPLY HOPING	3
23809	UNLESS NETGEAR CAN COME	3
8454	GOOD FOR A PERSON	3
8452	GO WITH A MESH	3
23805	NOT WORK AFTER SEVERAL	3
23803	EXTENDS COVERAGE BUT SPEED	3
14082	CONNECTION ISSUES FROM MY	3
14094	STOPPED WORKING AFTER TWO	3
8446	TERRIFIC I WAS DISAPPOINTED	3
14080	SUPPORT IS A SCAM	3
8443	BE A COMBINATION OF	3
1832	FINE SO THE PROBLEM	3
1833	IF YOU HAVE MORE	3
