	name	count
38153	WITH THE SERIAL	433
70617	WE WANT TO	431
5233	WANT TO APOLOGIZE	424
2808	THIS REVIEW YOUR	424
29939	THE CURRENT FIRMWARE	424
113438	REVIEW THE FIRMWARE	422
14033	TEAM AT SUPPORT.NETGEAR.COM	421
98875	WANT TO INCLUDE	420
83744	AND WE WILL	420
95149	YOUR REVIEW AND	420
12591	NOTHING MORE THAN	419
121068	VERY SORRY TO	419
93798	WANT TO HELP	410
114251	INVESTIGATE YOUR CASE	409
54593	DO IS EMAIL	408
18637	PLEASE CONTACT US	403
58909	WORK WITH YOU	400
53349	IF YOU NEED	395
78090	THAT YOU CAN	394
80349	TO INVESTIGATE YOUR	388
109853	YOU CAN CONTACT	387
71192	LET YOU KNOW	382
64116	IS EMAIL US	381
102135	THANK YOU FOR	369
43057	YOU KNOW THAT	364
56696	ANYTHING ELSE THAT	362
3861	TO LET YOU	362
104501	ARE HAVING TROUBLE	360
73460	ARE ALWAYS STANDING	359
14532	TO WORK WITH	358
77669	THAT YOU HAVE	355
66729	LIKE TO INVESTIGATE	353
100482	CASE NUMBERS SUPPORT	352
103740	ALWAYS STANDING BY	352
107497	SORRY THAT YOU	352
45927	AMAZON@NETGEAR.COM WITH A	351
1981	ON OUR FORUMS	351
45929	YOU WOULD LIKE	345
84718	MAKE SURE TO	340
49740	ALL YOU NEED	339
104167	WHEN YOU GET	336
109010	MAKE SURE THAT	333
76288	INCLUDE THE SERIAL	331
27231	JUST INCLUDE A	329
91250	UNDER THE HARDWARE	328
62027	YOU NEED ANYTHING	327
21768	WANT TO GET	327
76668	APOLOGIZE THAT YOU	327
27139	A CHANCE PLEASE	326
6343	IN CONTACT WITH	322
116048	WANT TO LET	321
34063	FORWARD TO HEARING	320
56405	US WITH THE	319
117862	SURE TO INCLUDE	317
82004	SERIAL NUMBER AND	316
24459	THE LATEST FIRMWARE	313
123910	REMEMBER THAT WE	313
92762	THE TROUBLE AND	312
56564	AT NETGEARTEAM@NETGEAR.COM AND	312
91993	NUMBERS THAT SUPPORT	311
79663	TO GET THE	310
98233	AND LOOK FORWARD	309
68071	WILL WANT TO	309
62305	NUMBERS SUPPORT GAVE	308
109269	TROUBLE WITH THE	306
36244	WORKING LIKE IT	300
48795	LIKE IT SHOULD	299
123524	YOUR REVIEW THE	299
65870	TO APOLOGIZE THAT	297
4864	VERY SORRY FOR	295
49335	LIKE TO GET	294
47770	FREE TO CONTACT	293
77674	YOU WILL WANT	291
44746	YOUR CASE AND	289
37562	IF YOU ARE	287
118742	STANDING BY AND	287
225	US KNOW IF	287
67970	THE HARDWARE WARRANTY	284
60043	YOU EMAIL US	284
86902	REVIEW AND ANY	284
24901	AS YOU GET	283
55698	GET IN CONTACT	282
47920	WANT TO INVESTIGATE	279
69119	NEED ANYTHING ELSE	278
65152	PLEASE CONTACT OUR	277
10612	SO SORRY THAT	275
5452	HEAR THAT YOUR	275
12216	TO THE LATEST	273
94278	GET THE BEST	272
114772	THAT YOU NEED	271
83417	THAT WE CAN	271
16342	AND YOUR CONTACT	271
12015	YOU CAN ALSO	270
5774	CASE NUMBERS FROM	268
67614	APOLOGIES FOR THE	263
5665	LIKE TO SEE	260
58588	THAT SUPPORT GAVE	259
68444	HAVE ANY OTHER	259
33819	ANYTHING ELSE PLEASE	259
14455	AND ANYTHING ELSE	257
33199	CURRENT FIRMWARE THAT	256
56868	NEED TO INCLUDE	255
99318	BUSINESS AGAIN.REGARDS,NETGEAR TEAM	254
73026	YOUR BUSINESS AGAIN.REGARDS,NETGEAR	254
48822	OF YOUR UNIT	253
87421	FOR YOUR TIME	252
96072	AT NETGEARTEAM@NETGEAR.COM JUST	251
110785	CONTACT US DIRECTLY	245
106901	REVIEW TO AMAZON@NETGEAR.COM	241
84234	YOUR TIME AND	241
95236	TO HEARING FROM	240
11993	CAN'T APOLOGIZE ENOUGH	239
91679	UNABLE TO HELP	239
19019	IN TOUCH WITH	238
45126	GET IT FIXED	237
51450	SPEED THINGS UP	235
15419	WANT NOTHING MORE	234
118982	PLEASE GET IN	234
4267	US WITH A	233
23407	TO APOLOGIZE FOR	233
67547	REVIEW THE CURRENT	232
18568	GET IT WORKING	232
65898	DON'T HESITATE TO	232
19440	US KNOW WHAT	231
54903	ANY TIME YOU	231
54622	A MOMENT PLEASE	230
121295	YOU CAN ALWAYS	230
75437	ARE STANDING BY	230
31911	YOU GET IT	229
77572	ASK THAT YOU	228
79990	IN THIS CASE	228
118587	ARE SORRY FOR	228
111824	INCLUDE THE CASE	226
44079	NUMBER ON THE	226
78981	VERY SORRY THAT	226
100990	CHANCE PLEASE EMAIL	225
89876	YOU SOON.REGARDS,NETGEAR TEAM	225
28252	AND ASK THAT	225
32315	SURE THAT YOU	224
75605	CAN CONTACT OUR	224
73504	YOU WANT TO	224
45144	WHENEVER YOU GET	224
78767	TIME YOU HAVE	223
81216	YOU GET YOUR	221
51210	TOUCH WITH US	220
64355	AND INCLUDE A	220
76793	PLEASE DON'T HESITATE	220
80906	ANY OTHER QUESTIONS	220
67769	ALL THAT YOU	220
123673	YOUR ISP CURRENT	219
69107	ISP CURRENT FIRMWARE	219
75069	REVIEW YOUR ISP	218
110493	YOU ARE EXPERIENCING	218
89485	RUNNING ON THE	218
71502	YOU NEED HELP	217
94252	GET A MOMENT	217
54624	TO GET IT	217
72472	WE LOOK FORWARD	216
23220	WITH YOU TO	216
55062	HELP YOU.REGARDS,NETGEAR TEAM	216
27253	SIMPLY EMAIL US	215
85562	YOU ARE GETTING	214
37475	CONTACT US AT	214
87293	FROM YOU SOON.REGARDS,NETGEAR	214
52532	FOR THE PROBLEMS	213
42411	HELP YOU UNDER	212
75647	GET YOU A	210
26464	ARE SORRY THAT	210
109560	YOU UNDER THE	210
115332	INCLUDE A COPY	209
78469	FIRMWARE SERIAL NUMBER	209
59617	MOMENT PLEASE EMAIL	209
24907	GET IN TOUCH	209
32736	THE BEST POSSIBLE	208
32547	NUMBER AND ZIP	208
103038	BE GLAD TO	208
47817	TO HELP YOU.REGARDS,NETGEAR	205
93896	CURRENT FIRMWARE SERIAL	205
83724	ELSE THAT YOU	205
41251	TO LOOK INTO	204
100382	REMEMBER THAT YOU	203
66106	AND HOPE TO	203
90975	YOU ARE USING	202
12769	AND APOLOGIZE FOR	202
102290	LIKE TO WORK	202
28655	AT NETGEARTEAM@NETGEAR.COM WHENEVER	201
91653	ALSO WANT TO	201
63084	THE TROUBLE WITH	201
50842	TO ASSIST YOU	201
43762	GOAL IS TO	201
95046	TO MAKE SURE	200
18328	THAT YOU EMAIL	199
95930	YOU STILL HAVE	198
33565	CAN SPEED THINGS	198
23218	APOLOGIZE THAT YOUR	197
36440	AND ARE SORRY	197
113721	HEAR THAT THE	196
55427	UP ON OUR	195
81616	THINGS UP ON	195
16973	BEST POSSIBLE PERFORMANCE	193
31044	DIRECTLY AT NETGEARTEAM@NETGEAR.COM	193
97329	HESITATE TO CONTACT	192
104788	APOLOGIZE ENOUGH FOR	191
63613	HOPE TO HEAR	190
120116	OR YOU CAN	190
4597	YOUR UNIT AND	190
88052	WE ARE STANDING	190
21535	WE CAN GET	190
100518	TO AMAZON@NETGEAR.COM AND	189
22267	IF YOU WOULD	189
28315	THAT YOU'VE HAD	188
43739	NETGEARTEAM@NETGEAR.COM AND WE	188
47071	BE SURE TO	188
26922	WANT MORE THAN	187
94630	WITH US AT	186
79302	YOU HAVE TROUBLE	184
60340	IS NOTHING WE	184
15198	WE WANT MORE	183
119599	LIKE NOTHING MORE	183
36558	OUR FORUMS AT	182
88384	THAT CAN SPEED	182
105852	KNOW IF YOU	181
102373	WE'LL BE HAPPY	180
44672	TO GET YOUR	179
38093	MAKE THINGS RIGHT	179
45533	AND A COPY	179
34891	YOU WITH THE	179
96016	AMAZON@NETGEAR.COM AND WE	178
117327	NOTHING WE WANT	178
120375	THAN TO EARN	177
14197	MORE THAN HAPPY	176
45816	THAN HAPPY TO	176
72350	ARE ALWAYS HERE	174
58794	THAT YOU AREN'T	174
21617	SO SORRY TO	174
7380	YOU RECEIVED FROM	173
78501	AND ANY OTHER	173
8308	TO NETGEARTEAM@NETGEAR.COM AND	173
18283	IS UNABLE TO	173
40411	REVIEW YOUR CONTACT	173
103722	KNOW THAT WE	173
45282	NETGEARTEAM@NETGEAR.COM REGARDS,NETGEAR TEAM	173
50530	NUMBERS FROM SUPPORT	172
69351	HAVE ANY QUESTIONS	172
79601	THE FIRMWARE VERSION	172
79497	LIKE TO LOOK	172
87169	AND THE CURRENT	172
28068	OF OUR PRODUCTS	172
115955	YOUR CONTACT INFO	171
18726	ON YOUR UNIT	171
4279	BE MORE THAN	171
464	ARE SINCERELY SORRY	170
37453	HEARING FROM YOU	170
113681	NETGEARTEAM@NETGEAR.COM JUST INCLUDE	170
57012	AS YOU CAN	170
62778	TO MAKE THINGS	169
73744	SO THAT WE	169
58733	BE ABLE TO	169
122066	IS TO EARN	169
85820	HAVING TROUBLE WITH	169
22097	WILL BE GLAD	168
91201	THAN YOUR COMPLETE	168
57701	AND WE WOULD	167
23473	A NETGEAR PRODUCT	167
1858	RUNNING AND YOUR	166
26135	TIME AND ANY	165
105048	AS WELL AS	165
110064	SEE IF WE	165
117887	A TOPIC ON	165
51824	CAN REACH US	164
110630	AND LET US	164
69422	ABLE TO HELP	164
96651	AMAZON@NETGEAR.COM WITH THE	164
12960	FOR SOME REASON	164
42515	REVIEW TO NETGEARTEAM@NETGEAR.COM	164
120309	TOPIC ON OUR	164
63513	SUPPORT IS UNABLE	163
104515	IS VALID FOR	163
11234	JUST MAKE SURE	163
70433	TO HEAR FROM	163
112870	VALID FOR WARRANTY	162
92830	AT NETGEARTEAM@NETGEAR.COM SO	162
103490	YEAR HARDWARE WARRANTY90	162
14003	HARDWARE WARRANTY90 DAYS	162
69887	WE APOLOGIZE FOR	162
25684	SUPPORT IS VALID	162
115373	YOU CAN REACH	162
73348	WARRANTY90 DAYS PHONE	162
120150	DAYS PHONE SUPPORTEMAIL	162
22321	PHONE SUPPORTEMAIL SUPPORT	162
30062	SUPPORTEMAIL SUPPORT IS	162
123605	TO INCLUDE THE	161
17172	YOU HAVE BEEN	161
78199	APOLOGIZE FOR ANY	160
22932	FOR WARRANTY SUPPORT	159
97590	WITH YOU AND	159
85991	AND WE'LL BE	159
82086	OUT OF YOUR	158
53560	YOU A REPLACEMENT	158
42041	GAVE YOU AND	157
72365	TO GET YOU	157
5264	IF WE CAN	156
45846	AS FOLLOWS:1 YEAR	156
15605	FOLLOWS:1 YEAR HARDWARE	156
100793	IS AS FOLLOWS:1	156
67894	HEAR FROM YOU	155
73527	CONTACT WITH US	155
95045	WE CAN DO	155
10785	CAN CONTACT US	155
25965	UP A TOPIC	154
45552	NUMBER OF THE	153
76390	AT SUPPORT.NETGEAR.COM OR	153
38916	YOU WITH YOUR	153
53084	ENOUGH FOR THE	152
49321	THE TROUBLE.REGARDS,NETGEAR TEAM	152
19462	AND WANT NOTHING	152
66404	UNIT AND A	152
47882	NETGEARTEAM@NETGEAR.COM AND INCLUDE	152
103855	FORWARD TO MAKING	151
100946	NETGEARTEAM@NETGEAR.COM SO WE	151
30142	YOUR BUSINESS AGAIN	150
70266	OPEN UP A	150
470	NETGEARTEAM@NETGEAR.COM AS SOON	150
59597	WANT TO MAKE	150
46330	YOU INCLUDE A	149
68830	CONTACT INFO THE	149
67354	INFO THE FIRMWARE	149
35484	TO MAKING THINGS	149
80143	AND ANY CASE	149
119232	AT NETGEARTEAM@NETGEAR.COM AS	149
120086	JUST INCLUDE THE	148
79805	STANDARD NETGEAR WARRANTY	148
56295	WHENEVER YOU NEED	148
42324	NETGEAR WARRANTY IS	148
67509	TAKE A LOOK	148
105286	WARRANTY IS AS	148
22284	BE EMAILED AT	148
111249	NETGEARTEAM@NETGEAR.COM WHENEVER YOU	147
13296	FIRMWARE RUNNING ON	147
89813	ANY OF OUR	147
85416	CAN DO TO	147
101286	TO CONTACT OUR	147
114143	HERE TO HELP	147
32435	FROM YOU.REGARDS,NETGEAR TEAM	146
37354	SOMETHING ISN'T WORKING	146
46904	ARE HAVING WITH	146
7196	IF YOU STILL	146
103280	HAS STOPPED WORKING	146
56616	DIRECTLY AT AMAZON@NETGEAR.COM	145
58305	SUPPORT TEAM IS	145
47609	THAT YOU INCLUDE	145
105725	THE ROUTER AND	144
4304	THINGS RIGHT.REGARDS,NETGEAR TEAM	144
86249	THAT YOU HAD	144
68930	ARE HAVING ISSUES	144
88760	THERE IS A	143
90990	TO GET THIS	143
45223	SORRY THAT YOUR	143
104107	FOR THE TROUBLE.REGARDS,NETGEAR	143
74703	CASE NUMBERS YOU	142
96212	IF THERE IS	142
35653	ISN'T WORKING LIKE	142
83519	AT NETGEARTEAM@NETGEAR.COM YOU	142
28860	FOR CHOOSING THE	141
88594	PLEASE INCLUDE THE	141
5515	YOU FOR YOUR	140
8349	YOU AND A	140
33107	IN THE EMAIL	140
54602	LIKE TO APOLOGIZE	140
100794	STANDING BY TO	140
23402	APOLOGIZE FOR YOUR	139
71236	WHAT YOU ARE	139
117875	TO HEAR ABOUT	139
47113	RIGHT AWAY PLEASE	138
84748	THE FIRMWARE RUNNING	138
4060	SINCERE APOLOGIES FOR	138
83810	YOU WILL ALSO	137
87106	YOU FIND A	136
19522	SORRY FOR ANY	136
95323	HARDWARE WARRANTY PLEASE	136
40682	WILL ALSO WANT	136
77583	FOR ANY INCONVENIENCE	136
108609	EMAIL US AND	135
47764	US RIGHT AWAY	135
103886	YOU ARE IN	134
20146	YOU FOR CHOOSING	134
114289	THE ISSUES YOU	133
82002	WILL NEED TO	133
76417	YOU WILL NEED	132
77551	AT NETGEARTEAM@NETGEAR.COM.REGARDS,NETGEAR TEAM	132
116052	YOUR UNIT.REGARDS,NETGEAR TEAM	132
85451	HAVING WITH THE	132
114577	AT NETGEARTEAM@NETGEAR.COM FOR	132
81574	AND GET IT	131
94824	INCLUDE THE FOLLOWING	131
5333	WOULD LIKE NOTHING	131
83913	US AS SOON	131
113679	AT AMAZON@NETGEAR.COM AND	130
63744	REACH US AT	130
4799	SUPPORT TEAM CAN	129
69158	HAPPY TO WORK	129
57486	PERFORMANCE OUT OF	129
26399	OTHER DETAILS THAT	129
25256	TO INCLUDE IS	128
88810	ELSE THAT CAN	128
4009	OUR APOLOGIES FOR	128
121799	SHOULD NOT BE	128
54813	ALSO INCLUDE A	127
19906	ABLE TO GET	127
68327	THERE IS AN	127
28780	DO TO HELP	127
15053	YEAR HARDWARE WARRANTY	127
70712	AT AMAZON@NETGEAR.COM.REGARDS,NETGEAR TEAM	126
18412	YOU TO GET	126
105235	AGAIN IN THE	126
116798	WHERE YOU ARE	126
33628	ANSWER ANY QUESTIONS	126
109572	WE HOPE TO	126
2021	OUR PRODUCTS PLEASE	126
77004	THERE IS ANYTHING	125
24622	FOR US TO	125
93808	FORWARD TO HELPING	124
104403	THERE ARE SEVERAL	124
45331	FIGURE OUT WHAT	123
29486	AND WILL BE	123
100706	THE FUTURE.REGARDS,NETGEAR TEAM	123
109742	DETAILS THAT YOU	123
60379	IN THE FUTURE.REGARDS,NETGEAR	123
100708	ALWAYS HERE TO	122
44779	FIXED RIGHT AWAY	122
84911	YOUR COMPLETE SATISFACTION	121
44977	THAT YOU HAVEN'T	121
33511	CONTACT WITH OUR	121
5662	YOU HAVE RETURNED	121
53572	YOU HAVE RUNNING	120
62716	CAN BE FOUND	120
70046	BY AND CAN	120
37084	CONTACT US WE	120
56298	ACCEPT OUR APOLOGIES	120
55466	EMAIL THEM AT	119
123680	HELP YOU CAN	119
25130	THE SUPPORT PAGE	119
63589	TO HELP PLEASE	119
96788	AND ALSO HELP	119
12721	WHAT IS CAUSING	119
117614	ALSO HELP YOU	119
40875	YOU ARE STILL	119
79259	EMAILED AT NETGEARTEAM@NETGEAR.COM	119
105612	YOU HAVE AN	118
71874	FIRMWARE THAT YOU	118
3977	HELP PLEASE EMAIL	118
112573	FOR THE ISSUES	118
86540	LIKE TO OFFER	118
106398	WITH ANY OF	118
9782	MORE THAN YOUR	117
71397	CAN BE EMAILED	117
112256	WE ARE SORRY	117
50260	TO SEE WHAT	117
52535	US SO WE	116
118734	NETGEARTEAM@NETGEAR.COM IF YOU	116
98153	ASSISTANCE PLEASE EMAIL	116
18825	LOOK INTO THIS	115
120843	WHENEVER YOU ARE	115
84998	OFFER OUR ASSISTANCE	115
89214	HOPE TO EARN	115
59137	THE 2.4 GHZ	115
52680	WITH THE R7000	115
66275	FORWARD TO GETTING	115
69554	SORRY THAT YOU'VE	115
115484	OF THIS REVIEW	114
43450	THE BEST PERFORMANCE	114
88022	WHENEVER THERE IS	114
118202	AND THE FIRMWARE	114
69237	YOU IF YOU	114
37493	THE PROBLEMS YOU	113
90550	PLEASE INCLUDE A	113
110246	THAT YOU THINK	113
38829	QUESTION ON OUR	113
58260	NUMBERS YOU RECEIVED	113
1473	WANT TO OFFER	113
37484	FIND A MOMENT	112
64356	TO OFFER OUR	112
69010	FIRMWARE VERSION RUNNING	112
74363	WE CAN BE	112
77605	IT SOUNDS LIKE	112
429	LET US KNOW.REGARDS,NETGEAR	112
123065	US KNOW.REGARDS,NETGEAR TEAM	112
36069	ASK A QUESTION	111
25379	BY EMAIL AT	111
91082	NETGEARTEAM@NETGEAR.COM YOU WILL	111
61489	TO FIGURE OUT	110
74411	GET THINGS WORKING	109
89449	A QUESTION ON	109
7792	IN THE FUTURE	109
344	OR GET YOU	109
1344	CASE AND ALSO	109
55683	IS AN ISSUE	109
41325	AT NETGEARTEAM@NETGEAR.COM IF	109
64518	90 DAYS OF	109
48445	PASTE OF THIS	109
83943	WAS UNABLE TO	108
78187	HEAR ABOUT THE	108
31942	UPGRADE TO THE	108
18493	CASE PLEASE EMAIL	108
78418	AT ANY TIME	108
41384	WILL BE MORE	108
74551	WE CAN INVESTIGATE	108
102406	ARE IN NEED	107
107178	TO TAKE A	107
109602	US AT NETGEARTEAM@NETGEAR.COM.REGARDS,NETGEAR	107
101692	REVIEW IF YOU	107
107490	YOU CAN DO	106
120761	ROUTER YOU ARE	106
118655	NETGEAR PRODUCT PLEASE	106
66386	WITH OUR SUPPORT	106
106504	RECEIVED FROM SUPPORT	106
118355	HAVE RETURNED THE	105
20129	IF YOU HAVEN'T	105
26757	FOR YOU AND	105
106384	GET YOU THE	105
45642	US TO ASSIST	105
2714	NEXT TIME YOU	104
82530	SO SORRY FOR	104
118138	THIS REVIEW.REGARDS,NETGEAR TEAM	104
62916	AT SUPPORT.NETGEAR.COM ASK	104
96905	WHENEVER YOU HAVE	104
107403	OTHER QUESTIONS PLEASE	104
121656	OF YOUR EXTENDER	104
15599	AND THE CASE	103
86081	VERSION RUNNING AND	103
117822	AN ISSUE WITH	103
123053	AND HELP YOU	103
56568	A LOOK AT	103
16429	YOU HAVEN'T ALREADY	103
604	OPTIONS FOR US	103
82699	SUPPORT.NETGEAR.COM ASK A	103
19427	ASSIST YOU CAN	103
71778	YOU NEED ANY	103
101506	WITH ANY CASE	102
10478	GLAD TO HELP	102
13791	HELP YOU AND	102
36132	STAND BEHIND OUR	102
55491	YOU HAVE ANYTHING	102
71943	IN MIND THAT	102
62859	CAN BE REACHED	102
44642	THAN TO GET	101
83589	THE CASE NUMBER	101
1362	OUT WHAT IS	101
120045	MAKING THINGS RIGHT.REGARDS,NETGEAR	101
75893	SORRY THAT THE	101
14357	THEY CAN HELP	101
65307	YOU WERE GIVEN	101
50467	GET BACK TO	101
69037	THE INCONVENIENCE.REGARDS,NETGEAR TEAM	100
44461	GET THE EX7000	100
13454	A LOYAL NETGEAR	100
81918	SEVERAL OPTIONS FOR	100
74124	HAVE BEEN HAVING	100
122781	WITH YOU DIRECTLY	99
40683	THEY WILL BE	99
80141	YOU ARE SEEING	99
38754	ARE SEVERAL OPTIONS	99
121904	HAVE ANYTHING ELSE	99
19987	TO THIS REVIEW.REGARDS,NETGEAR	99
78359	HAVE AN ISSUE	98
91207	WITH THE PERFORMANCE	98
24761	BY TO HELP	98
44141	UNABLE TO ASSIST	97
33004	ON YOUR UNIT.REGARDS,NETGEAR	97
63503	US KNOW WE	97
116138	US WITH ANY	97
89267	WE ARE HERE	97
89673	HELP WITH THE	97
23933	TO FOLLOW UP	97
78633	ALONG WITH THE	97
34493	AND CAN HELP	96
53544	SUPPORT WAS UNABLE	96
13342	TO HELP AND	96
59957	FOLLOW UP WITH	96
77205	ALSO INCLUDE THE	96
76303	APOLOGIES FOR YOUR	96
77847	WHAT WE CAN	96
108511	THE NEXT TIME	95
69419	WE'D BE HAPPY	95
106955	CASE NUMBER YOU	95
116621	AND ARE SO	95
76193	HAVE TROUBLE PLEASE	95
113992	THE R7000 AND	94
1215	THE MOMENT YOU	94
19245	YOU THINK CAN	94
84910	YOU CONTINUE TO	94
49065	WITH YOU ON	94
90447	WITH ANY FURTHER	93
41842	YOU HAD WITH	93
30589	IT SHOULD AND	93
12118	WITH A NETGEAR	93
2866	CAN ALWAYS EMAIL	93
23395	WE ARE VERY	93
100620	THING TO DO	93
74476	HOPE TO GET	93
64386	POSSIBLE PERFORMANCE OUT	93
25546	THAN TO MAKE	93
4551	THAT SUPPORT WAS	93
57794	FOR THE INCONVENIENCE	92
10932	TIME YOU NEED	92
19651	ALWAYS EMAIL US	92
94858	AT SUPPORT.NETGEAR.COM IF	92
20470	ANY FURTHER DETAILS	92
10198	NUMBER YOU WERE	92
23566	TO INVESTIGATE AND	92
4144	US WHENEVER YOU	92
53619	NETGEARTEAM@NETGEAR.COM WITH ANY	91
57564	STILL HAVE THE	91
92838	KEEP IN MIND	91
47275	TROUBLE WITH YOUR	91
25295	IF YOU WANT	91
1688	SORRY FOR YOUR	91
1957	USE OUR FORUMS	91
47330	IS NOTHING MORE	91
28865	BACK TO US	91
103234	HEAR THAT YOU'VE	91
23052	STOPPED WORKING AFTER	90
39440	IT FIXED RIGHT	90
29174	SOUNDS LIKE YOU	90
83136	YOU CAN YOU	90
112581	YOU'VE HAD TROUBLE	89
9599	WORKING PERFECTLY FOR	89
39332	REVIEW ALSO INCLUDE	89
117499	THIS CASE PLEASE	89
119672	PROVIDE A COPY	88
80603	US HELP YOU	88
90229	PLEASE EMAIL THEM	88
115348	BE REACHED AT	88
5552	THE WN3000RP AND	88
17184	REVIEW AND YOUR	88
50617	WE CAN ALWAYS	88
27512	AWAY PLEASE EMAIL	88
7728	WITH YOUR NEW	88
53319	LOYAL NETGEAR CUSTOMER	88
45137	WOULD BE TO	87
48427	JUST EMAIL US	87
69814	GET THIS ISSUE	87
74549	BEING A LOYAL	87
57896	AND IF YOU	87
25554	SUPPORT TEAM IF	87
46493	CONTACT NETGEAR SUPPORT	87
79740	YOU TELL US	87
78828	TO FIX THE	87
14575	OUR FORUMS.COMMUNITY.NETGEAR.COMREGARDS,NETGEAR TEAM	87
57351	EMAIL US WHENEVER	86
34787	MAKE SURE YOU	86
4636	AND ANY FRUSTRATION	86
33871	ADDRESSED CAN YOU	86
108543	AT SUPPORT.NETGEAR.COM.IF YOU	86
119449	WARRANTY PLEASE EMAIL	86
105559	YOU RIGHT AWAY	86
55019	BEST THING TO	86
25705	WORKING FOR YOU	86
119812	IF FOR SOME	86
26384	IS CAUSING THE	86
95387	CONTINUE TO HAVE	85
115696	ANY INCONVENIENCE.REGARDS,NETGEAR TEAM	85
112949	HAPPY TO ASSIST	85
34946	ARE HAVING PROBLEMS	85
63930	TO OFFER YOU	85
28829	CURRENT FIRMWARE RUNNING	85
14772	HAVE ANY ISSUES	85
4749	PERFECTLY FOR YOU	85
67245	HAVING ISSUES WITH	85
115547	THING YOU CAN	85
99471	IF YOU DECIDE	84
117185	SOON AS POSSIBLE	84
77266	THE TROUBLE THAT	84
25591	THE STANDARD NETGEAR	84
49443	FOR YOU TO	84
79394	OF YOUR WNDR4300	84
94314	A CHANCE YOU	84
