	name	count
12391	HOUSE	1268
4823	USING	1233
6606	DAYS	1228
14823	OLD	1227
9671	NEVER	1222
5912	ANOTHER	1208
16694	ALSO	1196
4687	THEM	1195
3158	TWO	1165
16314	AMAZON	1144
14677	SETUP	1136
4141	HELP	1120
11606	DAY	1114
18741	RESET	1112
9702	MODEM	1097
115	MUCH	1090
6343	TIMES	1088
21115	PHONE	1081
14611	FINE	1073
15378	WERE	1070
11021	I'VE	1059
9164	DIDN'T	1051
5734	THROUGH	1042
5295	REALLY	1039
20074	CUSTOMER	1032
7376	ACCESS	1032
15491	HOURS	1025
21125	OFF	1021
4101	ISSUES	1018
14234	FEW	1007
8216	DOESN'T	1001
6943	ITS	998
4393	PURCHASED	994
14861	EVERY	982
5247	THING	971
7282	SHOULD	968
18450	HOME	955
11879	PROBLEMS	934
9150	GO	932
21763	SINCE	922
3416	BEFORE	912
8634	ABLE	910
6290	GOING	907
6155	OUR	904
1560	CAN'T	879
17013	EASY	875
13662	NEED	865
18993	TRYING	840
9097	GETTING	838
15895	COMPUTER	824
10432	BOTH	824
10399	HAVING	822
12944	HOWEVER	820
21565	YEAR	817
7094	DIFFERENT	814
11384	INTO	809
1077	ROUTERS	809
16568	SEE	808
1729	WHILE	797
1892	MONEY	791
12035	DOWN	782
2801	RETURNED	776
5679	MANY	775
3567	BAND	772
7731	CALLED	771
14995	CABLE	754
20915	POWER	747
18211	MINUTES	738
2335	TRY	737
6390	USED	736
16716	WAY	735
12752	REVIEWS	721
4061	BAD	719
2908	FIX	712
547	NOTHING	711
17156	SEVERAL	708
1406	WITHOUT	706
11650	HOW	705
499	WANT	701
13624	SETTINGS	701
21449	THESE	694
19130	KNOW	692
11928	5GHZ	691
5882	SOMETHING	687
9467	FINALLY	684
10526	UPDATE	683
3623	PURCHASE	680
13779	MAKE	678
13919	SAID	675
9858	SPEEDS	668
19059	WARRANTY	665
20604	SEEMS	662
19546	WIRED	659
2845	AWAY	655
334	TOO	652
19036	POINT	649
9501	EVERYTHING	649
9700	WENT	648
5593	UNTIL	646
13846	ONCE	646
4395	BOX	643
783	WHERE	641
18587	FAR	640
1997	THOUGH	633
16151	TOLD	623
11876	MOST	623
8684	HE	618
14892	YEARS	618
1156	FIND	614
16408	SOFTWARE	614
14968	PRODUCTS	614
15619	LAST	609
13761	GIVE	608
18163	PAY	600
19514	CALL	599
9455	CONNECTIONS	598
6314	SURE	596
10892	LESS	596
6029	USB	595
12892	THOUGHT	591
21432	DROPS	590
11705	STARTED	584
17887	WEEK	581
9038	10	576
15077	NUMBER	575
8658	RECOMMEND	569
19135	DISAPPOINTED	558
3266	ETHERNET	556
18696	THINK	555
16234	LAPTOP	551
8502	NIGHTHAWK	549
21264	SLOW	545
21373	ITEM	543
14905	HARD	542
7430	MAY	540
13594	ASUS	539
14624	WHO	538
15926	LINKSYS	536
10312	ROOM	533
14759	NEXT	533
16319	SPENT	532
12452	REBOOT	531
8010	SAY	531
17281	BEING	529
6063	PERFORMANCE	527
9571	STOPPED	522
20750	WANTED	517
19458	FOUND	516
17951	REVIEW	514
1767	MBPS	511
11160	PRETTY	510
15467	SECOND	502
15922	RIGHT	496
8266	EVER	496
21813	WI-FI	494
6892	PRICE	491
8739	INSTRUCTIONS	489
22029	WHY	476
11694	WEEKS	474
11736	REPLACEMENT	474
11903	REPLACE	473
16326	ONLINE	471
4517	END	471
12088	DROPPING	470
13661	FAST	470
16687	NEEDED	469
8470	MODEL	469
13690	COULDN'T	469
20640	30	469
8318	COUPLE	468
3136	HOUR	468
2004	AROUND	463
6906	FEET	463
1754	GHZ	462
18254	MAC	460
2889	CANNOT	455
20451	90	448
10273	LINE	448
8447	MONTH	447
20658	GAVE	443
7202	REASON	440
17514	ACTUALLY	439
11799	FACTORY	439
14218	WON'T	438
2373	LONG	435
20883	WINDOWS	433
20574	EITHER	432
4180	LOT	430
5273	CONSTANTLY	429
1268	IP	429
21997	PEOPLE	428
21523	ADDRESS	427
7587	ENOUGH	427
21268	PASSWORD	426
17665	EXPERIENCE	424
21624	TOOK	424
2583	HARDWARE	423
2641	LEAST	421
20556	RUNNING	419
14963	BEST	418
18948	BRAND	416
4555	COMPANY	415
14948	PUT	413
657	KEEP	412
1469	LITTLE	410
15103	WEB	409
9220	WASTE	405
164	SYSTEM	404
18168	VIA	403
13730	MADE	402
2306	STRENGTH	402
19873	TECHNICAL	402
10781	DRIVE	400
19358	THINGS	400
2764	SETTING	400
16811	DROP	398
7594	PORT	398
7076	RECEIVED	397
15341	EACH	396
529	THREE	395
16072	OK	395
6425	DEFECTIVE	395
9931	DROPPED	394
19608	STARS	393
20854	DOWNLOAD	393
10733	RETURNING	391
15518	REPLACED	390
15573	ALREADY	389
17950	BUYING	389
17844	EXTEND	387
3182	KEPT	384
14142	CONNECTIVITY	383
5165	MULTIPLE	382
7608	MAYBE	381
15211	ANYTHING	380
6106	2.4	380
9699	SOMETIMES	379
21239	COVERAGE	378
14299	CAME	377
6007	VERSION	375
15430	2.4GHZ	374
14686	READ	374
16693	INSTALLED	374
7645	WITHIN	369
344	POOR	368
163	CHANGE	367
3709	INSTALL	365
8869	LATEST	363
13731	THAT'S	363
4715	PIECE	361
4609	PLUG	359
15540	MAIN	359
3355	AGO	358
13493	PAST	358
13527	DECIDED	354
11472	TV	352
6455	PAGE	350
681	SECURITY	350
19320	BETWEEN	350
3294	GENIE	349
4241	LONGER	347
13122	ALMOST	347
1727	LOOKING	346
11132	SENT	346
2304	HIGH	346
8127	CASE	343
9591	COMPLETELY	343
21609	UPGRADE	343
6423	CONNECTING	341
1817	STREAMING	340
18028	PC	339
14410	ADAPTER	339
11145	ALWAYS	338
13017	OWN	338
14480	WASN'T	336
18214	DIRECTLY	335
5820	APPLE	335
7928	TAKE	335
8171	HALF	335
10258	TERRIBLE	334
13586	EXPECTED	333
2584	INSTEAD	333
7179	WORTH	332
15048	PROBABLY	332
3703	SEND	331
2971	NEEDS	331
7264	USER	328
21807	PRINTER	328
14214	HERE	326
8329	FEATURES	323
19666	SEEMED	322
1557	ETC	322
1938	PLUGGED	321
3762	20	321
7052	5G	319
4623	SOMEONE	317
18601	UNFORTUNATELY	317
5603	LATER	315
5101	WORSE	315
17915	FAILED	315
20288	SUCH	313
20477	EXPENSIVE	310
4700	COME	310
17382	PERSON	309
3008	WOULDN'T	306
16925	OLDER	305
10569	DOING	304
2155	COST	303
5856	PROCESS	303
1415	MIGHT	302
11465	FULL	301
14615	DONE	300
14538	ITSELF	300
3861	UNLESS	300
1829	HOLD	300
20580	SEEM	297
1259	TROUBLESHOOTING	297
15168	WRONG	297
18456	NETGEAR'S	294
12390	ELSE	293
9705	SIMPLE	292
8881	STAR	291
13312	TELL	289
7258	CHANNEL	288
3092	UNDERSTAND	288
14894	STRONG	288
1341	JUNK	286
1730	MUST	285
16524	TROUBLE	284
7153	START	283
22076	TURN	283
19136	SIMPLY	281
9649	YET	281
8871	ISN'T	280
13443	WEBSITE	279
8077	LOOK	279
8958	LOST	278
19009	100	277
4254	COMPUTERS	275
1217	PORTS	275
2439	I'LL	275
3728	QUALITY	275
14701	DUE	274
5707	FEATURE	271
2993	SAYS	271
21638	INSTALLATION	268
6749	R7000	268
18207	BIT	268
7047	PROVIDE	267
2172	NICE	266
5708	ORDER	266
1444	MODE	265
1056	PROPERLY	264
18853	HOPING	263
7730	LIVE	263
6496	ORBI	263
14604	HAPPY	263
12857	APP	262
15084	ADVERTISED	261
21645	STAY	261
3167	EXTENDED	259
11099	INTERFACE	259
19113	RUN	258
16310	ALLOW	255
11432	HORRIBLE	254
20289	ASKED	254
19942	OTHERS	253
14144	LET	253
19169	FACT	253
12389	RELIABLE	252
19920	LUCK	251
19819	GUESS	250
10919	USELESS	250
6256	ORIGINAL	249
1299	FASTER	248
15854	KEEPS	247
20610	OPEN	246
5740	DUAL	246
12189	LINK	245
10314	UNABLE	244
16593	WAIT	243
17635	QUITE	242
6603	ORDERED	242
6277	VIDEO	241
11598	TEST	241
19273	LIGHT	240
567	WORST	240
5061	EXPECT	240
14219	GIVEN	239
22152	LIGHTS	239
12667	PAID	238
13536	DIED	238
19016	BIG	237
1888	THOSE	236
4644	ENDED	236
6338	GOES	236
12840	ISP	236
2722	EMAIL	236
21918	BUTTON	235
11649	SHE	235
2953	AVAILABLE	235
12986	PREVIOUS	234
3505	PART	233
15689	COMCAST	232
4168	SITE	231
21274	FREE	230
9304	SHORT	229
14565	REACH	229
4882	NETWORKS	229
4535	NAME	228
1680	FIXED	227
6754	UNDER	227
1443	SOLUTION	227
3829	REFUND	226
11829	OPTION	226
16088	15	226
341	FRUSTRATING	225
10279	SIDE	225
8537	DIFFICULT	225
15146	50	223
8036	SSID	223
18024	DEAL	222
11999	PLACE	222
5766	AC	222
8031	STABLE	222
16983	SMALL	221
17320	ANYONE	220
11821	CONTACTED	220
9802	SUPPOSED	220
2792	BANDWIDTH	220
1242	UPSTAIRS	218
21665	YOU'RE	218
11917	REFURBISHED	218
7337	LAN	218
7034	CONFIGURATION	218
12891	FLOOR	218
19632	EQUIPMENT	218
21625	SERVER	217
8308	SWITCH	217
4571	CONTROL	217
16366	I'D	216
8965	NOTICED	215
2624	UPDATED	215
19937	SMART	214
16455	PROVIDER	212
2877	CONFIGURE	211
9061	FIGURE	211
14741	GIGABIT	211
14459	RESETTING	210
20520	OFTEN	209
22011	BASED	208
6380	GIVING	208
21443	DEAD	208
12029	TWICE	208
19769	EXTREMELY	208
15196	DEFINITELY	207
8543	DESKTOP	207
5641	ALTHOUGH	206
21058	CONTACT	204
1264	GETS	204
21001	TODAY	204
19337	QOS	204
20466	OPTIONS	203
3847	NET	203
16353	LOOKS	199
14796	WISH	199
4086	SLOWER	199
1699	PLAY	199
6194	CHANGED	198
12126	FT	198
17031	PROVIDED	198
9651	MANUAL	197
4217	DISTANCE	197
6827	US	195
5532	TURNED	195
5215	PLEASE	193
3209	REAL	192
11493	FREQUENTLY	191
7454	STOP	191
18739	MAKES	191
10627	LOG	190
10246	UPDATES	190
10	RESTART	190
14061	RANDOMLY	190
14263	FUNCTION	190
2741	WEAK	189
16548	DEFAULT	189
2056	DIFFERENCE	189
18442	READING	188
12234	PARENTAL	188
13152	LARGE	187
21777	CHECK	187
16231	MATTER	186
7384	SPEND	185
3359	CONTROLS	184
17080	GAMING	183
11000	CLOSE	183
18381	LOSE	183
11003	GUEST	182
2600	DATA	182
19048	UPGRADED	181
19939	COMES	180
11762	AIRPORT	179
13506	SOLID	179
14422	BELIEVE	179
10574	MANUALLY	179
4663	OUTSIDE	178
353	ESPECIALLY	178
20772	WHOLE	178
112	IPHONE	178
641	PHONES	177
19276	BARS	177
18203	REBOOTING	176
430	GARBAGE	175
1358	HOPE	174
11801	LEVEL	174
14161	SECONDS	174
2110	CHAT	173
11038	USERS	172
21172	THROUGHPUT	172
7255	RECOMMENDED	172
5660	COMPATIBLE	172
5323	200	171
21739	SOON	171
2530	GOOGLE	171
11677	DATE	170
21966	HIGHER	170
14859	FORUMS	169
12278	PLAN	169
11223	TOP	169
17068	SHOWS	169
18518	NONE	169
20030	SATELLITE	168
4622	REBOOTED	167
20006	DISCONNECT	167
16526	RECONNECT	167
14242	INFORMATION	167
15730	INCLUDING	167
6442	DD-WRT	166
16334	PERIOD	166
8962	PER	166
21110	HIS	165
15045	DISCONNECTS	164
18874	RATING	164
14090	IMPROVE	164
3121	DECENT	164
118	BASIC	163
10647	DISCONNECTED	163
10362	FOLLOWED	163
13796	HAVEN'T	162
5794	EXTRA	161
17178	LIMITED	161
9071	REQUIRES	161
461	MEDIA	161
19435	SENDING	161
16855	WALLS	161
2707	WPS	160
20926	OFFICE	160
7181	IMMEDIATELY	160
4251	SHOW	159
1976	USUALLY	159
17748	REPEATER	159
3164	BANDS	159
4749	DURING	158
21922	INITIALLY	158
550	TESTED	158
9872	RESPONSE	157
10350	ANNOYING	157
122	YES	157
14916	HAPPENED	157
840	SERIAL	157
18642	WAITING	156
8703	NETFLIX	156
9042	POSSIBLE	156
8445	EXTREME	156
14367	CHANNELS	156
21402	SAVE	156
5402	HIM	156
8388	AC1900	156
3678	CRAP	155
14248	UNPLUG	155
19117	SAYING	155
13650	JOB	155
1605	LOW	155
7091	DESPITE	155
9141	STUCK	155
18604	SPENDING	155
7869	LASTED	155
21693	IPAD	154
2330	PLUS	154
22081	SIMILAR	154
14547	PURCHASING	154
9090	FILE	153
6288	APPARENTLY	153
8477	CHEAPER	152
10751	SIGNALS	152
16232	ENTIRE	151
10379	GUY	151
16248	UNITS	151
8378	GEAR	151
9637	CALLING	150
4188	EXCELLENT	150
1054	CHEAP	150
11009	WASTED	150
8473	EXISTING	149
17249	ANTENNAS	149
3160	FIGURED	149
15092	RECEPTION	148
21977	BEDROOM	148
7036	MINE	148
21298	CHARGE	148
12337	FURTHER	147
15340	LIST	147
20385	WINDOW	147
8068	OVERALL	146
4960	RESOLVE	146
13266	TAKES	146
11702	NORMAL	146
17923	LOAD	146
14255	EASILY	146
4819	CONSTANT	145
20528	ADD	145
4734	TOTAL	145
4179	FILES	145
15965	ADVANCED	145
6439	INITIAL	144
8913	NETWORKING	144
5658	OWNED	144
20794	FOUR	144
20159	COURSE	144
254	IMPROVEMENT	143
9623	DHCP	143
15569	CHANGING	143
21717	CURRENT	143
18743	HUNG	143
1791	EXCEPT	143
14083	BASICALLY	142
2064	LIFE	142
9510	KIND	142
270	FEEL	141
15977	ABOVE	141
21545	RATHER	141
21488	CONNECTS	141
16241	INDIA	140
4451	N300	140
8810	OKAY	140
13405	ABSOLUTELY	140
13074	DNS	139
16901	STEPS	139
221	PERFECTLY	139
4826	AREA	138
14108	EXTERNAL	138
3499	LOCATION	137
8478	COMPLETE	136
18047	IMPOSSIBLE	136
20048	THINKING	136
2498	40	136
7885	LAPTOPS	136
132	APPEARS	135
13458	STORY	135
19747	STREAM	135
13322	WALL	135
362	HAPPENS	135
12683	FAIRLY	134
21795	SPEAK	134
2589	ADDRESSES	134
21441	CHECKED	134
4407	BARELY	134
2830	HER	133
12561	SUPER	133
650	CLEARLY	133
5095	MOVED	132
9586	SQ	131
6531	MOVE	131
22068	VPN	131
13883	GREEN	131
18326	TECHNOLOGY	131
13559	CISCO	130
20927	RESEARCH	130
12331	DISAPPOINTING	130
19507	LIKELY	130
8858	CURRENTLY	130
1738	GIVES	129
15477	RAN	129
10546	CORRECTLY	129
14296	CUSTOMERS	129
20599	IDEA	129
11278	CLEAR	128
8247	APARTMENT	128
20611	HOOKED	128
439	25	127
13501	BEWARE	127
1927	RECEIVE	127
10577	SINGLE	127
15425	RESULTS	126
21412	BRIDGE	126
8584	OTHERWISE	125
14130	LOSES	125
15031	MACHINE	125
2980	ARRIVED	125
2666	BELKIN	124
20521	MAKING	124
1566	MESSAGE	124
10639	CONFIGURED	124
20265	HELPFUL	124
4956	AP	124
1981	300	124
12688	PERFECT	123
5414	FRONT	123
10222	3.0	123
15584	THROUGHOUT	123
17332	THIRD	123
21042	EXTENDERS	123
6375	STRONGER	123
14154	TP-LINK	123
13149	STEP	123
9854	LEFT	122
7703	UNRELIABLE	122
16308	AVOID	121
9948	INSTALLING	121
3174	RMA	120
1336	LOSING	120
7943	AVERAGE	120
2721	NOTE	120
9443	LIVING	120
11083	CHANGES	119
13548	PAYING	119
418	CONSISTENTLY	119
22037	MYSELF	119
19431	ADDITIONAL	119
11852	MEANS	119
11869	OFFER	119
15719	NEAR	118
5891	ANYMORE	118
4346	HUGE	118
12275	ROUTER'S	118
14501	ERROR	118
19185	CYCLE	118
16584	60	117
952	LOOKED	117
5911	QUIT	117
10597	REGISTER	117
2099	D-LINK	116
21214	ADMIN	116
19221	PERHAPS	116
20078	SOLVE	116
3255	NIGHT	115
19728	LOSS	115
5844	TALK	115
5100	WRITE	115
7788	ASK	115
5428	LOVE	115
18237	NOR	114
6481	DAILY	114
4955	SHIPPING	114
12089	POLICY	114
10070	BROKEN	114
20496	CALLS	114
21623	KNOWN	114
1180	REQUIRED	114
4542	ATTACHED	113
371	AWFUL	113
17182	SUGGESTED	113
16829	RESULT	113
11484	DIRECTIONS	113
2856	CHANCE	113
5046	READY	112
2097	POWERFUL	112
14418	BUSINESS	111
20939	PLACED	111
2181	UPLOAD	111
1020	NEWER	111
21398	ABILITY	111
1549	DOWNSTAIRS	111
19240	EXPERIENCED	111
19	ANTENNA	111
16448	EVENTUALLY	111
14856	SHOWED	111
15969	DRIVES	110
311	ENGLISH	110
22136	DONT	110
13070	HIGHLY	110
5240	STOPS	110
11194	BASEMENT	110
17334	REP	109
8767	LED	109
5361	STATED	109
10355	AMOUNT	109
15174	HOPES	109
20399	PAIN	108
3124	BROWSER	108
5060	YOU'LL	108
4406	FUNCTIONALITY	108
21852	MAJOR	108
13616	N600	108
18351	HOOK	107
15842	TYPE	107
21601	CORRECT	107
13075	REGISTERED	107
2537	DISCONNECTING	107
8717	TECHNICIAN	107
21901	LOTS	107
633	DRIVER	106
14913	COVER	106
4704	2ND	106
5864	HOPEFULLY	106
696	COMPARED	106
4585	RESETS	106
8843	MINUTE	105
2269	ANDROID	105
11514	EXACTLY	105
6875	VARIOUS	105
11298	FUTURE	105
2284	NEARLY	105
15443	RADIO	104
9355	REBOOTS	104
3398	BASE	104
8743	THERE'S	104
1087	BELOW	104
4903	CARE	103
4236	SOLVED	103
4121	XBOX	103
8534	SELL	103
12615	TOTALLY	103
7674	FAIL	103
5493	R8000	103
18212	QUICK	103
2238	BLOCK	103
15297	INTERMITTENT	103
6005	SEPARATE	102
21848	DRIVERS	102
19624	ZERO	102
10920	FIOS	102
10121	AC1200	102
13529	WIZARD	102
6802	PRIMARY	101
8791	BOOST	101
11529	SCREEN	101
9301	GONE	101
14641	STATIC	101
5159	TRANSFER	101
2483	RATE	101
7862	QUESTIONS	101
13402	CERTAIN	101
1705	CAUSE	101
6253	TABLET	101
15380	YOURSELF	101
855	REFUSED	101
7560	TRAFFIC	101
3052	PERFORM	101
6936	RECOGNIZE	100
21836	ANSWER	100
16191	NAS	99
335	MANUFACTURER	99
18227	NEITHER	99
14656	SEARCH	99
20076	INCREASE	99
1726	BEYOND	98
2382	WIRELESSLY	98
21295	BEGAN	98
14818	ATTEMPTED	98
12904	SELLER	98
2714	SUGGEST	98
9408	IMPROVED	98
2350	QUICKLY	98
15707	TELLING	98
16194	RECENTLY	98
3750	REPLACING	98
9208	OPENED	97
11241	EXACT	97
11446	HAPPEN	97
16193	WATCH	97
11830	HANDLE	97
19245	SOURCE	97
6465	AMAZING	96
4246	STRAIGHT	96
9348	FOLLOWING	96
12767	TALKING	96
20424	ATTEMPTS	96
8799	SUDDENLY	96
6783	DIRECT	96
1700	OFFERED	95
5650	TROUBLESHOOT	95
12094	FRUSTRATION	95
4556	UNPLUGGED	95
10726	READYSHARE	95
577	CLIENTS	95
20363	SAW	94
2302	LOWER	94
9857	SET-UP	94
3518	COMING	94
18333	STUFF	94
2144	INTERMITTENTLY	94
9311	REMOTE	93
19151	ROOMS	93
20106	EVERYONE	93
4320	EXTENDING	93
20070	X6	92
15787	SUCKS	92
14085	PREVIOUSLY	92
13504	SHARE	92
238	ONES	92
11222	FLAWLESSLY	92
6835	VERIZON	91
15370	SWITCHED	91
7723	FAULTY	91
12973	CABLES	91
408	UNSTABLE	91
14010	CAUSED	91
11424	BACKUP	91
10995	PROVIDES	91
1295	2014	91
7577	NUMEROUS	91
3778	ANYWHERE	90
16063	RANDOM	90
7259	KNEW	90
1601	POSITIVE	90
2325	OUTLET	90
19107	CONTINUE	89
6666	BUFFERING	89
13068	MOVING	89
4888	ALONG	89
18698	PUTTING	89
11810	LEAVE	89
13031	FIVE	89
4582	2-3	89
3559	LOCAL	89
16402	HELPED	88
15252	AWESOME	88
9420	PACKAGE	88
13232	TURNS	88
15605	SEEN	88
986	RESOLVED	87
21511	LOGIN	87
9780	MOVIES	87
2527	INTERNAL	87
11980	PICK	87
4668	MAX	87
11395	ASKING	87
17098	DOLLARS	87
3625	WAN	87
3477	AVAIL	87
7702	CONSISTENT	86
14116	COMMON	86
3299	IMPRESSED	86
18976	FIXES	86
4212	PAGES	86
15985	PRIOR	86
14058	DESIGN	86
1719	JOKE	85
20653	NEGATIVE	85
16610	SOLUTIONS	85
11392	WHETHER	85
1145	SORRY	85
6024	2015	85
7883	TESTS	84
10294	INCLUDED	84
1875	2016	84
3577	LOCATED	84
20174	FAULT	84
18259	ATTEMPT	84
5248	TRASH	84
2357	UNUSABLE	84
7329	SPECIFIC	84
15961	FAILS	84
16998	N750	83
1599	ROKU	83
4620	POORLY	83
21417	INSIDE	82
1185	APPEAR	82
12166	ACROSS	82
8749	XFINITY	82
12308	INFORMED	82
18536	EXAMPLE	82
16605	THANKS	82
21117	PRINT	82
559	PASS	82
9966	CD	81
3097	CUT	81
15150	STANDARD	81
12654	FORWARD	81
8601	SUCCESS	81
20763	CARD	81
6143	ACCORDING	81
12469	BEHIND	81
761	EXPECTATIONS	81
12008	ACCOUNT	81
19932	LATE	81
21744	DISABLE	81
15177	12	81
19254	DESCRIPTION	81
12862	REQUIRE	81
10763	IPV6	80
17336	CANT	80
11192	LACK	80
12714	REGULAR	80
15728	NOTICE	79
3773	GAMES	79
2665	DISCOVERED	79
11699	FAILING	79
18366	OBVIOUSLY	79
5967	WNDR4500	79
11025	CONSUMER	79
8560	FREQUENT	79
9078	UPON	79
3639	CREATE	79
15126	GARAGE	78
9419	FAN	78
15292	SORT	78
13755	CONSIDER	78
8293	SYSTEMS	78
5578	MIDDLE	78
6086	SERVICES	78
16656	HASSLE	78
10011	PAPER	78
4458	USES	78
17797	PREMIUM	78
3330	SEEING	78
3714	STICK	78
14504	PING	78
15169	BECAME	78
18916	SHOULDN'T	78
8180	IM	78
11473	NIGHTMARE	77
18594	ASSISTANCE	77
8062	VIDEOS	77
12985	TESTING	77
1810	PARTICULAR	77
7633	AC1750	77
18759	CLOSER	77
3253	ENABLED	76
12841	CELL	76
5408	AUTOMATICALLY	76
11717	OH	76
14788	SITTING	76
20350	V2	76
1134	REALIZED	76
1349	FRUSTRATED	75
2423	COMPLAINTS	75
14485	DOWNLOADED	75
21186	AREN'T	75
38	MOBILE	75
20501	CORD	75
6397	SPOKE	75
16294	WORTHLESS	75
4003	ALLOWED	75
15994	PROGRAM	75
18498	FIREWALL	75
12290	PRO	75
14168	CENTER	74
19323	PICTURE	74
18960	ADVICE	74
11431	TICKET	74
14134	UPDATING	74
4173	DOWNLOADING	74
19497	RELIABILITY	74
16446	HIT	74
18334	OCCASIONALLY	73
8218	SHIP	73
14519	TABLETS	73
7909	GOTTEN	73
19603	BETA	73
1532	QUESTION	73
15466	SECURE	73
14151	HOT	73
5256	EASIER	73
9084	SQUARE	73
14269	ITEMS	73
1630	BUILT	73
8047	WIRE	73
17853	LISTED	72
13041	DSL	72
5434	CONSIDERING	72
15734	WAITED	72
5875	MOVIE	72
15703	TRUE	72
9018	ALLOWS	72
10027	RELEASE	72
9353	AWARE	72
17733	WALK	72
21771	2.4G	72
18794	TAKING	71
11965	RADIOS	71
18757	STARTS	71
3533	GAME	71
7105	SIX	71
11856	TURNING	71
14727	MARKET	71
16744	ATTEMPTING	71
14152	SHUT	71
4814	INFO	71
10129	FUNCTIONS	71
20190	REPEAT	71
4235	REPLY	71
244	BOTTOM	70
15412	REPORTED	70
20130	FRIEND	70
11462	MODELS	70
9821	AUTO	70
10113	ACTUAL	70
10253	DESIGNED	70
9394	HARDWIRED	70
5192	NON	70
19010	BEGINNING	70
17482	FOOT	69
1550	UNACCEPTABLE	69
14254	KIDS	69
319	11	69
3103	LIKED	69
8593	COMMUNICATE	69
924	HD	69
3479	RIDICULOUS	69
4890	RELIABLY	69
2795	BROADCAST	69
13520	UPGRADING	69
12017	CAUSING	69
6882	STAND	69
5007	BROADCASTING	68
13988	POS	68
11496	MIND	68
17217	CLIENT	68
4125	FLASH	68
8040	TELEPHONE	68
18872	150	68
5315	WHATEVER	68
19545	SWITCHING	68
19711	DISAPPOINTMENT	68
16265	FOLKS	68
17355	FOLLOW	68
10332	RESPOND	68
15767	EX7000	68
9389	LEARNED	67
911	POINTS	67
16750	WONT	67
18726	MISSING	67
17630	COMPANIES	67
1743	TOGETHER	67
16762	CHARTER	67
45	45	67
13804	COOL	67
2736	EXPERIENCING	66
10451	COSTS	66
9912	CONTRACT	66
1479	BECOME	66
14928	ANYWAY	66
17303	PLAYING	66
12603	MEAN	66
15517	EXPECTING	66
3434	STARTING	66
18065	WANTS	66
15455	WRITTEN	66
5596	WEBSITES	66
6151	LITERALLY	66
17534	DOESNT	66
18061	STORAGE	66
12931	MORNING	65
12119	ENABLE	65
20028	THANK	65
21682	2G	65
5117	POST	65
5037	HEADACHE	65
6520	AT&T	65
4796	MESH	65
8159	DETERMINED	65
16358	MODEM/ROUTER	65
4802	MENTIONED	65
16019	CHOOSE	64
13498	SOMEWHAT	64
20673	UTILITY	64
10376	FAILURE	64
12886	EXCITED	64
20595	CERTAINLY	64
5990	RELEASED	64
9143	CUTS	64
18384	CONTACTING	63
16671	IMPORTANT	63
17335	ELECTRONICS	63
11317	SAMSUNG	63
10431	SLIGHTLY	63
19224	ACCEPT	63
16085	SITUATION	63
20519	DESCRIBED	63
17882	MENTION	63
