	name	count
4525	POOR CUSTOMER	22
18908	AND NO	22
15350	POOR RANGE	22
11354	WORK WELL	22
10894	NOT EXTEND	21
7240	IS VERY	21
10419	ACCESS POINT	21
6905	THIS WAS	21
11605	THIS ITEM	21
4765	DUAL BAND	21
5510	AWAY FROM	21
8188	MONTHS AND	21
8689	YOU CAN	21
15164	I COULD	21
5974	LIKE THE	21
7520	AND THEN	21
1979	DIED AFTER	20
453	AND NOT	20
13500	VERY GOOD	20
9229	WELL FOR	20
9968	HAVE BEEN	20
6049	WITH NETGEAR	20
10667	SHOULD HAVE	20
10267	COULDN'T GET	20
14970	IT'S NOT	20
14926	TERRIBLE PRODUCT	20
17047	TO GO	20
14193	COULD BE	20
10181	PURCHASED THIS	20
6919	IN MY	20
3397	FOR MY	20
16725	OLD ROUTER	20
14808	TO SETUP	20
13851	ABOUT A	20
1678	NOT IMPRESSED	20
13790	NOT THAT	20
18416	LIKE THIS	20
16575	I WILL	19
18446	RETURN IT	19
15706	THE NETGEAR	19
6279	NEVER WORKED	19
16196	IT BACK	19
365	IF IT	19
14451	THAT I	19
1707	WHILE IT	19
13100	BE BETTER	19
12196	A BIT	19
12174	TO LIKE	19
13604	NETGEAR NIGHTHAWK	19
7938	COUPLE OF	19
8686	WORSE THAN	19
11510	RANGE AND	19
2383	POOR SUPPORT	19
18216	TO REPLACE	19
12202	YOU GET	19
12577	WITH IT	19
11116	BUY SOMETHING	19
18037	I'VE HAD	19
6896	KEEPS DROPPING	19
10237	UNABLE TO	19
5886	THIS UNIT	18
12434	NOT REALLY	18
17306	ROUTER I	18
15412	IT HAS	18
2977	GET A	18
2890	TO HAVE	18
11666	DISAPPOINTED WITH	18
9230	UP AND	18
3291	BAD ROUTER	18
4676	JUST A	18
9268	AND MONEY	18
9652	THAN A	18
16155	GOOD RANGE	18
10140	LIKE A	18
3375	IS GOOD	18
39	SO GOOD	18
14749	IT BUT	18
17092	MONEY AND	18
582	WHAT A	18
14221	NETGEAR PRODUCT	18
7038	HAD A	18
18283	NOT COMPATIBLE	18
13952	ON MY	18
13933	TERRIBLE CUSTOMER	18
2201	IF I	18
16947	IT FOR	18
6149	AT BEST	17
9066	AS EXPECTED	17
1901	THAT THIS	17
2517	MONEY ON	17
13614	UNLESS YOU	17
17788	AND SUPPORT	17
3263	5GHZ BAND	17
14461	NETGEAR PRODUCTS	17
16965	BAD PRODUCT	17
9969	COMPATIBLE WITH	17
10721	ONE OF	17
4739	IS FINE	17
10242	IT DID	17
10444	OF A	17
14633	WORKING IN	17
477	A DIFFERENT	17
1937	GET THIS	17
2355	NOT WORKING	17
3607	VERY EASY	17
5924	TO A	17
18556	THE UNIT	17
7615	FROM MY	17
2423	FOR US	17
8438	DIFFICULT TO	16
1840	ROUTER THAT	16
8003	NOT PURCHASE	16
13282	GREAT IF	16
18838	GET WHAT	16
12818	WORKED WELL	16
5559	SERVICE IS	16
15287	WORK ON	16
13959	IT UP	16
906	YOU NEED	16
14439	A DAY	16
7709	WIFI ROUTER	16
9121	NETGEAR CUSTOMER	16
9382	WIFI EXTENDER	16
18460	DROPPED CONNECTIONS	16
13624	BY NETGEAR	16
7142	IT IN	16
446	OF USE	16
14277	TO RESET	16
8294	WORKS OK	16
13114	NOT AN	16
7783	TRIED TO	16
2887	OF GARBAGE	16
18126	WIFI SIGNAL	16
2336	AS IT	16
17324	A NETGEAR	16
16629	THE JOB	16
16907	FAST BUT	16
508	IS HORRIBLE	15
1523	DONT BUY	15
16884	QUIT WORKING	15
8738	RETURNED IT	15
12595	NETGEAR HAS	15
8726	LOT OF	15
6209	BE GOOD	15
4968	BUY NETGEAR	15
2438	AT THE	15
18008	HAVE EVER	15
8008	NEVER BUY	15
461	PROBLEM WITH	15
15977	BECAUSE OF	15
8591	GREAT AND	15
14741	I THOUGHT	15
100	NEED TO	15
7689	ROUTER WITH	15
5371	I DON'T	15
1453	POOR PRODUCT	15
8963	LOTS OF	15
6013	AND THEY	15
13778	NEW ROUTER	15
16573	NEEDS TO	15
13907	HORRIBLE PRODUCT	15
17630	DISAPPOINTED IN	15
11772	DUE TO	15
714	ONLY FOR	15
11517	HAVE HAD	15
3963	IS TERRIBLE	15
6435	NOT EVEN	14
12354	STOPS WORKING	14
11873	ROUTER WAS	14
12350	WAS WORKING	14
8597	SHOULD BE	14
11705	IT'S OK	14
12532	CONNECTION TO	14
8460	TO SEND	14
17572	MONTHS THEN	14
4475	I REALLY	14
17602	WITH WINDOWS	14
467	HAPPY WITH	14
6215	SUPPORT AND	14
5433	FALSE ADVERTISING	14
1495	NETGEAR TECH	14
2566	BE CAREFUL	14
9480	AT LEAST	14
6117	THE CONNECTION	14
16670	I DID	14
15085	GOT IT	14
15202	QUALITY AND	14
12068	IT'S GREAT	14
16663	UNTIL IT	14
4248	NET GEAR	14
17024	SUPPORT FOR	14
13072	NICE ROUTER	14
14208	AND POOR	14
16394	HAS A	14
18066	TOO MUCH	14
10245	NOT EASY	14
3745	MY COMPUTER	14
14571	HAD THIS	14
3872	BUY AGAIN	14
7203	SLOW AND	14
10775	FINE BUT	14
10230	HARD TO	14
10211	SUPPOSED TO	14
13791	I WANTED	14
13995	WHEN I	14
13002	WORK AT	14
7071	BETTER RANGE	14
13678	VERY UNRELIABLE	14
2348	BECAUSE IT	14
8097	LOOK ELSEWHERE	14
8142	FEW DAYS	14
7326	EXTENDER NOT	14
6606	THE SPEED	14
2963	I GUESS	14
14465	WHICH WAS	14
13697	READ THE	14
10533	IS GREAT	14
11685	OLD NETGEAR	13
2671	ROUTER FROM	13
13899	THING IS	13
3899	WAS GOOD	13
2382	WI-FI RANGE	13
7545	LIVE UP	13
18994	SPEED IS	13
11905	GREAT AT	13
5933	LOSES CONNECTION	13
13424	SO GREAT	13
8408	AN EXTENDER	13
3430	GREAT RANGE	13
7810	FOR YOU	13
3528	SET IT	13
18373	ROUTER AT	13
6524	CALLED NETGEAR	13
3541	FOR MORE	13
957	IS NO	13
1821	WHICH IS	13
8062	TWO MONTHS	13
1535	BOUGHT IT	13
17284	TO REBOOT	13
3473	IT SEEMS	13
2625	UP BUT	13
13036	YOU DON'T	13
766	SIGNAL AND	13
46	I'M NOT	13
7827	FROM THIS	13
14560	OF CRAP	13
16701	I RETURNED	13
11056	I WANT	13
1384	MONTHS OF	13
123	WHAT IT	13
19095	BUY ANOTHER	13
413	MOST OF	13
17893	I CALLED	13
4774	ONE YEAR	13
15782	NETGEAR N750	13
15589	EVERY FEW	13
5353	HOURS OF	13
10374	GET THE	13
4759	AND NOW	13
15713	HAS BEEN	13
11067	THE HOUSE	13
9642	WELL WITH	13
1668	EASY AND	12
14743	BAD CUSTOMER	12
2572	THAT GOOD	12
2998	LOOKING FOR	12
10319	NOTHING BUT	12
15840	BUT BEWARE	12
9536	FOR AN	12
1138	MY WIRELESS	12
6470	TO ANYONE	12
7672	GET BETTER	12
13329	PRODUCT WAS	12
2840	WORKS AS	12
16217	A JOKE	12
278	THERE IS	12
18324	A VERY	12
475	A SCAM	12
12521	90 DAYS	12
17497	STAY CONNECTED	12
6471	I CAN	12
15120	LIKE TO	12
680	EXTEND THE	12
12973	ROUTER HAS	12
10908	THAT IT	12
8066	NETGEAR ROUTERS	12
3556	THAT NETGEAR	12
17349	CAN NOT	12
1178	NO SUPPORT	12
18271	AND BUY	12
8223	EXTENDER IS	12
16827	2.4 GHZ	12
6630	SLOWER THAN	12
18846	IT JUST	12
15964	TO PAY	12
8276	WAS GREAT	12
8292	BUT IT'S	12
12653	IT MIGHT	12
14513	AND TERRIBLE	12
4001	IS USELESS	12
11022	MY INTERNET	12
16447	WOULD LIKE	12
13232	I'VE EVER	12
12545	TO IT	12
16475	SEVERAL TIMES	12
2846	THOUGHT IT	12
18638	NOT WASTE	12
11250	VERY BAD	12
3346	AND NETGEAR	12
16567	TO BUY	12
7293	PARENTAL CONTROL	12
11472	AND GET	12
13731	WELL BUT	12
11430	I DO	12
13489	LACK OF	12
11747	MIGHT BE	12
4524	READY FOR	12
5667	RANGE BUT	12
12034	CONNECTED TO	12
2667	THE FIRMWARE	12
9103	HAD IT	12
15476	BUT THEN	12
9036	DO IT	12
9040	FAILED AFTER	12
9436	BOUGHT THE	12
8764	I SHOULD	12
9341	IS GARBAGE	12
9084	ONE I	12
7379	EASY SETUP	12
11846	FINE AND	11
12629	FOR WHAT	11
14117	TIME TO	11
6531	NO CUSTOMER	11
4965	THE PROBLEM	11
13549	ALL COSTS	11
18863	IS STILL	11
11047	BUY IF	11
7348	TO DO	11
4168	ROUTER NOT	11
5882	IN OUR	11
3180	CONNECTION WITH	11
5003	BECAUSE I	11
4709	GO WITH	11
18425	A WIFI	11
5074	GOT A	11
8253	RANGE OF	11
17353	AN OLD	11
12833	HORRIBLE CUSTOMER	11
19093	UP WAS	11
2229	EVEN THOUGH	11
5655	I DIDN'T	11
6653	TO MAKE	11
17843	SEND IT	11
16820	WILL BE	11
7944	WITH GOOD	11
14609	ABOUT MONTHS	11
18116	WITH PRODUCT	11
871	GREAT UNTIL	11
7339	THEN IT	11
9171	YEAR OLD	11
2163	SINCE I	11
6940	SO SO	11
945	SAVE YOURSELF	11
16347	IT WILL	11
18733	MY WIFI	11
5443	RECEIVED A	11
466	NOT BE	11
2825	WORK IN	11
7674	OUR WIFI	11
7585	GIGABIT ROUTER	11
8669	THIS WOULD	11
12091	GOOD WHEN	11
7256	THIS TO	11
16698	IT DIDN'T	11
4652	INTERNET SPEED	11
3218	WORK PROPERLY	11
4831	WAS USED	11
9318	PRODUCT FOR	11
14755	NO LONGER	11
10305	BOUGHT A	11
11113	SERVICE EVER	11
4626	BE PREPARED	11
17467	WITH APPLE	11
15337	TO EXTEND	11
10435	HARD DRIVE	11
15035	WITH NO	11
13737	SETUP WAS	11
16978	KIND OF	11
17160	IN AND	10
16276	IT AND	10
16095	THIS MODEL	10
13403	THIS NETGEAR	10
1697	IF YOUR	10
18290	IS REALLY	10
7476	AVOID AT	10
13900	FIRMWARE IS	10
10236	NETGEAR N300	10
16876	AND WAS	10
13928	THIS RANGE	10
10610	GOOD LUCK	10
13362	NOT CONNECT	10
13847	A WIRED	10
7849	THIS PIECE	10
10417	AFTER ONLY	10
4844	IT'S OKAY	10
2187	THAT IS	10
13166	ROUTER TO	10
10677	USE IT	10
10684	YOUR ROUTER	10
18339	A TOTAL	10
3141	FIGURE OUT	10
13134	SHORT LIFE	10
4767	I HATE	10
18109	I JUST	10
2743	BAD BAD	10
3998	HAVE NOT	10
19122	PREPARED TO	10
16913	THE MODEM	10
13513	30 DAYS	10
2954	FOR WEEKS	10
7953	USER INTERFACE	10
3874	DOES THE	10
15544	FOR THIS	10
578	GOOD AT	10
11174	NO BETTER	10
8674	TO RESTART	10
16715	WHEN YOU	10
18477	I PAID	10
3115	DAYS AND	10
15001	ROUTER I'VE	10
2845	WIFI CONNECTION	10
15027	DROPPING THE	10
15029	PROBLEMS AND	10
17518	ROUTER WILL	10
3459	NOT READY	10
6101	SUPPORT FROM	10
15159	GOING BACK	10
15186	FOR NO	10
3236	WORK GREAT	10
9306	IT AS	10
6003	LOOKS LIKE	10
12014	BEFORE BUYING	10
8832	THREE MONTHS	10
9239	I THINK	10
8868	OVER A	10
11453	THAT GREAT	10
11880	CAN'T GET	10
4492	I WOULDN'T	10
5903	I NEEDED	10
1475	IT LASTED	10
17684	IN LESS	10
11655	JUST OK	10
1078	NOT HAVE	10
18496	A WHILE	10
8659	I GET	10
17394	AFTER ONE	10
17470	MY LAPTOP	10
14382	GREAT WITH	10
18348	THE NEXT	10
4085	A DISAPPOINTMENT	10
14686	MY MONEY	10
301	I RECEIVED	10
10062	MY NETGEAR	10
12726	ROUTER WORKS	10
16417	LOCKS UP	10
12584	AT A	10
12388	IP ADDRESS	10
6537	ON A	10
10883	AS WELL	10
17372	WAS BETTER	10
3239	ONLY MONTHS	9
11014	THE ONE	9
2504	SIGNAL IS	9
12798	DOESNT WORK	9
11859	FOR WIFI	9
11853	BUT ONLY	9
13470	IS OK	9
1036	ABOUT THIS	9
13554	DON'T KNOW	9
1053	CONNECTION IS	9
11697	CONNECTION ISSUES	9
7396	TIMES A	9
10087	TO ROUTER	9
10125	WAS EXPECTING	9
11622	IF YOU'RE	9
8853	HOUSE AND	9
8339	I ORDERED	9
18852	IS AN	9
13237	WORK BUT	9
17471	ON IT	9
242	AND TIME	9
1273	WAS FINE	9
18923	HAVE BOUGHT	9
8496	WIRELESS IS	9
8690	BACK TO	9
3463	FIRMWARE UPDATE	9
9849	FIRMWARE AND	9
11238	THE NIGHTHAWK	9
3186	AND IT'S	9
12	TIME MACHINE	9
13231	AS DESCRIBED	9
13177	SOMETHING BETTER	9
13373	THEN I	9
9438	IS PRETTY	9
13380	NOT MEET	9
1171	NOT TO	9
3410	FOR MAC	9
933	YOU BUY	9
3336	GOOD I	9
10201	FOR WINDOWS	9
6934	THAN THIS	9
15825	WILL NEVER	9
15979	HALF THE	9
2043	IMPOSSIBLE TO	9
4578	LAST NETGEAR	9
16389	FIRST BUT	9
622	PRETTY GOOD	9
380	AND MY	9
602	THE ONLY	9
1764	HAS TO	9
4517	TO NETGEAR	9
13816	TO THIS	9
7190	CABLE MODEM	9
4893	PERFORMANCE AND	9
275	IS ONLY	9
18643	NOT ALL	9
15705	CLOSE TO	9
15761	USB 3.0	9
5492	NO REASON	9
16273	RETURN POLICY	9
334	IT AT	9
552	THE HYPE	9
5288	SHOULD NOT	9
14541	BUT STILL	9
6025	BEEN ABLE	9
5989	GOOD PERFORMANCE	9
1802	WON'T WORK	9
13673	WIRELESS CONNECTION	9
13893	NETGEAR AGAIN	9
14580	DEAD AFTER	9
5495	BETTER SIGNAL	9
4483	THE OTHER	9
11496	WISH IT	8
3545	WAY TOO	8
16766	OR SO	8
12777	I TRIED	8
5474	KEEPS DISCONNECTING	8
12793	SURE IF	8
8263	DON'T DO	8
9225	ANOTHER BRAND	8
909	SPEND YOUR	8
6693	FOR GAMING	8
4600	IN THIS	8
14325	WE HAVE	8
11296	TO INTERNET	8
4646	SINCE IT	8
2456	WOULD HAVE	8
15783	ROUTER AS	8
3610	FOR SUPPORT	8
12988	DON'T LIKE	8
12984	IN AN	8
9484	A REFUND	8
1621	GREAT HARDWARE	8
1818	AND HAVE	8
4053	STOP WORKING	8
2408	DEFINITELY NOT	8
18480	PRETTY WELL	8
3094	PRODUCT AT	8
17922	TOO MANY	8
16525	PART OF	8
8162	TERRIBLE SUPPORT	8
12633	FOR JUST	8
12949	DOWNLOAD SPEED	8
14517	TO CONFIGURE	8
6534	GOOD AND	8
15411	GAVE UP	8
3088	NOT BEEN	8
4228	AND UNRELIABLE	8
6357	TOO SLOW	8
1531	EASY AS	8
8648	DONT WASTE	8
1873	ONE IS	8
8908	APPLE AIRPORT	8
12277	THIS FOR	8
15320	DROPS OUT	8
16704	EXTENDER DOES	8
15250	NEW ONE	8
14967	FOR BETTER	8
8852	WORKS MUCH	8
12186	AS MY	8
8789	WEEK AND	8
1014	THE ASUS	8
8544	THE SETUP	8
2875	AN HOUR	8
6466	PURCHASED A	8
3540	NOT PERFORM	8
11506	ONLY GOOD	8
2975	PRODUCT IF	8
15578	THE WARRANTY	8
15563	GREAT PERFORMANCE	8
2593	BUT COULD	8
11562	WITH POOR	8
6931	BUT THEY	8
11593	THE 5GHZ	8
1554	PRODUCT WORKS	8
17407	QUALITY CONTROL	8
12546	AS NEW	8
17789	DEVICE IS	8
18875	HOPING FOR	8
3338	SIGNAL NOT	8
5597	FAST AS	8
14728	NEGATIVE REVIEWS	8
15548	THE PERFORMANCE	8
12093	OUT THE	8
10356	JUST FINE	8
2701	MAKE SURE	8
699	SIGNAL DROPS	8
19116	EXTEND MY	8
7311	WOULDN'T BUY	8
16356	AND EASY	8
10992	THAN EXPECTED	8
7298	AFTER SEVERAL	8
10025	HOW TO	8
18104	PRODUCT I	8
7456	GOOD SIGNAL	8
10942	10 MONTHS	8
6986	I LIKE	8
19084	TO FIGURE	8
10672	ANOTHER NETGEAR	8
10066	RANGE NOT	8
17983	IT COULD	8
5054	SETUP AND	8
17186	PLUG AND	8
5042	WORKING FINE	8
10882	BETTER TO	8
1278	TO OBTAIN	8
16000	WORK OUT	8
10875	IT BECAUSE	8
13294	WORKS FOR	8
13312	AS FAST	8
16927	NICE BUT	8
2421	TIME WARNER	8
18058	I CAN'T	8
2048	WITH TIME	8
18743	WORST SUPPORT	8
4973	IT WORK	8
7358	RIGHT OUT	8
13107	ME TO	8
14158	RETURN THIS	8
17246	USED AND	8
1350	OBTAIN IP	8
15828	CONNECTION EVERY	8
13603	AND OTHER	8
16349	OUT THERE	8
2956	MY HOUSE	8
7852	POWER CYCLE	8
2300	A PAIN	8
369	AM DISAPPOINTED	8
9678	MY OLDER	8
3214	FEW MINUTES	8
11131	SERVICE SUCKS	8
4707	NOT QUITE	8
148	IT'S GOOD	8
772	SERVICE AND	8
16435	MAKE THE	8
17017	FROM AMAZON	8
16407	LIKE ALL	7
5690	FEET AWAY	7
516	BUY UNLESS	7
4890	ACTUALLY WORKS	7
11724	NEED A	7
11738	YEAR AND	7
8958	EXTENDER FOR	7
10745	THEN THE	7
15422	TIME TRYING	7
16557	COMPARED TO	7
3157	TO CALL	7
3379	GARBAGE AND	7
16603	MESH NETWORK	7
4881	IS WEAK	7
182	WI-FI GIGABIT	7
10600	A CONNECTION	7
4495	NETGEAR FOR	7
10594	OUT FOR	7
10590	THE INSTRUCTIONS	7
10582	FINE UNTIL	7
8913	A REFURBISHED	7
510	IT'S A	7
5718	JUST LIKE	7
11909	HAD ISSUES	7
8941	HAVE THE	7
8864	BAD SUPPORT	7
5977	WORKS GOOD	7
18092	FOR SOMETHING	7
16286	BETTER OFF	7
11782	A MESH	7
1046	AS STRONG	7
1922	WISH I	7
2073	DIDNT WORK	7
16618	VERY DIFFICULT	7
1147	NEVER AGAIN	7
1298	THAT DOESN'T	7
16021	FAR SO	7
11658	SUCH A	7
15966	STRONG SIGNAL	7
10006	YOU A	7
1988	I WON'T	7
15680	MY EXPERIENCE	7
15698	MIGHT WORK	7
15704	IT SAYS	7
11391	AND PLAY	7
11020	COULD NEVER	7
11043	BAND WI-FI	7
9336	I ONLY	7
3104	AND SPEED	7
15868	NEARLY AS	7
9381	FROM ROUTER	7
15860	STILL HAVE	7
8808	COMPLETE WASTE	7
9400	WOULD GIVE	7
1126	NO HELP	7
15735	FOR NETGEAR	7
9824	HORRIBLE RANGE	7
15763	THIS A	7
9548	WORKING WITH	7
2907	LUCK WITH	7
5326	THE PAST	7
10993	BETTER AND	7
3293	MY FIRST	7
3316	SIGNAL FROM	7
9667	LIKE I	7
15514	THE WIRELESS	7
11645	ANY BETTER	7
11624	MAY HAVE	7
1452	FINE I	7
11595	UNRELIABLE AND	7
18040	RESET IT	7
10194	HATE IT	7
502	OR MONEY	7
10830	DROPS SIGNAL	7
10843	GOOD WIRELESS	7
3323	APPEARS TO	7
19071	THE BEGINNING	7
2308	WITH MULTIPLE	7
17985	CAN'T CONNECT	7
2034	MAKE IT	7
19005	MEET MY	7
435	YOU PLAN	7
1094	NOT LIVE	7
11478	WORKS BETTER	7
11466	THE HARDWARE	7
10974	WELL WHEN	7
11456	NOT ENOUGH	7
264	THE DEVICE	7
1502	EVER HAD	7
18399	GO TO	7
14242	TIME I	7
12955	DISCONNECTS FROM	7
17300	SOFTWARE IS	7
1721	WORK IT	7
7954	NETGEAR WON'T	7
13008	DON'T WORK	7
16869	EXTENDER WOULD	7
17273	UP FOR	7
14180	PURCHASED IT	7
6928	CONNECTION DROPS	7
13053	WORK AFTER	7
17249	BUT THERE	7
866	OFF THE	7
7878	WIRELESS RANGE	7
862	WHEN IT'S	7
7875	DROPS CONNECTIONS	7
12902	PRICE AND	7
6841	FIRMWARE ISSUES	7
8415	AS EASY	7
14268	NO PROBLEM	7
16782	BAD SERVICE	7
18356	WITH MAC	7
16787	AFTER TWO	7
16814	EXTENDS RANGE	7
6605	IS MY	7
1587	STILL TRYING	7
2247	UNTIL I	7
18630	5GHZ NETWORK	7
2164	GET MORE	7
14360	NETWORK NAME	7
8237	USE THE	7
12756	YEAR OF	7
62	BETTER ONE	7
8196	REFUSES TO	7
16862	TIME OR	7
1801	TO LOVE	7
13105	IT NEEDS	7
18276	A SMALL	7
3709	NOT JUST	7
3989	POOR SIGNAL	7
730	LOSS OF	7
13384	WAS USELESS	7
7495	UNTIL YOU	7
3873	ITS NOT	7
13490	EVEN WORSE	7
17076	DROPPED CONNECTION	7
7437	UP WITH	7
13526	PAID FOR	7
13535	BELIEVE THE	7
267	WI-FI EXTENDER	7
13689	RETURNING IT	7
7408	NOT BAD	7
7338	HAVE SOME	7
3952	HAVING ISSUES	7
811	DO YOUR	7
1773	THE LATEST	7
17161	HAS NO	7
6979	DISAPPOINTING PRODUCT	7
14121	THE GOOD	7
16882	THIS HAS	7
7806	GET SOME	7
7738	AND THIS	7
17214	OK FOR	7
7691	BUT THIS	7
16919	WAS HOPING	7
7648	SHORT TIME	7
13941	FINE WITH	7
825	NOT NEARLY	7
7670	RETURNING THIS	7
822	WAY TO	7
16348	A HAPPY	7
13306	SO IT	7
2787	FOR IT	7
16865	BUT FOR	7
625	AFTER THE	7
14726	FIRMWARE UPGRADE	7
607	NOT BUYING	7
12457	VERY DISAPPOINTING	7
3055	MAY BE	7
16739	BETTER WIFI	7
2396	FINE IN	7
8587	THAT WAS	7
322	SETUP IS	7
