	name	count
12532	IT'S CRACKED UP TO BE	4
7483	ONE OF THE WORST PIECES	4
4388	NOT WORK WITH TIME MACHINE	4
18062	GREAT OUT OF THE BOX	4
12952	WORST ROUTER I'VE EVER HAD	4
11147	DOES NOT WORK AT ALL	4
2918	WOULD NOT RECOMMEND THIS ROUTER	4
20040	I HAD TO RETURN IT	4
1273	BETTER THAN THIS PIECE OF	4
12981	SPEND YOUR MONEY ON THIS	4
12490	WASTE OF MONEY AND TIME	4
8746	N750 DUAL BAND WI-FI GIGABIT	4
8426	I COULD NOT GET THIS	4
10996	CAN'T GET IT TO WORK	4
3984	EXTENDER DOES NOT WORK WITH	4
18999	DOES NOT WORK WITH TIME	4
6650	WORST ROUTER I HAVE EVER	4
4055	14 MONTHS AFTER BUYING IT	4
10248	IF YOU PLAN TO USE	4
3095	THE WORST ROUTER I'VE EVER	4
10359	NOT WASTE YOUR MONEY ON	4
5736	THIS PRODUCT IF YOU WANT	4
13014	DOESN'T LIVE UP TO THE	4
6192	NETGEAR N750 DUAL BAND WI-FI	4
12160	DON'T WASTE YOUR TIME AND	4
16270	AND BUY A BETTER ONE	4
6866	WAS EASY TO SET UP	4
6490	WORKED GREAT FOR THE FIRST	4
10945	AS GOOD AS I EXPECTED	4
8921	NETGEAR AC1200 DESKTOP WIFI RANGE	4
1821	BECAUSE OF INABILITY TO SETUP	4
4442	RECOMMENDED BECAUSE OF INABILITY TO	4
11243	NOT RECOMMENDED BECAUSE OF INABILITY	4
19135	DO NOT WASTE YOUR TIME	4
10072	DOES NOT PLAY WELL WITH	4
18389	MOST OF THE TIME BUT	4
3928	IS NOT USER FRIENDLY AND	4
7822	OF THE WORST PIECES OF	4
11694	I EXPERIENCED THE WORST CUSTOMER	3
9170	SPEED IN FASTLAND MODE IS	3
3271	PAID FOR IT INCREASED PERFORMANCE	3
6880	LOW DO THEY WOBBLE TO	3
18869	THIS PRODUCT BECAUSE OF REVIEWS	3
9167	OUT ANY PROBLEMS THE SETUP	3
17636	OPEN BOX SOLD AS NEW	3
18875	ROUTER AND THEY WORK GREAT	3
18874	TO BE FAIRLY CLOSE TO	3
17634	AM BETTER OFF WITH THE	3
1507	BETTER WIFI RECEPTION FROM UPSTAIRS	3
4933	THAN CONNECTING DIRECTLY TO MY	3
12950	WASTE OF AROUND HOURS OF	3
20102	FORGOT THIS I PLAY WITH	3
4996	OVERPRICED PIECE OF GARBAGE IT	3
1532	DESPITE 10 FOOT LINE OF	3
20095	IT WAS A FAIL FOR	3
5015	SUPPORT SAID THAT THIS EXTENDER	3
9173	A TOTAL WASTE OF MONEY	3
1410	THE SAME FLOOR PRETTY WELL	3
4927	I HAVE TIME WARNER AND	3
1414	FASTLANE IS ONLY HALF AS	3
9108	AS WIRELESS ACCESS POINT POOR	3
1530	TECH SUPPORT WAS USELESS AS	3
6888	TO A MESH NETWORK EXTENDER	3
3274	UNIT THIS KEEPS DROPPING THE	3
20101	BEEN BETTER TO SET THE	3
4929	THE 175 I PAID FOR	3
14103	ON MY VIDEO STREAMING BUT	3
9171	FOR A BIT WAS PROBABLY	3
20177	TRYING TO FIGURE OUT THE	3
1420	WORKS GREAT WITH MY AV	3
18868	WORKS BETTER THAN EXPECTED NOT	3
11739	EXTENDER BUT DON'T BUY HERE	3
14102	NO LONGER WORKS AFTER YEARS	3
16322	IN THE PAST AND THEY	3
10048	THINGS WORSE RATHER THAN BETTER	3
1447	UNDERSTAND YOUR REQUIREMENTS BEFORE BUYING	3
14743	ITEM DOES NOT WORK WITH	3
1478	VERY DISAPPOINTED ESPECIALLY SINCE I	3
4951	WASTE YOUR TIME VERY DISAPPOINTED	3
1477	WORK AND OTHERS NOT TO	3
6826	MIND SPEED/DISTANCE LIMITS OF THIS	3
11717	NOT THE BEST ON ELECTRONICS	3
1453	TO GET WHAT YOU PAY	3
6829	MOBILE DEVICES BUT NOT MY	3
17616	MULTIPLE DISCONNECTS FROM THE ROUTER	3
3248	EASY TO SETUP IT'S ROBUST	3
6830	HAVE A LOT OF QUALITY	3
10058	I DO NOT RECOMMEND THIS	3
1469	PROBABLY BEST TO AVOID THIS	3
1468	A GOOD HOURS IN THE	3
9137	ACTUALLY GREAT AND EASY TO	3
9136	ALSO WITH MY NIGHTHAWK ROUTER	3
6840	COULDN'T ACCESS THE ACCOUNT I	3
10047	JUST GOTTEN WORSE I BOUGHT	3
16291	ITSELF UP BUT DOESN'T COME	3
20117	THAT NETGEAR IS A GOOD	3
10046	UP CALLED NETGEAR CUSTOMER SUPPORT	3
17676	GOOD IS A WIDER RADIUS	3
18849	EVEN THINK ABOUT THIS DEVICE	3
1498	THAN EXPENSIVE EMPTY BOXES WI	3
10853	ANTENNAE HANG LOW DO THEY	3
13537	DROPS THE WIFI BROADCAST BEWARE	3
20166	GIVES ME BETTER RECEPTION THAN	3
10042	SHOULD SET ITSELF UP BUT	3
10875	TRYING TO GET IT TO	3
6872	NOT DURABLE ENOUGH FOR RECOMMENDATION	3
9117	BUT SPEED IS MUCH SLOWER	3
6808	ETHERNET CABLE AND TRY A	3
6868	THE KNOBS ON SIDE WON'T	3
10043	IT'S BETTER THAN THE ONE	3
17646	MAKE SURE YOU ACTUALLY NEED	3
16329	VERY POWERFUL WIFI DEVICE WITH	3
14725	THE BEST NOT THE WORST	3
1443	EASY TO USE BUT TERRIBLE	3
17667	AND BUGGY STAY AWAY AT	3
11710	WAS EASY IN MY CASE	3
18886	ONLY GET THE 2GEXT ACTIVATED	3
10016	WORKS MOST OF THE TIME	3
17614	BUY THIS PIECE OF GARBAGE	3
10929	UNIT HAS TO BE FAIRLY	3
16475	ROUTER IS A NETGEAR R8500	3
16474	UP AS A MEDIA BRIDGE	3
9980	CONNECTION TO AN NETGEAR R8000	3
17560	THIS WOULD BE A SOLUTION	3
1684	SERVICE IS PART OF BUYING	3
13484	FEET OF THE ROUTER AND	3
6609	RANGE EXTENDER EX7300 WONT CONNECT	3
18950	A DOUBT ONE OF THE	3
19990	SO THE PROBLEM IS THE	3
19991	IN TIMES OF DIRE NEED	3
6614	AC2200 TO EXTEND THE SIGNAL	3
16462	CONVINCED OF THE FUTILITY OF	3
19996	INCREASED LATENCY AND TERRIBLE THROUGHPUT	3
6596	QUIT FOR NO REASON AND	3
6622	DESIGNED DEVICE THAT SHOULD SET	3
1669	RECOMMEND THIS PRODUCT TO ANYONE	3
11624	GOOD BUT CUSTOMER SERVICE STINKS	3
6629	NOT AS GOOD AS THE	3
13489	IT BUT IT DID NOT	3
18939	WORSE I BOUGHT THE AC2200	3
16452	A BIT WAS PROBABLY A	3
1655	BETTER TO GO WITH A	3
6638	UP REQUIRING A POWER CYCLED	3
11631	FIRMWARE AND SETUP BUY ANOTHER	3
9228	EX6200 WORKED A LOT BETTER	3
13491	MODE IS POOR DIRECTLY CONNECTING	3
5107	EFFECTIVE EXTENDER BUY MESH INSTEAD	3
1693	GARANTY I CAN NOT RETURNED	3
3130	FRIENDLY AND SUPPORT WAS NOT	3
11601	GOOD PERFORMANCE EASY SETUP POOR	3
19948	WHAT GOOD IS A WIDER	3
11593	RESEARCH THE PRODUCT AND IT	3
3083	THIS DEVICE SINCE MID JULY	3
19953	WILL GIVE THIS CRAP MY	3
17544	LOVE TO KNOW HOW THAT	3
16499	BOTHERE BUYIN THIS ITEM DOES	3
6563	PROBLEMS THE SETUP SEEMED EASY	3
16497	GARBAGE WEAK SIGNAL BULKY RETURNED	3
11598	OR LESS NOW WILL CONNECT	3
13478	YOU PAY FOR JUST KIDDING	3
6569	WITH A MESH NETWORK SUCH	3
1717	WHEN EXTENDING NETGEAR WIRELESS NETWORK	3
18968	WENT THROUGH OF THESE TRYING	3
5108	THE SAME MAKE TO PAIR	3
10940	RETURN THIS SINCE IT DOESN'T	3
16491	WORKS WELL IN SIMPLIFIED ENVIRONMENTS	3
16490	EXTENDS RANGE BUT CUTS DOWNLOAD	3
19971	TO MY NETGEAR NIGHTHAWK AC1900	3
13480	A NETGEAR R8500 WHICH REPLACED	3
1703	INSTALL I WOULD NOT BUY	3
10935	NIGHTHAWK AC 3200 ROUTER AND	3
1701	WELL WITH OTHER BRAND MODEMS	3
6586	PRODUCT I PURCHASED IT BUT	3
6589	NEED THAT AND NOT JUST	3
18959	WENT TO A MESH NETWORK	3
6593	WORKS GREAT AMAZON DIDN'T MENTION	3
18935	ABOUT A WEEK AND THAT'S	3
3131	CABLE AND TRY A DIFFERENT	3
6756	CONNECTION BECOMES UNSTABLE AFTER FIRMWARE	3
10847	WRITTEN THE WEB SITE TO	3
20058	IF WARRANTY SERVICE IS PART	3
14121	EXPERIENCED THE WORST CUSTOMER SERVICE	3
11662	HAVE SOME UNUSUAL CIRCUMSTANCES AND	3
9193	AS FAST AS I WAS	3
18906	TO IT DESPITE HOURS OF	3
6718	HAD BEEN OPENED AND USED	3
14696	AC2200 EXTENDER WITH NEWEST FIRMWARE	3
1579	I HAVE FINALLY BECOME CONVINCED	3
20067	NIGHTHAWK X8 TRI-BAND WIFI ROUTER	3
3174	OF MY ENTIRE LIFE DO	3
10014	WORK AS ADVERTISED TECH SUPPORT	3
14700	THE RANGE OF MY WIRELESS	3
18899	RECOMMENDED TO BUY AN ETHERNET	3
9203	MAJOR DISAPPOINTMENT THE FIRST UNIT	3
17606	MONTH OR LESS NOW WILL	3
16384	SOLUTIUON FOR ANY WIFI PROBLEM	3
12964	A SOLUTION TO GET A	3
16380	BETTER ONE LIKE THE TP-LINK	3
6740	POORLY WRITTEN THE WEB SITE	3
1558	ON/OFF SWITCH NO LONGER WORKS	3
9181	TO KNOW HOW THAT HAPPENED	3
18895	WAS PROBABLY A WASTE OF	3
3188	AN EASY TO USE OR	3
9177	IT BUT IT SURE IS	3
16372	WAS DISAPPOINTED WITH THIS RANGE	3
14708	PRODUCT YET IT HAS TO	3
5052	THE PRODUCT AND IT CAME	3
18916	USELESS UNLESS NETGEAR CAN COME	3
6652	HOURS AND WITH TECH SUPPORT	3
16426	THREE MONTHS THEN JUST DEAD	3
18934	IT WAS A GREAT ROUTER	3
17570	HAD TO RETURN IT BUT	3
5087	FOR ABOUT A YEAR THEN	3
5086	THAT DOESN'T MEAN THE PRODUCT	3
11638	POWERFUL WIFI DEVICE WITH A	3
3139	THE GARANTY I CAN NOT	3
18929	COMPATIBILITY ISSUES WITH APPLE AIRPORT	3
6670	WILL NEVER BUY NETGEAR AGAIN	3
11643	WAS EASY BUT THE EXTENDER	3
20031	TOTAL GARBAGE WOULD NOT WORK	3
20032	PRACTICE TO IT THE SAME	3
14683	LOOKING TO GET SOME BETTER	3
16424	BE GOOD FOR A PERSON	3
1598	ALSO CAN ONLY GET THE	3
1617	WORK GREAT WISH I COULD	3
1616	FOR MAC LOUSY CUSTOMER SERVICE	3
6683	A WEEK THEN THE EXTENDER	3
17585	WORKS FOR WHAT I NEEDED	3
17589	BUT I'VE HAD REGULAR PROBLEMS	3
16418	MUCH WORSE THAN CURRENT NETGEAR	3
9208	SPEED/DISTANCE LIMITS OF THIS TECHNOLOGY	3
14688	HELPS BUT IT IS NOT	3
17593	SWITCH NO LONGER WORKS AFTER	3
6696	EXTEND YOUR NETWORK IT CREATES	3
16411	I RESEARCH THE PRODUCT AND	3
1599	WORKED GREAT BUT THEN IT	3
4925	PRODUCT USELESS IN TIMES OF	3
11754	AND SUPPORT VERY DISAPPOINTED WITH	3
14082	IT CONSISTENTLY DROPS THE WIFI	3
11865	COMPUTER GENIUS OR LOVE BEING	3
17784	WORK FOR OUR SMALL HOUSE	3
10141	IS A WIDER RADIUS WITH	3
17791	DO IS GET STUCK IN	3
12827	NOT WORK AS ADVERTISED TECH	3
1162	NIGHTHAWK ROUTER AND THEY WORK	3
1159	IS A GOOD COMPANY AND	3
1158	YET IT HAS TO BE	3
17797	A PERSON WITH LITTLE TO	3
1155	THAT THESE ARE NOTHING MORE	3
14859	MY NETGEAR ROUTER AS IT	3
1153	1/2 THE PRICE OF THIS	3
12824	A WIDER RADIUS WITH A	3
7176	THE 2X CONNECTED NO PROBLEM	3
8962	OUR WIFI SIGNAL WAS ACTUALLY	3
16265	HAVE BOUGHT NETGEAR AC1200 DESKTOP	3
3431	INBOUND SIGNAL IS MODERATE AT	3
7184	TO AN NETGEAR R8000 WIRELESS	3
7187	PURCHASE BECAUSE OF INADEQUATE INSTALLATION	3
7188	EXTREMELY DIFFICULT SETUP DUE TO	3
20364	FOOT LINE OF SIGHT PROXIMITY	3
7192	WELL BUT NOT HARDLY AT	3
3439	USED EQUIPMENT WHEN PURCHASING NEW	3
7198	HARDWARE GET MORE INFO IF	3
8955	66U I THINK I WOULD	3
4749	ARE TERRIFIC I WAS DISAPPOINTED	3
7203	OF AROUND HOURS OF MY	3
1123	THE PRODUCT IS NOT GOOD	3
3445	JUST FINE WITH MY LAPTOP	3
4780	ACTUALLY NEED THAT AND NOT	3
18725	THEN I HAVE TO REBOOT	3
8972	WE HAVE FOLLOWED ALL THE	3
4781	FINE SO THE PROBLEM IS	3
20308	ANOTHER UNIT THIS KEEPS DROPPING	3
16114	EXTENDERS WORKED FINE SO THE	3
13575	DOES NOT EXTEND SIGNAL WELL	3
18744	I'VE HAD THIS RANGE EXTENDER	3
11835	AN IMPOSSIBLE INSTALL I WOULD	3
14837	WHICH ACTUALLY WORKS BETTER THAN	3
20315	TO UNPLUG IT EVERY WEEKS	3
17764	I'M LOOKING TO GET SOME	3
17765	QUALITY AND HIGH OVERPRICED IN	3
16100	REFUSES TO CONNECT FOR CERTAIN	3
20319	NETGEAR GOING IN THE NEXT	3
12839	LIMITS OF THIS TECHNOLOGY AND	3
20321	A BETTER MODEM I HAVE	3
20322	NETGEAR R8500 WHICH REPLACED AN	3
17768	BETTER RANGE THAN MY OLD	3
18737	NETGEAR SUPPORT IS LIKE ALL	3
13580	TO ESTABLISH CONNECTION WITH THIS	3
3406	THIS VERY POWERFUL WIFI DEVICE	3
12832	BECOME CONVINCED OF THE FUTILITY	3
1182	THE SET-UP WAS EASY BUT	3
3410	AFTER A FEW WEEKS AND	3
3411	A POS CONFIGURATION INTERFACE AND	3
7152	THE BOX AWFUL AFTER THAT	3
10132	NEVER COULD GET IT TO	3
17779	A CRAPPY PRODUCT NOT SURE	3
12829	WIFI RANGE EXTENDER EX7300 WONT	3
14850	BUT WHAT GOOD IS A	3
10153	EXTENDING NETGEAR WIRELESS NETWORK WITH	3
17811	IT WAS NICE WHILE IT	3
7209	HAD THIS DEVICE SINCE MID	3
1077	AS THE DIRECTIONS SAID BUT	3
13605	DOESN'T WORK MOST OF THE	3
11904	PRODUCT BUT NOT SO RELIABLE	3
1069	I DIDN'T BOTH THE GARANTY	3
3477	SEEMED EASY ENOUGH POSITIONED IT	3
1067	WITH THE EXTENDER WAS BETTER	3
14880	EXTENDER WOULD BE IDEAL FOR	3
18685	IN FASTLAND MODE IS POOR	3
4714	PAIN TO SET UP CALLED	3
7264	AVOID AS VENDOR WON'T ADMIT	3
11912	THE RED AND BLACK AND	3
10758	DISAPPOINTED ESPECIALLY SINCE I RESEARCH	3
16018	SUPPORT VERY DISAPPOINTED WITH NETGEAR	3
8925	REQUIRED WHEN EXTENDING NETGEAR WIRELESS	3
8924	SAVE YOUR MONEY AND BUY	3
18681	PROBLEMS WITH PRODUCT AND NO	3
11916	USELESS AS THE COMMUNICATION BARRIER	3
3486	HOW THAT HAPPENED AND WHETHER	3
8922	WORKING IN LESS THAN MONTH	3
16009	AND THEY ARE TERRIFIC I	3
3488	WARRANTY BUT IT CONSISTENTLY DROPS	3
11920	DOESN'T DO ANYTHING NOT SATISFACTORY	3
10755	THEY STILL HAVE A LOT	3
15999	GAVE THE NIGHTHAWK AC 3200	3
7288	DOES NOT WORK WELL CONSTANT	3
7289	YOUR BASE ROUTER IS A	3
12782	SHOULD BE AN OPTION FOR	3
12781	OTHERS POWER CYCLE YOUR SYSTEM-CHECK	3
1074	A NETWORK NAME BUT COULD	3
11901	MESH NETWORK SUCH AS GOOGLE	3
11880	SUCKS ALL YOU DO IS	3
10162	MAY BE GOOD BUT CUSTOMER	3
17813	BE AN OPTION FOR SETUP	3
1115	THROUGH OF THESE TRYING TO	3
3450	RANGE EXTENDER FOR JUST OVER	3
7215	HOW INCREDIBLY CRAPPY THE NETGEAR	3
16049	SET ITSELF UP BUT DOESN'T	3
7217	MADE THINGS WORSE RATHER THAN	3
8949	WIFI RANGE EXTENDER WHICH ACTUALLY	3
12808	GOTTEN WORSE I BOUGHT THE	3
4738	WONT BOOST HARDWR THEN NORMAL	3
14869	TO WORK AND OTHERS NOT	3
3455	ALWAYS PROBLEM OF AVAILBLE CONNECTION	3
3456	BE USED AS WIRELESS ACCESS	3
14016	HAS NOT INCREASED THE RANGE	3
20390	EXTENDER IS ACTUALLY GREAT AND	3
7229	FOR A GOOD HOURS IN	3
11890	SUPPORT SUCKS ALL YOU DO	3
7232	DO NOT RECOMMEND THIS PRODUCT	3
4733	SETUP SEEMED EASY ENOUGH POSITIONED	3
4730	SINCE I RESEARCH THE PRODUCT	3
1091	OF THESE TRYING TO EXTEND	3
3463	COULD NOT STAY CONNECTED WITH	3
14013	USE IT WITH MAC DEVICES	3
12803	PRODUCT IS NOT GOOD I	3
18694	THE WORST I HAVE SEEN	3
16031	THING IS NOT EASY TO	3
16030	WORKING SUPPORT TEAM DOES NOT	3
4724	STOP WORKING IN LESS THAN	3
1217	BECOMES UNSTABLE AFTER FIRMWARE UPDATE	3
1218	WASTED AN HOUR OF TIME	3
3388	SUPPORT TEAM DOES NOT CARE	3
4895	NOT JUST A BETTER MODEM	3
4893	AND THEY WORK GREAT WISH	3
12900	SETUP DUE TO COMPATIBILITY ISSUES	3
14065	DOES NOT WORK WITH COMCAST	3
13547	WHAT I NEEDED FOR THE	3
10091	FOR PRIMETIME WHEN USED WITH	3
17707	TO FIGURE OUT THE INSTRUCTIONS	3
6964	NOT WORK WITH COMCAST XFINITY	3
16219	RESEARCH AND BUY A BETTER	3
18799	GET IT TO WORK ON	3
10833	FOR WINDOWS TERRIBLE FOR MAC	3
11772	HIGH OVERPRICED IN MY OPINION	3
17710	I WAS SIMPLY HOPING A	3
9064	PURCHASED THIS PRODUCT BECAUSE OF	3
4881	SINGLE DEVICE DESTROYS NETWORK SECURITY	3
1341	EXTEND SIGNAL WELL OUTLET POORLY	3
13553	SET-UP WAS EASY BUT THE	3
4877	TO USE THE 2.4GB BAND	3
14785	BUT IT DID NOT DO	3
1330	PERFORMANCE AFTER AN EXTREMELY DIFFICULT	3
3327	AND NOT JUST A BETTER	3
20237	IS NOT GOOD I HAVE	3
16201	RED AND BLACK AND THE	3
13555	HAVE TIME WARNER AND WAS	3
4867	I BOUGHT THE AC2200 TO	3
17721	YOUR SYSTEM IS ALREADY COMPATIBLE	3
9054	ASUS UP AS A MEDIA	3
9052	EXTENDER IF YOUR BASE ROUTER	3
1362	OPTION FOR SETUP OVER ETHERNET	3
20208	GOOD AS MY 15 OFF-BRAND	3
18786	WORK OUT OF THE BOX	3
16232	ALL YOU DO IS GET	3
16264	IT ABOUT 60 FEET AWAY	3
6904	MADE OUR WIFI IN OUR	3
1402	DEVICE CONSISTENTLY DISCONNECTS FROM ROUTER	3
12911	THIS ITEM DOES NOT WORK	3
20186	OUR INBOUND SIGNAL IS MODERATE	3
20187	IMPRESSED PLUGGED IT IN 10	3
16263	EXTENDER ALSO WITH MY NIGHTHAWK	3
1397	ARE NOTHING MORE THAN EXPENSIVE	3
9101	IT'S GOOD BUT CAN'T SAY	3
9100	THE FUTILITY OF THIS EFFORT	3
9099	DAYS AFTER THE WARRANTY RAN	3
4916	SOME UNITS TO WORK AND	3
18818	THIS WI-FI EXTENDER ADDS A	3
11592	NOT ENOUGH BAD WORDS TO	3
18817	CAN PICK UP THE INTERNET	3
3288	LOOKS LIKE THEY STILL HAVE	3
20197	NAME NOT REALLY AN EXTENDER	3
4911	UNSTABLE AFTER FIRMWARE UPDATE 1.0.0.36	3
3290	PRODUCT IS WITHOUT A DOUBT	3
6923	CAN ONLY GET THE 2GEXT	3
16250	NEW NETWORK NAME NOT REALLY	3
1375	WOULD GIVE ME GREAT CONNECTIONS	3
4905	YOUR INTERNET WILL BE WORSE	3
17694	WEAK SIGNAL YOU HAVE TO	3
9088	DISCONNECTS FROM THE ROUTER DESPITE	3
4901	BECAUSE OF INADEQUATE INSTALLATION INSTRUCTIONS	3
3298	LIKE I HAD TAKEN A	3
16193	POWER CYCLE YOUR SYSTEM-CHECK CONNECTIONS-RELOAD	3
14791	IT AS A WIRED EXTENDER	3
8998	USING JUST THE ROUTER WITH	3
7064	I THOUGHT IT WOULD BE	3
1262	OF THIS TECHNOLOGY AND YOUR	3
18764	AS GOOD AS MY 15	3
3366	WAS HOW INCREDIBLY CRAPPY THE	3
13565	WORK FOR ME BUT THAT	3
18759	I AM NOT HAPPY WITH	3
16142	AN NETGEAR R8000 WIRELESS ROUTER	3
16140	WANT TO USE IT WITH	3
1251	NOTHING MORE THAN EXPENSIVE EMPTY	3
10811	MY ENTIRE LIFE DO NOT	3
1245	WASTED HOURS AND WITH TECH	3
17753	FIRST TIME...NOT SO MUCH ON	3
7088	IT HAD BEEN OPENED AND	3
1242	DON'T WASTE YOUR MONEY ON	3
17755	A LOT OF QUALITY AND	3
9007	THIS ACCESS POINT HELPS BUT	3
9006	CAN COME UP WITH A	3
3378	NOT NECESSARY READJUSTED MY SYSTEM	3
20297	UP BUT DOESN'T COME CLOSE	3
1234	POOR FIRMWARE AND SETUP BUY	3
1233	HELL OR IS THIS THE	3
12850	PIECES OF ELECTRONIC EQUIPMENT I	3
14042	THEY ARE TERRIFIC I WAS	3
7103	ACCESS POINT HELPS BUT IT	3
7106	LEAVES SOMETHING TO BE DESIRED	3
18748	GOOD BUT BEWARE OF FIRMWARE	3
12845	WORSE PERFORMANCE THAN CONNECTING DIRECTLY	3
14040	EASY TO INSTALL AND CONFIGURE	3
10815	PERFORMANCE EASY SETUP POOR RANGE	3
1265	FOR ME BUT THAT DOESN'T	3
20243	AFTER MONTHS FOUND TO BE	3
14815	AN APPLE REFURBISHED RANGE EXTENDER	3
4862	WPA2 ON ROUTER AND NOW	3
7008	TERRIBLE AWFUL NOT ENOUGH BAD	3
18783	WORKED FOR ABOUT A YEAR	3
7012	RECOMMEND NETGEAR PRODUCTS TO ANYONE	3
1306	USED WITH NETGEAR NIGHTHAWK X8	3
9046	THOUGHT THIS WOULD BE A	3
4857	DON'T BY THIS EXTENDER IF	3
9043	CONNECTED NO PROBLEM THE 5X	3
16179	SETUP WAS EASY IN MY	3
17732	WOULD BE GOOD FOR A	3
20259	RANGE EXTENDER IS ACTUALLY GREAT	3
1294	ISSUES FROM MY PS4 TO	3
20262	JUST THE ROUTER WITH THE	3
20263	GREAT OPTION FOR AN EXTENDER	3
7029	AND COULD NOT STAY CONNECTED	3
17735	RADIUS WITH A AWFUL CONNECTION	3
18774	INFO IF WARRANTY SERVICE IS	3
16169	NOT A BAD PRODUCT YET	3
18771	JUST OVER 1/2 THE PRICE	3
17737	R8500 WHICH REPLACED AN ASUS	3
14051	GRADUALLY DEGRADED FUNCTIONALLY OVER A	3
10109	ABLE TO GET IT TO	3
7059	AN OPTION FOR SETUP OVER	3
20276	HAVE TO UNPLUG IT EVERY	3
7060	WOULD NOT RECOMMEND THIS PRODUCT	3
1268	NOT REALLY AN EXTENDER OF	3
7062	EVEN THOUGH CONNECTION IS STRONG	3
6552	IT WORKED IT WORKED GREAT	3
4098	ALL THE OTHERS POWER CYCLE	3
17541	BUY A MORE RELIABLE UNIT	3
16930	NOT AN EASY TO USE	3
5972	LOOKS LIKE ITS GOING IN	3
2284	MULTIPLE UNITS ALL STOPPED WORKING	3
5975	TECHNOLOGY AND YOUR INDIVIDUAL TOPOLOGY	3
2758	THE PRODUCT IS FINE IN	3
19566	DON'T BOTHER WITH THIS ROUTER	3
11342	AND EFFECTIVE BUT ONLY FOR	3
2275	ALONG MY NETGEAR ROUTER AS	3
5455	WAS SIMPLY HOPING A 100	3
5982	INTERNET JUST FINE WITH MY	3
5983	SLOW SPEED EVEN THOUGH CONNECTION	3
17305	PRODUCT AT THIS PRICE POINT	3
13190	EASY TO USE OR EFFECTIVE	3
11346	AND OVER AGAIN STAY AWAY	3
19576	THESE TRYING TO EXTEND MY	3
16917	IS PART OF BUYING DECISION	3
11348	NOT WORK WITH MY WESTELL7500	3
17308	EXTENDER WAS BETTER OVERALL RETURNING	3
11096	INSTRUCTIONS CANNOT BE USED AS	3
5991	BUT TERRIBLE SUPPORT WITH THE	3
19200	WITH OUT ANY PROBLEMS THE	3
13187	BIT WAS PROBABLY A WASTE	3
19583	YOU A CREATE A NEW	3
2255	AND THEY MAKE A GREAT	3
2770	HAVE NEVER BEEN ABLE TO	3
5995	ON THE SAME FLOOR PRETTY	3
2252	THAT THIS EXTENDER WOULD BE	3
2251	EXTENDER FOR JUST OVER 1/2	3
5971	COMPANY AND THEY MAKE A	3
5466	FASTLAND MODE IS POOR DIRECTLY	3
14403	GREAT AND EASY TO USE	3
2740	CRAPPY THE NETGEAR SUPPORT WAS	3
5890	I PURCHASED THIS PRODUCT BECAUSE	3
19509	PIECE OF GARBAGE THAT NETGEAR	3
13217	WEP SWITCHED TO WPA2 ON	3
16977	AGAINST PURCHASE BECAUSE OF INADEQUATE	3
2348	THE PRICE OF THIS EXTENDER	3
16971	IT AS THE DIRECTIONS SAID	3
