	name	count
10605	THANK	442
1779	WIFI	438
1503	FURTHER	433
912	SIGNAL	433
1418	FIND	430
274	PERFECTLY	428
6052	UNABLE	425
3403	RETURNED	424
7140	SOMETHING	419
2653	PHONE	417
4303	BAND	409
10063	ONLY	407
12161	WHICH	397
7277	VERSION	396
3341	EXPERIENCING	393
963	WHERE	391
1919	CAN'T	384
11326	SAME	378
4949	WNR1000	373
2863	TRY	371
11779	SPEEDS	370
7717	WAY	368
13058	GHZ	366
8354	NETWORK	364
1306	PROPERLY	363
12294	SIMPLY	361
9878	GLAD	358
2079	ISP	358
6294	AMAZON	357
7389	EXPERTS	352
3044	REGARDS,NETGEAR	351
11209	FIX	344
7132	IT'S	341
8315	BETTER	338
4117	REACH	334
7604	HEARING	330
10928	RECEIVED	330
3244	HAVEN'T	329
11175	SET	329
1613	ADD	320
931	OFFER	320
12532	DOES	319
10664	CUSTOMER	319
9703	INFO	316
9107	ENOUGH	313
5354	ALREADY	312
290	SOUNDS	310
8383	DEVICE	308
11160	EX6200	307
3198	GIVE	296
6377	THING	294
10461	STOPPED	294
6577	WE'LL	293
6656	R8000	291
11525	FIRST	291
11461	TRIED	291
2897	SETUP	289
7815	PAGE	289
11587	EX6100	285
9684	CONNECTED	284
12115	WHY	282
11970	AREN'T	279
7607	GOING	277
9506	TAKE	276
6951	THROUGH	276
2198	CHOOSING	274
8173	AGAIN.REGARDS,NETGEAR	273
4719	THEIR	270
12401	BOTH	270
9406	TRYING	270
11604	NEVER	269
4559	HAPPENED	268
8640	REASON	268
7702	TOUCH	267
12511	UPGRADE	266
8477	PROVIDE	266
11756	GREAT	264
4055	SEEING	264
9221	ADDITIONAL	264
9128	RESET	263
3898	R6300V2	262
8872	FEEDBACK	261
7876	EXPERIENCE	258
8729	SOON.REGARDS,NETGEAR	257
6395	INTERNET	257
4363	NEXT	256
10134	COMPLETE	256
6613	THANKS	254
9730	COULD	254
10434	CHECK	252
798	RETURN	251
12130	EVEN	247
10825	FIGURE	246
1204	ANOTHER	245
9382	UPDATE	243
8943	FAR	243
8982	HESITATE	241
11346	EVERYTHING	240
3473	INCONVENIENCE	239
4979	ZIP	238
5864	ADVANCED	233
1215	90	233
9956	CONNECT	230
6437	AM	228
155	MUCH	228
9077	THINK	226
6438	TECH	224
11577	MODEM	224
6781	BEING	224
9088	NOW	223
11276	OPEN	221
9920	FOUND	220
5301	CONTACTED	214
11423	DIDN'T	213
4059	WORKED	212
2993	EX7300	212
219	SERVICE	211
2324	MOST	211
1000	5GHZ	211
6715	NEEDED	210
8667	SINCE	209
210	SYSTEM	208
9525	RUN	208
790	OVER	208
2301	ORBI	208
4129	BEFORE	207
11174	MAKING	206
11730	GOAL	206
7216	GOT	206
12574	YOU'RE	205
11467	COMPLETELY	202
6459	WHATEVER	201
12338	NETGEARTEAM@NETGEAR.COM.REGARDS,NETGEAR	200
4464	SINCERELY	199
6217	UNITS	199
5400	I'M	198
11466	FRUSTRATIONS	198
8869	ACCESS	197
9721	EMAILED	197
10153	NIGHTHAWK	196
3575	AVAILABLE	195
1233	RESOLVED	192
6785	FRUSTRATION	192
3706	GIVEN	190
6878	MANY	189
4871	WRONG	189
7228	TROUBLE.REGARDS,NETGEAR	188
1492	FOLLOWING	188
7282	SEVERAL	187
809	KEEP	186
226	FUTURE	186
11080	TOPIC	185
11669	INCONVENIENCE.REGARDS,NETGEAR	185
4845	STANDARD	184
9917	EVER	184
2121	LOOKING	183
1327	ROUTERS	183
8075	CONFUSION	182
7529	FOLLOW	182
12762	ANSWER	181
12037	COVERAGE	180
10431	MIGHT	179
7391	2.4	178
8771	HOME	177
1460	SINCERE	177
3594	MONTHS	176
6996	DOWN	176
5712	COME	175
2134	REVIEW.REGARDS,NETGEAR	175
3959	SATISFIED	174
1151	CAUSING	174
5346	HELPING	174
5266	VALID	173
12810	OPTIONS	172
10352	RECOMMEND	171
8134	THESE	169
6738	GOOD	168
5560	NOTICE	168
6363	STAND	168
11316	QUESTION	167
4340	POINT	166
11185	BEHIND	166
9769	DIFFERENT	164
2072	SUPPORTEMAIL	162
9111	WARRANTY90	162
6024	RESOLVE	162
6486	BECAUSE	161
11238	EITHER	161
1797	GO	161
1242	DROPPING	161
6182	WRITE	160
3416	ADDRESSED	160
845	SECURITY	160
10329	SATISFACTION	159
5476	AMAZON@NETGEAR.COM.REGARDS,NETGEAR	159
3312	ONCE	158
6038	R6700	158
6074	WORKS	158
9164	ACCEPT	157
3365	SETTING	157
5080	USED	156
12402	ADDRESS	156
9930	FOLLOWS:1	156
3820	TWO	155
174	PURCHASE	155
11904	OFF	154
9719	WE'RE	154
5561	INCLUDING	153
5808	UNIT.REGARDS,NETGEAR	152
3599	NEEDS	151
2322	THOSE	151
2777	TELL	149
64	OPTIMALLY	149
7874	WNR2000	148
4708	DISCONNECTS	147
10441	INSTRUCTIONS	147
11641	POWER	146
3731	UNDERSTAND	145
5923	HAPPENING	145
12880	WNDR3400	145
9822	RIGHT.REGARDS,NETGEAR	144
8856	MAIN	144
4655	CONCERNS	144
2492	CONNECTIVITY	143
2909	UPGRADING	143
5193	2.4GHZ	142
2389	RECEIVE	142
8743	SOLUTION	141
10121	MODEL	141
6088	APPRECIATE	139
10404	TECHNICAL	138
9232	EMAILING	136
7355	EVERY	136
2106	REVIEW.WE	136
3715	FEW	135
3270	DEFINITELY	135
6692	IMPORTANT	134
486	MIND	133
12277	DROPS	132
1912	ETC	132
11792	RESPONSE	132
9518	CONTINUE	132
2280	STARTED	131
7864	CAUSED	131
11745	TIMES	130
6984	EX6150	130
6203	POST	130
7309	USB	130
4742	PEOPLE	129
5670	CONNECTING	129
8703	CHANNEL	129
8689	CONTACTING	128
9022	HELP.REGARDS,NETGEAR	128
7423	US.REGARDS,NETGEAR	127
12076	PASSWORD	125
4791	SUPPORT.NETGEAR.COM.IF	124
10913	SUCH	123
7817	FUTURE.REGARDS,NETGEAR	123
10890	HELPFUL	122
528	FIXING	122
5862	MENTIONED	120
8809	REACHED	120
3033	SETTINGS	119
697	DATE	119
12832	CERTAINLY	119
11812	EXTENDERS	118
6283	R7800	118
5501	ATTACHED	118
4166	FINE	118
1086	NETGEARTEAM@NETGEAR.COMREGARDS,NETGEAR	117
12658	I'VE	117
9868	DOESN'T	117
3191	CONSIDER	116
5072	EACH	116
2139	GIVES	114
10557	CURRENTLY	114
6825	TROUBLESHOOT	113
9998	CALL	113
12836	KNOW.REGARDS,NETGEAR	112
877	PURCHASED	112
1208	HARD	112
11791	LESS	111
10429	APOLOGIES,NETGEAR	111
3977	ETHERNET	111
11924	CODE	111
4263	YOU'D	110
12127	START	109
4660	CABLE	109
157	BASIC	108
855	FACTORY	107
1702	WITHOUT	107
2257	COMPLIMENTARY	107
5101	HAPPENS	107
8065	EXTEND	106
7766	DEFECTIVE	106
209	CHANGE	106
5764	COMPUTER	105
6299	NECESSARY	105
9331	TROUBLESHOOTING	105
1601	WN2500RP	104
9203	DETAILED	104
5418	LOYAL	104
13072	USERS	104
10027	WIRED	104
914	WNR2020V2	102
2268	A6210	102
11738	YET	102
903	END	102
9775	SITUATION	102
9610	SAY	101
5869	DESCRIPTION	101
2473	THOUGH	101
6432	REALLY	101
2260	OWN	101
4452	SEND	100
991	READ	99
5113	LONGER	99
2123	WHILE	99
11455	CONCERNED	98
1563	HOUSE	98
5958	CARE	97
2982	WEB	97
2461	IDEA	97
9100	CAUSE	97
7280	DECIDE	96
736	CLICK	96
10915	ASKED	96
10918	STUCK	96
6405	SOFTWARE	95
11567	DOWNLOAD	95
10090	BAD	95
7692	ASSURE	94
3067	NEEDING	94
4006	WASN'T	94
10251	SATISFACTION.REGARDS,NETGEAR	94
2182	HOWEVER	93
5706	TYPE	93
12787	DRIVE	93
5885	AREA	92
4092	WINDOWS	92
9116	PORT	92
3848	RMA	92
9782	BETWEEN	91
436	POOR	91
8418	VIA	91
12834	SEEMS	90
11436	EMAIL.REGARDS,NETGEAR	90
6971	STEPS	90
12576	DOING	90
11854	DROPPED	90
110	BUY	89
12499	CORRECT	89
2920	LONG	89
2795	HELP!REGARDS,NETGEAR	88
9856	COMMUNITY.NETGEAR.COM	88
11288	CONNECTIONS	88
4802	FORUMS.COMMUNITY.NETGEAR.COMREGARDS,NETGEAR	88
6830	SLOW	88
2614	CHAT	87
4447	OLD	86
5145	JOHN,WE	86
6897	COMMUNITY.NETGEAR.COM.REGARDS,NETGEAR	86
10667	ADAPTER	85
1557	IP	85
11191	SEEM	85
10319	HASN'T	85
6927	CONTINUED	85
12197	UNTIL	85
616	DAY	85
9176	WITHIN	85
5546	CONTROL	84
2541	DIFFERENCE	84
5086	DISTANCE	84
4020	OFTEN	84
4501	FORUM1.NETGEAR.COM	84
424	HAPPEN	84
4356	NORMAL	83
7241	CUSTOMERS	83
2026	EARLIEST	83
10069	BANDS	83
430	TOO	82
1628	REBOOT	82
506	EXACTLY	82
8136	FAILED	82
9419	100	82
700	CLIENTS	81
5589	SUPPORT.NETGEAR.COM.REGARDS,NETGEAR	81
4293	DUE	81
12719	ENGINEERS	80
9396	AMAZON@NETGEAR.COM.WE	80
10736	DETERMINE	80
8336	ITS	80
6809	HONEST	80
4511	SAID	80
1122	PLACE	79
8800	SPECIFIC	79
7126	ROUTER.REGARDS,NETGEAR	79
3027	BOUGHT	79
6723	INSTALLED	77
5020	YOU.WE	77
5107	REPLY	77
4779	FRUSTRATIONS.REGARDS,NETGEAR	76
5982	FORUMS.FORUM1.NETGEAR.COMREGARDS,NETGEAR	76
58	SENT	76
11362	KIND	76
6860	DROP	76
2987	I'LL	76
7474	SECOND	75
2243	HOLD	75
9286	CALLED	75
10091	BETA	75
9472	UPGRADED	75
3883	CHANNELS	75
2227	PREVIOUS	74
3344	WALLS	74
2635	TAKING	74
8405	IMPROVE	73
4240	INSTALLATION	73
9051	HELPS	73
9657	SSID	72
3359	OPTIMAL	72
4019	COMMUNITY	72
6263	IMPORTANTLY	72
7039	UNIT.EMAIL	72
911	MEANS	71
3520	SUPPORT.REGARDS,NETGEAR	71
12752	5.0	71
3682	MANUAL	70
10496	COMES	70
4088	ITSELF	70
4239	TOOK	70
3184	WELL.REGARDS,NETGEAR	69
1249	HANDLED	69
9977	COUPLE	68
8177	UNIT.WE	68
8505	CONVENIENCE	68
1977	REVIEWS	68
4188	WHO	68
6993	REGISTERED	68
5028	SITE	67
965	HEY,WE	67
9680	NETGEARTEAM@NETGEAR.COMWE	67
9965	SWITCH	67
2326	MONEY	67
5296	REPLACED	67
12588	MANUALLY	66
10621	REVIEW.EMAIL	66
8128	ATTENTION	66
11308	30	65
6570	AUTOMATICALLY	65
5313	LIFETIME	65
3168	THAT'S	65
5262	HOURS	65
12284	ROOM	65
455	COVERED	65
3167	MADE	65
3903	END.REGARDS,NETGEAR	64
5306	BOX	64
10278	TOLD	64
8937	INTERFERENCE	64
9635	THROUGHPUT	63
2481	AROUND	62
12091	FASTER	62
7291	PLUG	62
10522	10	62
7098	PROCESS	62
6201	LAPTOP	62
10128	EXISTING	62
4658	TAKEN	61
5490	NAME	61
9805	USER	61
4176	DONE	61
6305	ONLINE	61
8686	LOSE	61
5549	COMMENT	61
10377	HE	61
1759	MODE	61
10607	SATELLITE	61
11324	UPDATES	60
3687	PERFORM	60
9587	FACT	60
5430	LAST	60
4548	FINDING	60
7360	CLIENT	60
11575	WENT	59
5042	LOT	59
9995	NIGHTHAWK.REGARDS,NETGEAR	59
5167	MISTAKES	59
8006	CANNOT	59
5925	CATCH	59
9619	MR	58
8537	MAC	58
7521	PERFORMING	58
9392	FIXES	58
8104	WEEK	58
7734	SPOKE	58
9816	HALF	58
12562	PATIENCE	58
9689	EXPERIENCED	58
6812	ALTHOUGH	57
4319	LOCATED	57
9326	SHOULDN'T	57
5352	CHANGING	57
3609	UPDATING	57
5104	PUT	57
5760	NOTICING	57
4460	INSTALL	57
3003	ASUS	57
12520	KNOWN	56
11442	WANTED	56
3945	BELIEVE	56
12296	DEAD	56
6693	AWAY.REGARDS,NETGEAR	56
207	CLEAR	56
10702	NOTICED	56
5327	BRINGING	56
9275	UPDATED	56
6740	HELLO,WE	56
711	WEEKS	55
10260	YOU.EMAIL	55
10492	EXPECT	55
1183	APPLE	55
8959	STOP	55
5401	LEAVE	55
1401	PARENTAL	55
6073	ISSUE.REGARDS,NETGEAR	55
9124	LOSS	54
1615	LOSING	54
1924	MESSAGE	54
134	SUPPORT.NETGEAR.COM.WE	54
6400	CONSTANTLY	54
11954	RELEASE	54
5880	ABOVE	53
8187	BUSINESS.REGARDS,NETGEAR	53
7159	INITIAL	53
10708	WI-FI	53
2828	STRENGTH	53
292	ONES	53
3818	WNDR4500	53
6255	MULTIPLE	53
6298	SPENT	53
1010	CAN.REGARDS,NETGEAR	53
5795	MINE	52
659	THREE	52
9333	WON'T	51
8099	MENTION	51
7508	SEEN	51
1349	AFFECTED	51
1803	MEAN	51
6999	REPURCHASE	51
9918	R6200	51
12543	CORRECTLY	51
10573	DISCONNECT	50
6592	LOVE	50
6920	ORDER	50
10666	INCREASE	50
838	PERIODTHIS	50
11116	CAUSED.REGARDS,NETGEAR	50
5654	REVIEW.IF	50
4528	YEARS	49
9797	BROWSER	49
9362	PROVIDED	49
4085	CONTROLS	49
12259	INCLUDED	49
7712	GIVING	48
10026	SWITCHING	48
6130	READY	48
10011	SOUND	48
7012	OLDER	48
3221	LEAST	48
8303	FEET	48
6919	FEATURE	48
10595	LOG	48
8808	LAN	48
5522	COMPANY	48
5177	REPORTED	48
10943	EXACT	48
7164	US!REGARDS,NETGEAR	48
7317	NEED.REGARDS,NETGEAR	48
9131	MAYBE	48
5836	NETWORKS	47
4761	ADVERTISED	47
6745	STAY	47
3103	COULDN'T	47
7267	RELEASED	47
10697	EASY	47
10425	OPTION	47
2889	SHARE	47
11903	ASAP	47
8176	DIRECT	47
10349	ONSCREEN	47
8253	PC	47
12776	DRIVERS	47
9933	THEM).REGARDS,NETGEAR	46
2867	PAST	46
7575	ORIGINAL	46
10767	COURSE	46
7582	CHOOSE	46
10897	SERIOUSLY	46
6103	ISSUES.REGARDS,NETGEAR	46
9272	OTHERWISE	46
4260	UNDERSTANDING	45
11818	PERIODPLEASE	45
10581	STAR	45
1435	ROUTER'S	45
7580	ITEM	45
6163	NAS	45
5659	OUTSIDE	45
8464	MINUTES	45
5018	LEARN	45
3558	PREVIOUSLY	45
10101	MONTH	45
9984	FEATURES	45
12523	SERVER	44
3152	INSTEAD	44
2170	MBPS	44
4429	RELATED	44
448	FULL	44
12645	N600	44
9003	REVIEW.OUR	44
9800	RETURNING	44
11677	PLACED	44
795	PHONES	44
5188	RESULTS	44
8204	NEWS	43
5227	EXTENDING	43
258	IT.REGARDS,NETGEAR	43
9952	JAMES,WE	43
10493	SMART	43
1560	RELIABLE	43
11300	FINALLY	43
7184	GAMING	43
3668	PROUDLY	43
919	PERFECTLY.REGARDS,NETGEAR	43
6782	LATER	43
7972	ORDERED	43
2124	MUST	43
367	STREAMING	43
5333	EXTENDER.REGARDS,NETGEAR	42
2761	ABSOLUTELY	42
12853	BUTTON	42
5942	REGARDING	42
9712	DEALING	42
6954	ROBERT,WE	42
115	PS3	42
7809	NOISE	42
4993	RARE	42
11099	GENIE	42
9269	ADDRESSES	42
9978	ADVISORY	42
431	MANUFACTURER	42
3677	DETAIL	42
6062	BANDWIDTH	42
7447	CAMERAS	42
5310	ENSURE	41
12429	RATHER	41
2279	DEPENDING	41
685	OS	41
7403	PUBLICLY	41
2287	DM200	41
2996	EXPECTED	41
805	CLEARLY	41
8413	PAY	41
2825	LOWER	41
7081	DECIDED	41
9126	MAKES	41
8457	CONFIGURATION	41
12611	SATISFIED.REGARDS,NETGEAR	41
6620	SOLUTIONS	41
10044	AC1900	41
5007	CONSTANT	41
2749	CERTAIN	41
149	INVITE	41
8456	REBOOTING	41
8969	MICHAEL,WE	40
4648	UNLESS	40
12910	HIGHER	40
2414	DIFFICULTIES	40
13025	SIMILAR	40
12641	ANSWERS	40
3482	FOUR	40
349	INFORMATION.OUR	40
11764	CUTTING	40
7597	VIDEO	40
5358	DIRECTLY.REGARDS,NETGEAR	40
1784	LITTLE	40
7678	DEFAULT	40
12731	PRINTER	40
11574	SOMETIMES	39
862	COMPARED	39
118	INTERFACE	39
11119	ASSISTANCE.REGARDS,NETGEAR	39
8429	AMAZON@NETGEAR.COMREGARDS,NETGEAR	39
10488	COVER	39
7167	COMMENTS	39
10173	SUPPORT.NETGEAR.COM.YOU	39
5807	LINKSYS	39
8460	BIT	39
6970	TESTING	39
2071	EX7000.REGARDS,NETGEAR	38
11222	NATURE	38
7011	STEP	38
2370	GLADLY	38
152	FLAWLESSLY	38
3649	NETGEAR.REGARDS,NETGEAR	38
7494	DISTANCES	38
7986	R7000'S	38
11754	DESIRED	38
7292	END.WE	38
2805	WEBSITE	38
1357	HOMES	38
9840	POLICY	38
7477	SONOS	38
6396	PRODUCTS.REGARDS,NETGEAR	38
2333	MOVING	37
6795	CODE.EMAIL	37
4399	ADAPTERS	37
6826	EXPERT	37
2075	ADD.REGARDS,NETGEAR	37
313	IMPROVEMENT	37
11111	POWERLINE	37
6480	QOS	37
3837	EXTENDED	37
8701	HELLO,WE'D	37
12241	SIDE	37
7879	ERIC,WE	37
6788	HELP.WE	37
6673	ACTUALLY	37
2686	NICE	36
2188	FIRMWARES	36
10737	BROKEN	36
6874	EX6100.REGARDS,NETGEAR	36
8068	SPECIFICALLY	36
8073	LISTED	36
161	YES	36
3732	YOU.OUR	36
12789	HAPPILY	36
8422	DURING	36
6662	VISIT	36
7563	PERSON	35
3088	GOOGLE	35
8974	MISTAKE	35
4403	WISH	35
7793	DD-WRT	35
2160	STAFF	35
449	ESPECIALLY	35
7109	FAST	35
1989	TALKING	35
529	BROWSE	35
6320	PERIOD	35
10754	DESCRIBE	35
3994	RESETTING	35
2526	REQUIRE	35
7660	GOES	35
5448	YOUVE	35
5451	MACBOOK	35
11709	I'D	35
6002	NETGEARTEAM@NETGEAR.COM.WE	35
10347	REGARDS	35
106	E.G	35
12114	CHARGE	34
935	EXPECTATIONS	34
10864	FILE	34
6361	STOPS	34
9692	SOURCE	34
8174	BUYING	34
9778	ORIGINALLY	34
12160	SUPPORTS	34
2639	TASK	34
5019	INTERMITTENT	34
10629	THINKING	34
4196	CONCRETE	34
10615	SOMEONE	34
4852	SPOTS	34
7675	FEEDBACK.REGARDS,NETGEAR	34
2780	NETGEARTEAM@NETGEAR.COMOUR	34
7520	INFORMATION.REGARDS,NETGEAR	34
3823	R7000.REGARDS,NETGEAR	34
4268	GAME	33
6639	ASKING	33
5956	NETGEARTEAM@NETGEAR.COMPLEASE	33
10776	TURN	33
13029	GUEST	33
4598	PORTS	33
7911	ACROSS	33
9449	WNDR4300'S	33
1685	AFFECTING	33
8466	QUICK	33
2619	WALL	33
3447	EXTENDER.EMAIL	33
990	REFURBISHED	33
11123	FORGET	33
2147	CLARIFY	33
301	BOTTOM	33
2986	BEHAVIOR	32
12165	WANTING	32
5081	INSTANCE	32
3654	WORKING.WE	32
6642	ROUTER.WE	32
5224	RECENT	32
12594	SINGLE	32
8086	GUI	32
11563	FIT	32
4606	REFUND	32
7885	R6300	32
9283	LIVE	32
7924	YOU!REGARDS,NETGEAR	32
4850	WHAT'S	32
10690	LOST	32
3105	DISCONNECTING	32
1260	NEWER	32
2452	USUALLY	32
979	REPLACE	32
10430	INDEED	32
36	JOIN	31
3797	CAME	31
12057	AMAZON@NETGEAR.COMWE	31
3636	WOULDN'T	31
1538	FAULTY	31
4425	FOOL	31
3758	ASK!REGARDS,NETGEAR	31
4713	PROBABLY	31
2968	FAMILY	31
5247	RAN	31
4382	CREATE	31
7932	FURTHER.REGARDS,NETGEAR	30
2213	PARTICULAR	30
8482	5G	30
2501	CODE.REGARDS,NETGEAR	30
2141	SELLER	30
8886	DRIVER	30
11874	INSTALLING	30
1456	PRO	30
1337	BELOW	30
10478	LUCK	30
4562	ELIGIBLE	30
2101	APP	30
12333	FASTER.REGARDS,NETGEAR	30
1024	REQUESTED	30
6020	AP	30
9705	ALLOW	30
6839	COMPATIBLE	30
3596	DAVID,WE	30
10645	EMAILS	29
4510	RESOLUTION	29
10638	JEFF,WE	29
9992	LIKELY	29
4140	POSTING	29
20	RESTART	29
10219	WIRING	29
1558	FILTERING	29
4681	LOW	29
3689	TROUBLES	29
7496	COMPANIES	29
12422	TESTED	29
2931	WIRELESSLY	29
4295	LOCAL	29
768	WHICHEVER	29
7501	REP	29
3638	SECONDS	29
3746	FUNCTION	29
7248	TECHNICIANS	29
11154	CORD	29
11978	BASED	29
7516	CHANGED	29
11454	CARD	29
11172	DESCRIBED	29
916	TOP	29
8715	WN3000RP.REGARDS,NETGEAR	29
12396	CHECKED	29
2223	NUMBER(S	28
12681	OBSTRUCTIONS	28
857	LEVEL	28
6317	WILLING	28
1533	MAKE/MODEL	28
4236	SEARCH	28
5453	RESOLVED.REGARDS,NETGEAR	28
6235	GUIDE	28
5512	COMCAST	28
5851	MESH	28
11002	OPENED	28
4066	TABLETS	28
5394	582384	28
12036	FORWARDING	28
10806	REPEAT	28
8956	NETGEARTEAM@NETGEAR.COMIF	28
676	AGO	28
8600	IT.EMAIL	28
7482	ANYONE	28
6958	DUAL	28
4232	LOCATION	28
6190	SPOT	28
3759	SUPPORT.WE	28
6451	PROVIDER	28
443	MODELS	28
2826	HIGH	28
4573	ANYWAY	28
4532	STRONG	27
4512	20	27
8283	TOPOLOGIES	27
12326	AMOUNT	27
11010	WASTE	27
8780	NETGEAR'S	27
8957	NIGHTHAWK.WE	27
1368	THOMAS,WE	27
8615	APPLIANCES	27
10401	NETFLIX	27
3346	WEAK	27
2293	DSL	27
6315	TERRIBLE	27
4334	DONT	27
2033	R9000	27
10118	EQUIPMENT	27
2888	QUICKLY	27
12077	OCCURRING	27
1870	DESKTOPS	27
1645	CONFUSION.REGARDS,NETGEAR	27
8515	EXTERNAL	27
2443	LARGE	27
6466	MARK,WE	27
10749	AC1200	27
10193	UNIT.OUR	27
6474	CLOSE	27
6435	TV'S	27
483	FREQUENTLY	27
8881	EXAMPLE	27
4379	ASAP.REGARDS,NETGEAR	27
2120	BEYOND	26
8970	SPENDING	26
3533	RANDOMLY	26
12933	WNDR4300.WE	26
2082	MACHINE	26
375	WNDR4300.REGARDS,NETGEAR	26
2952	PROGRAM	26
2592	D-LINK	26
11820	EAGER	26
6504	SUGGESTIONS	26
5684	UNHAPPY	26
4438	EVENT	26
6699	KNOW!REGARDS,NETGEAR	26
12314	NORMALLY	26
3618	SAYS	26
7433	INTERESTED	26
6818	FW	26
5129	FASTEST	26
7445	MEASURING	26
1278	FT	26
11135	EXPENSIVE	26
8879	SPEND	26
12519	DECISION	26
3501	CONFIGURE	26
5523	AC	26
7383	WEREN'T	26
12102	KEVIN,WE	26
6477	3.0	26
2926	DIED	26
1447	REQUIRED	26
4414	SUPPLY	26
1440	PLAN	26
11319	HELPING.REGARDS,NETGEAR	26
9853	TWICE	26
2758	BLOCK	26
5413	CONTRACT	26
9901	SENDING	26
1524	EX6400	26
11345	AGREE	26
9490	GOTTEN	26
6150	YOU'LL	26
10976	TICKET	26
8248	DEAL	26
7072	SMALL	26
7144	REGISTRATION	26
5988	RANDOM	25
10255	TYPES	25
9012	WAITING	25
7094	N750	25
11164	AWARE	25
125	RESTORE	25
4616	ADMIN	25
582	MEDIA	25
2578	TAKES	25
7904	MOVE	25
2408	ALMOST	25
6287	AVOID	25
538	GARBAGE	25
11306	WAYS	25
13107	LIGHTS	25
2858	PLUS	25
4951	CHARGED	25
8905	CHRIS,WE	25
4775	RECEPTION	25
634	CASES	25
4116	BASE	25
3218	CORRECTED	25
168	APPEARS	25
