	name	count
81435	PLEASE DON'T HESITATE	220
85123	HELP PLEASE EMAIL	219
48721	MOMENT PLEASE EMAIL	218
26488	FIRMWARE SERIAL NUMBER	217
29389	WE'D LIKE HELP	217
63340	CURRENT FIRMWARE SERIAL	216
63310	HELP YOU.REGARDS,NETGEAR TEAM	216
49701	SIMPLY EMAIL US	215
85014	REVIEW ISP CURRENT	214
51973	EMAIL US CASE	209
42999	LINK REVIEW ISP	208
90396	US CASE NUMBERS	208
90834	HELP HARDWARE WARRANTY	207
16034	LINK REVIEW CONTACT	202
33144	GET TOUCH US	196
76717	ASK EMAIL US	194
57675	HAPPY HELP YOU.REGARDS,NETGEAR	193
31456	BEST POSSIBLE PERFORMANCE	193
7404	GET BEST POSSIBLE	187
33859	LIKE INVESTIGATE CASE	186
9744	DON'T HESITATE CONTACT	186
30340	LINK REVIEW CASE	185
25935	FIRMWARE RUNNING CONTACT	184
65695	EMAIL US LINK	182
75125	US DIRECTLY NETGEARTEAM@NETGEAR.COM	181
1752	CASE NUMBERS RECEIVED	180
23942	SUPPORT UNABLE HELP	180
2307	SERIAL NUMBER EXTENDER	178
61305	US LINK REVIEW	178
78150	WANT INVESTIGATE CASE	177
20293	US NETGEARTEAM@NETGEAR.COM WHENEVER	174
64938	NETGEARTEAM@NETGEAR.COM REGARDS,NETGEAR TEAM	173
20659	LINK REVIEW NETGEARTEAM@NETGEAR.COM	165
66967	PHONE SUPPORTEMAIL SUPPORT	162
17986	WARRANTY90 DAYS PHONE	162
82214	SUPPORTEMAIL SUPPORT VALID	162
58459	SUPPORT VALID WARRANTY	162
31230	DAYS PHONE SUPPORTEMAIL	162
37624	HARDWARE WARRANTY90 DAYS	162
64416	VALID WARRANTY SUPPORT	159
1518	PLEASE GET CONTACT	158
70688	REVIEW AMAZON@NETGEAR.COM HAPPY	158
62866	GET MOMENT PLEASE	157
60379	HARDWARE WARRANTY PLEASE	157
37949	FOLLOWS:1 HARDWARE WARRANTY90	156
30482	SUPPORT GAVE LINK	155
36696	GET CONTACT US	152
55071	CONTACT INFO FIRMWARE	151
21981	FORWARD MAKING THINGS	150
69211	INFO FIRMWARE RUNNING	150
81461	STANDARD NETGEAR WARRANTY	148
40473	SOMETHING ISN'T WORKING	147
55372	REVIEW CONTACT INFO	147
66366	WOULD LIKE GET	146
74785	US DIRECTLY AMAZON@NETGEAR.COM	145
71468	WARRANTY FOLLOWS:1 HARDWARE	144
7705	THINGS RIGHT.REGARDS,NETGEAR TEAM	144
17357	NEED INCLUDE LINK	143
62860	AMAZON@NETGEAR.COM HAPPY HELP	143
63559	NETGEAR WARRANTY FOLLOWS:1	143
24143	ISN'T WORKING LIKE	142
64816	LOOK FORWARD MAKING	141
12734	US NETGEARTEAM@NETGEAR.COM SOON	140
64842	GAVE LINK REVIEW	139
31640	HELP GET WORKING	137
51909	NUMBER UNIT.REGARDS,NETGEAR TEAM	135
50037	SERIAL NUMBER UNIT.REGARDS,NETGEAR	135
73584	WOULD LIKE WORK	134
91419	ALSO WANT INCLUDE	134
2374	CASE PLEASE EMAIL	133
31867	WOULD LIKE NOTHING	132
88241	WE'D LIKE INVESTIGATE	132
19871	REVIEW NETGEARTEAM@NETGEAR.COM HAPPY	130
1865	GOAL EARN BUSINESS	128
49919	TOUCH US AMAZON@NETGEAR.COM	128
14514	FREE CONTACT US	127
60715	FIRMWARE VERSION RUNNING	127
68890	HAPPY HELP GET	125
45770	NETGEARTEAM@NETGEAR.COM MAKE SURE	125
58414	PASTE REVIEW CASE	124
16260	ANYTHING ELSE SPEED	124
55211	ELSE SPEED THINGS	123
56036	WOULD LIKE LOOK	122
36545	FREE CONTACT SUPPORT	122
33636	HEARING YOU.REGARDS,NETGEAR TEAM	121
54587	FORWARD HEARING YOU.REGARDS,NETGEAR	121
47453	WE'D LIKE GET	121
87875	HESITATE CONTACT US	120
64381	HOPE EARN BUSINESS	119
51816	ASSISTANCE PLEASE EMAIL	118
37820	SUPPORT.NETGEAR.COM EMAIL US	116
27028	WANT MAKE SURE	116
40590	NETGEARTEAM@NETGEAR.COM HAPPY HELP	115
2999	HOPE SOON.REGARDS,NETGEAR TEAM	115
89639	NETGEARTEAM@NETGEAR.COM SOON GET	114
53180	SORRY YOU'VE TROUBLE	112
50921	LOOK FORWARD HELPING	112
68244	US KNOW.REGARDS,NETGEAR TEAM	112
60529	LET US KNOW.REGARDS,NETGEAR	112
87024	WARRANTY PLEASE EMAIL	112
73652	GET FIXED AWAY	110
53374	NETGEAR PRODUCT PLEASE	110
59959	WHENEVER GET MOMENT	109
84292	INVESTIGATE CASE ALSO	109
80082	GET THINGS WORKING	109
53056	ASK QUESTION FORUMS	108
78008	US NETGEARTEAM@NETGEAR.COM HELP	107
18538	US NETGEARTEAM@NETGEAR.COM.REGARDS,NETGEAR TEAM	107
93732	PLEASE REMEMBER EMAIL	106
60089	SUPPORT TEAM HELP	106
89417	PLEASE REMEMBER STANDING	106
91097	LOOK FORWARD GETTING	105
35689	REVIEW ANYTHING ELSE	105
26911	LIKE OFFER ASSISTANCE	105
26317	ASSIST CONTACT SUPPORT	105
329	CONTACT US HELP	105
58092	REMEMBER EMAIL US	104
13167	OPEN TOPIC FORUMS	104
7934	SUPPORT.NETGEAR.COM ASK QUESTION	104
74846	ALSO INCLUDE LINK	104
61689	TEAM SUPPORT.NETGEAR.COM ASK	104
48861	PASTE REVIEW DETAILS	103
61479	US ASSIST CONTACT	103
7196	VERSION RUNNING SERIAL	103
33745	HEARING SOON.REGARDS,NETGEAR TEAM	103
17362	LINK REVIEW.REGARDS,NETGEAR TEAM	102
20891	NEED INCLUDE SERIAL	102
12206	FORWARD HEARING SOON.REGARDS,NETGEAR	101
274	MAKING THINGS RIGHT.REGARDS,NETGEAR	101
32997	CONTACT US EMAIL	101
59633	HELP GET THINGS	100
33222	PLEASE INCLUDE LINK	100
74437	WORKING PERFECTLY PLEASE	99
43652	OPTIONS US ASSIST	99
9926	SEVERAL OPTIONS US	99
76368	CONTACT US AMAZON@NETGEAR.COM	98
91375	US HELP GET	98
20146	UPGRADE LATEST FIRMWARE	98
22339	NUMBERS SUPPORT GIVES	96
47431	NUMBER ZIP CODE	95
74791	PLEASE REMEMBER ALWAYS	94
53936	SERIAL NUMBER R7000	94
28250	GET BEST PERFORMANCE	93
76985	TROUBLE LOOK FORWARD	93
94190	GET EX7000 WORKING	92
52240	AWAY PLEASE EMAIL	92
42940	NUMBERS RECEIVED SUPPORT	92
16334	ALWAYS EMAIL US	92
42142	WORKING PLEASE EMAIL	91
30640	CONTACT US AWAY	91
37691	SUPPORT TEAM ALWAYS	91
45991	LET KNOW ALWAYS	91
60199	REVIEW ALSO INCLUDE	90
46499	EMAIL US WHENEVER	90
1961	NEED HELP PLEASE	90
82605	SERIAL NUMBER LINK	90
76853	90 DAYS COMPLIMENTARY	89
639	HELP GET FIXED	89
52099	LOYAL NETGEAR CUSTOMER	88
37383	CONTACT NETGEAR SUPPORT	88
63156	PROVIDE COPY PASTE	88
15107	WANT GET FIXED	88
90721	PASTE REVIEW SERIAL	87
67379	WHENEVER GET CHANCE	86
90568	WE'D HAPPY HELP	86
92590	ALSO PLEASE INCLUDE	85
8193	NOTHING EARN BUSINESS	85
4112	GET CONTACT SUPPORT	84
52181	NOTHING MAKE THINGS	84
60846	ADDRESSED PLEASE EMAIL	83
90043	WOULD LIKE OFFER	83
43562	AMAZON@NETGEAR.COM SERIAL NUMBER	83
64403	INVESTIGATE CASE PLEASE	83
41926	TROUBLE WOULD LIKE	82
49459	HELP GET EX7000	82
44314	BUSINESS FUTURE.REGARDS,NETGEAR TEAM	82
12204	US AMAZON@NETGEAR.COM WE'LL	82
64150	CASE NUMBER GIVEN	82
28620	COMPLETE SATISFACTION.REGARDS,NETGEAR TEAM	81
36441	ALSO HELP GET	81
11677	NUMBER UNIT LINK	81
4825	GET WN3000RP WORKING	80
50373	GET R7000 WORKING	80
18135	CHANCE PLEASE CONTACT	80
9560	EARN BUSINESS FUTURE.REGARDS,NETGEAR	79
70549	TEAM SUPPORT.NETGEAR.COM EMAIL	79
27547	WANT OFFER ASSISTANCE	79
54451	QUESTIONS PLEASE LET	79
89089	TROUBLE PLEASE EMAIL	79
64737	WOULD LIKE INVESTIGATE	78
51863	ALWAYS STANDING HELP	78
55968	PASTE REVIEW ALSO	78
51813	FIND MOMENT PLEASE	77
14772	TIME TROUBLE PLEASE	77
48046	PLEASE GET TOUCH	76
7104	BEST PERFORMANCE POSSIBLE	76
81436	LIKE WORK DIRECTLY	75
68138	SERIAL NUMBER WNDR4300	75
62341	NETGEARTEAM@NETGEAR.COM WANT INCLUDE	75
85607	ISN'T WORKING PERFECTLY	75
57994	US KNOW HELP	74
6095	FORUMS COMMUNITY.NETGEAR.COM.REGARDS,NETGEAR TEAM	74
39385	ALSO EMAIL US	74
87515	US NETGEARTEAM@NETGEAR.COM MAKE	73
65243	NOTHING IMPORTANT US	73
67588	FORUM1.NETGEAR.COM EMAIL US	73
71643	KNOW ALWAYS STANDING	73
37859	FORUMS FORUM1.NETGEAR.COM EMAIL	73
55089	QUESTION FORUMS FORUM1.NETGEAR.COM	73
13725	CASE ALSO HELP	73
39150	EXPERTS WOULD LIKE	73
41572	GET WNDR4300 WORKING	72
64541	EMAIL US INCLUDE	72
87093	AMAZON@NETGEAR.COM CASE NUMBERS	72
30255	PLEASE INCLUDE CASE	71
77968	2.4 GHZ BAND	71
89130	US INCLUDE LINK	71
57755	US LET US	70
27553	AMAZON@NETGEAR.COM WE'LL HAPPY	70
77064	CONTACT US ALWAYS	69
78711	US NETGEARTEAM@NETGEAR.COM GET	69
62681	US NETGEARTEAM@NETGEAR.COM WANT	69
52379	ELSE PLEASE DON'T	69
34367	ISN'T WORKING PROPERLY	69
71699	MAKE SURE WRITE	69
43342	CONTACT US.REGARDS,NETGEAR TEAM	69
61275	HELP EMAIL US	68
82487	HOPE CONSIDER US	68
22149	NEED ASSISTANCE PLEASE	68
88414	REVIEW AMAZON@NETGEAR.COM ALSO	68
41495	DETAILS FIRMWARE VERSION	67
21113	HAPPY HELP ALSO	67
47489	UNABLE HELP PLEASE	67
44810	HELP NEED EMAIL	67
77676	ANYTHING ELSE ADD	67
48334	ALSO CONTACT SUPPORT	66
77527	COPY PASTE REVIEW.REGARDS,NETGEAR	66
9425	PASTE REVIEW.REGARDS,NETGEAR TEAM	66
72309	SERIAL NUMBER UNIT.EMAIL	66
43086	WANT COMPLETE SATISFACTION	66
12460	US AMAZON@NETGEAR.COM PLEASE	66
6968	LIKE HELP PLEASE	65
11321	NOTHING WANT COMPLETE	65
45099	US AMAZON@NETGEAR.COM SERIAL	65
58635	REASON SUPPORT UNABLE	65
49604	NUMBER LINK REVIEW	65
91073	EITHER CONTACT SUPPORT	65
66034	US AMAZON@NETGEAR.COM.REGARDS,NETGEAR TEAM	65
46908	SURE WRITE EMAIL	64
90369	NOTHING WANT EARN	64
44558	GET ISSUE RESOLVED	64
36485	ALSO LET US	64
18886	US AMAZON@NETGEAR.COM DETAILS	64
2851	AREN'T COMPLETELY SATISFIED	64
3083	EMAIL US DETAILS	64
70133	TIME NEED HELP	64
7063	INCLUDE FOLLOWING INFORMATION	64
83531	UPGRADING LATEST FIRMWARE	64
66199	ISSUE PLEASE EMAIL	63
19462	WANT EARN BUSINESS	63
40432	ANYTHING ELSE NEEDED	63
4729	HARDWARE REPLACEMENT WARRANTY	63
87166	PASTE REVIEW ANYTHING	63
86750	AMAZON@NETGEAR.COM PLEASE INCLUDE	63
52208	BEST THING WOULD	63
27347	PLEASE MAKE SURE	63
57380	ALSO INCLUDE SERIAL	62
35267	RUNNING CONTACT INFORMATION	62
70000	SUPPORT TEAM TIME	62
19858	SUPPORT TEAM SUPPORT.NETGEAR.COM.IF	62
58465	THINGS END.REGARDS,NETGEAR TEAM	62
26475	SUPPORT UNABLE ASSIST	61
75421	CONTACT US WHENEVER	61
66785	SERIAL NUMBER ROUTER	61
34551	NETGEARTEAM@NETGEAR.COM LET US	61
28332	SPEED THINGS END.REGARDS,NETGEAR	61
84965	DIRECTLY PLEASE EMAIL	61
2599	WORKING PROPERLY PLEASE	60
80821	PLEASE ACCEPT APOLOGIES	60
52143	SERIAL NUMBER UNIT.WE	60
76635	GET ADDRESSED PLEASE	60
6054	GET NECESSARY REPLACEMENT	59
58239	ALONG ANSWER QUESTIONS	58
67996	UNIT COPY PASTE	58
30998	SERIAL NUMBER EX7000	58
91785	GET CHANCE WANT	58
68770	NUMBER EXTENDER LINK	58
50722	LIKE NOTHING EARN	57
37530	REMEMBER ALWAYS STANDING	57
91260	HELP WHATEVER REASON	57
75865	US NETGEARTEAM@NETGEAR.COM NEED	57
32617	WANT APOLOGIZE TROUBLE	57
18451	WORKING LIKE PLEASE	57
22435	APOLOGIZE ENOUGH TROUBLE	56
76995	NUMBER UNIT COPY	56
10903	ELSE NEEDED PLEASE	56
33601	SERIAL NUMBER WN3000RP	56
8097	HELP GET WNDR4300	56
21534	EMAIL US SOON	56
40305	HESITATE CONTACT US.REGARDS,NETGEAR	55
52419	SURE INCLUDE COPY	55
5208	PRODUCTS PLEASE REMEMBER	55
24667	GREAT FIXING MISTAKES	55
43002	APOLOGIZE INCONVENIENCE.REGARDS,NETGEAR TEAM	55
83930	WANT CONTACT US	55
82701	ANYTHING ELSE MAY	55
2756	ELSE ADD PLEASE	55
64655	CHECK SUPPORT PAGE	54
3010	COPY PASTE REVIEW.WE	54
72434	LIKE APOLOGIZE TROUBLE	54
16943	MAKE THINGS PLEASE	54
11955	WOULD LIKE ASSISTANCE	54
29407	WHATEVER REASON PLEASE	54
87763	HAPPY HELP!REGARDS,NETGEAR TEAM	54
8381	NEVER GOT WORKING	53
72783	HELP NEED INCLUDE	53
66913	LINK REVIEW KNOW	53
94383	US NETGEARTEAM@NETGEAR.COM WE'LL	53
14752	UNABLE HELP WHATEVER	53
50969	WOULD HAPPY HELP	53
26906	EMAIL US NETGEARTEAM@NETGEAR.COM.REGARDS,NETGEAR	53
49836	HELP GET R7000	53
46262	CONTINUED BUSINESS.REGARDS,NETGEAR TEAM	52
92972	HELP PLEASE FEEL	52
67015	SUPPORT HANDLED CASE	52
78333	US DIRECTLY PLEASE	52
93278	REMEMBER STANDING HELP	52
94148	ELSE PLEASE LET	52
27207	DAYS COMPLIMENTARY SUPPORT	52
51154	NEXT TIME TROUBLE	52
81569	EARN CONTINUED BUSINESS.REGARDS,NETGEAR	52
55	NETGEARTEAM@NETGEAR.COM WHENEVER GET	52
13698	WE'LL HAPPY HELP	52
16516	SOUNDS LIKE MAY	51
21911	STANDING HAPPY HELP	51
48447	SUPPORT LINK REVIEW	51
55790	REVIEW NETGEARTEAM@NETGEAR.COM.REGARDS,NETGEAR TEAM	51
26091	LINK REVIEW NETGEARTEAM@NETGEAR.COM.REGARDS,NETGEAR	51
87332	HELP PLEASE CONTACT	51
54089	PLEASE INCLUDE FOLLOWING	51
32550	HELP US HELP	51
92	LINK REVIEW ANYTHING	51
70205	NETGEAR SUPPORT GOING	51
77581	HELP GET WN3000RP	50
76319	CHANCE WANT INCLUDE	50
57865	LET US HELP	50
30068	APOLOGIES TROUBLE.REGARDS,NETGEAR TEAM	50
47294	SORRY INCONVENIENCE.REGARDS,NETGEAR TEAM	50
32197	US NETGEARTEAM@NETGEAR.COM LET	50
85674	EMAIL US LET	50
41736	NETGEARTEAM@NETGEAR.COM WHENEVER NEED	50
70624	WARRANTY SUPPORT PERIODTHIS	50
54776	US AMAZON@NETGEAR.COM CASE	49
66230	LIKE PLEASE LET	49
27687	US KNOW ALWAYS	49
9913	SERIAL NUMBER NIGHTHAWK	49
65967	US COPY PASTE	49
55861	REMEMBER CONTACT US	49
3590	WOULD LIKE APOLOGIZE	49
40387	GET EVERYTHING WORKING	49
10782	NETGEARTEAM@NETGEAR.COM COPY PASTE	49
78012	HELP SIMPLY EMAIL	49
6061	PLEASE REMEMBER CONTACT	49
84538	PLEASE GET US	49
58333	UNABLE ASSIST PLEASE	48
24956	FEEL FREE USE	48
85442	SORRY TROUBLE.REGARDS,NETGEAR TEAM	48
77804	US NETGEARTEAM@NETGEAR.COM ASSISTANCE	48
65966	NUMBERS SUPPORT LINK	48
19702	WAY SUPPORT HANDLED	48
10616	SUPPORT PERIODTHIS MEANS	48
7366	LINK REVIEW ALSO	48
85000	ALWAYS STANDING HAPPY	48
20697	TROUBLE NETGEAR PRODUCT	48
93446	ASSISTANCE EMAIL US	47
40215	EMAIL US COPY	47
66397	5.0 GHZ BAND	47
45610	SUPPORT.NETGEAR.COM FOLLOW ONSCREEN	47
42767	MAKE SURE EVERYTHING	47
82426	EMAILING US NETGEARTEAM@NETGEAR.COM	47
93848	FOLLOWING LINK REVIEW	47
14915	HELP ASK EMAIL	47
73672	CONTACT US SOON	47
44243	THANK CHOOSING NETGEAR	47
22416	EMAIL US HELP	47
62482	INCLUDE FOLLOWING LINK	47
903	SURE INCLUDE SERIAL	46
8545	SERIAL NUMBERS UNITS	46
26811	SUPPORT GOING SUPPORT.NETGEAR.COM	46
1206	INCLUDE CASE NUMBER	46
5469	WANT NOTHING EARN	46
17338	SINCERE APOLOGIES TROUBLE	46
58940	REVIEW CASE NUMBER	46
47632	NUMBERS SUPPORT PLEASE	45
5153	CONTACT INFORMATION LINK	45
33025	WARRANTY SUPPORT PERIODPLEASE	45
27991	ALWAYS STANDING CASE	45
39929	WANT NOTHING GET	45
76142	PRODUCT ISN'T WORKING	45
10307	WANT NOTHING MAKE	45
6997	NUMBER NIGHTHAWK.REGARDS,NETGEAR TEAM	45
62097	SINCERE APOLOGIES TIME	45
5971	QUESTIONS CONCERNS PLEASE	45
78567	TROUBLE WANT NOTHING	45
67513	SERIAL NUMBER NIGHTHAWK.REGARDS,NETGEAR	45
16915	TIME FRUSTRATION CAUSED	45
59095	US NETGEARTEAM@NETGEAR.COM DETAILS	45
49510	SINCERELY SORRY TROUBLE	45
81092	ASSIST YOU.REGARDS,NETGEAR TEAM	45
3897	ELSE PLEASE REMEMBER	44
77936	ROUTER WOULD LIKE	44
91468	HELP ALSO PLEASE	44
12631	US KNOW ROUTER	44
46079	CASE NUMBERS GAVE	44
12016	US EMAIL NETGEARTEAM@NETGEAR.COM	44
93457	WORKING GET NECESSARY	44
5506	WHENEVER YOU'D LIKE	44
64709	ALWAYS EMAILED NETGEARTEAM@NETGEAR.COM	44
53049	SURE EVERYTHING WORKING	44
53294	THINGS PLEASE EMAIL	44
60504	APOLOGIES INCONVENIENCE.REGARDS,NETGEAR TEAM	43
66391	QUESTIONS PLEASE FEEL	43
45530	TEAM HELP GET	43
86738	DETAILS SPEED THINGS	43
7611	ALONG SERIAL NUMBER	43
63269	INCONVENIENCE LOOK FORWARD	43
11355	NUMBER GIVEN SPOKE	43
30510	PASTE REVIEW FIRMWARE	43
162	NETGEAR PRODUCT ISN'T	43
16307	MAKE THINGS RIGHT.REGARDS,NETGEAR	43
10135	INFORMATION LINK REVIEW	43
56807	APOLOGIZE TROUBLE YOU'VE	43
36112	ANSWER QUESTIONS MIGHT	43
9592	NETGEAR SUPPORT HAPPY	43
88139	LIKE NOTHING MAKE	43
44630	GOING SUPPORT.NETGEAR.COM FOLLOW	42
49766	SUPPORT PLEASE INCLUDE	42
44701	APOLOGIZE TROUBLE.REGARDS,NETGEAR TEAM	42
37317	LIKE HELP ASK	42
92631	SUPPORT WASN'T ABLE	42
12889	SUPPORT PAGE AVAILABLE	42
68788	LIKE WORK GET	42
72592	CONTACT US SUPPORT.NETGEAR.COM	42
13695	TIME ISSUE PLEASE	42
83804	REACH US NETGEARTEAM@NETGEAR.COM.REGARDS,NETGEAR	42
92915	EMAIL PLEASE INCLUDE	42
29152	NUMBERS SUPPORT TEAM	42
64580	TECH SUPPORT TEAM	41
20162	US NETGEARTEAM@NETGEAR.COM COPY	41
23114	SUPPORT HAPPY HELP	41
28777	UNIT LINK REVIEW	41
23922	GET FIXED PLEASE	41
39177	NUMBER ROUTER.REGARDS,NETGEAR TEAM	41
50586	ALSO SUPPORT PAGE	41
77693	PERFECTLY PLEASE LET	41
7495	ELSE PLEASE FEEL	41
12033	SERIAL NUMBER ROUTER.REGARDS,NETGEAR	41
41102	APPRECIATE LOYAL NETGEAR	40
13112	TEAM SUPPORT.NETGEAR.COM.REGARDS,NETGEAR TEAM	40
67525	HELP INCLUDE LINK	40
84220	MAY ABLE HELP	40
53245	WOULD EMAIL US	40
15956	LIKE GET INFORMATION	40
57758	PASTE REVIEW ALONG	40
1077	SUPPORT PLEASE EMAIL	40
37918	SUPPORT TEAM SUPPORT.NETGEAR.COM.REGARDS,NETGEAR	40
90815	APOLOGIZE TROUBLE WOULD	39
30792	FORUMS COMMUNITY.NETGEAR.COM EMAIL	39
81689	SINCERELY SORRY YOU'VE	39
70413	LOOK FORWARD WORKING	39
19555	SUPPORT PERIODPLEASE EMAIL	39
50293	GOAL EARN CONTINUED	39
74187	SORRY TROUBLE GETTING	39
29090	US KNOW HAPPENED	39
73541	PERIODPLEASE EMAIL US	39
72238	WANT TAKE LOOK	39
21122	APOLOGIZE TROUBLE LOOK	39
35956	REVIEW FIRMWARE VERSION	39
88407	WELL COPY PASTE	39
50735	US BETTER IDEA	39
69628	ANOTHER NETGEAR ROUTER	39
25271	HELP GET OPTIMAL	39
6318	IMPORTANT US COMPLETE	39
17177	COMMUNITY.NETGEAR.COM EMAIL US	39
32965	ALSO INCLUDE CASE	38
38454	SPEED THINGS END.WE	38
45827	SUPPORT PHONE CHAT	38
74908	WASN'T ABLE HELP	38
49529	CONTACT TECH SUPPORT	38
59033	PRODUCT GIVEN OPTIONS	38
19848	EMAIL US AWAY	38
86476	GET EX6200 WORKING	38
35737	FOLLOW ONSCREEN INSTRUCTIONS	38
71393	SUPPORT TEAM THEM).REGARDS,NETGEAR	38
37026	WRITE EMAIL USE	38
64024	TROUBLE PLEASE REMEMBER	38
16692	NETGEARTEAM@NETGEAR.COM WE'LL HAPPY	38
65228	REVIEW WE'D LIKE	38
42349	EMAIL US SERIAL	38
82639	TEAM THEM).REGARDS,NETGEAR TEAM	38
5639	YOU'VE RUN TROUBLE	37
8360	WE'D ALSO LIKE	37
52024	EMAIL USE WHENEVER	37
52383	REPLACEMENT HARDWARE WARRANTY	37
36292	GET WARRANTY REPLACEMENT	37
16111	USE FORUMS.FORUM1.NETGEAR.COMREGARDS,NETGEAR TEAM	37
12988	REGISTERED PRODUCT GIVEN	37
74242	CONTACT SUPPORT SUPPORT.NETGEAR.COM	37
11968	NUMBER ZIP CODE.EMAIL	37
12012	WANT NOTHING COMPLETE	37
52057	INCLUDE ANYTHING ELSE	37
5717	SUPPORT TEAM FOUND	37
70658	CHAT EMAIL.REGARDS,NETGEAR TEAM	37
87314	ELSE MAY NEED	37
34672	NOTHING LESS COMPLETE	37
15363	OFFER ASSISTANCE PLEASE	37
91548	FIXED PLEASE EMAIL	37
61964	US SUPPORT.NETGEAR.COM EMAIL	37
27930	GHZ BAND 5.0	37
13879	TROUBLE PLEASE CONTACT	37
62720	PHONE CHAT EMAIL.REGARDS,NETGEAR	37
15754	HELP SEVERAL OPTIONS	37
65742	BAND 5.0 GHZ	37
68285	CONTACTING SUPPORT PHONE	36
62893	CASE WOULD LIKE	36
83493	2.4 GHZ GHZ	36
4836	ALWAYS CONTACT US	36
53604	IMPORTANTLY INCLUDE SERIAL	36
62021	WARRANTY WE'D LIKE	36
67132	ANYTHING ELSE QUESTIONS	36
18053	UNABLE HELP WANT	36
21573	AMAZON@NETGEAR.COM INCLUDE SERIAL	36
41872	TOUCH US NETGEARTEAM@NETGEAR.COM	36
55156	REVIEW CONTACT INFORMATION	36
51486	SIMPLY EMAILING US	36
1818	KNOW HELP GET	36
69012	PLEASE REMEMBER ALSO	36
53921	GIVEN OPTIONS CONTACTING	36
23491	CASE NUMBERS LINK	36
24032	ALSO OPEN TOPIC	36
15759	STILL HARDWARE WARRANTY	36
61249	OPTIONS CONTACTING SUPPORT	36
92961	WORKING PERFECTLY.REGARDS,NETGEAR TEAM	36
6776	HAPPY HELP PLEASE	36
38184	ALWAYS FEEL FREE	35
3603	GOT WORKING PROPERLY	35
68135	SUPPORT.NETGEAR.COM.IF QUESTIONS PLEASE	35
27750	US AMAZON@NETGEAR.COM INCLUDE	35
90675	LIKE LET KNOW	35
55042	NETGEARTEAM@NETGEAR.COM HAPPY ASSIST	35
53262	GET WORKING PLEASE	35
43178	ONSCREEN INSTRUCTIONS YOUVE	35
88870	FRUSTRATION CAUSED.REGARDS,NETGEAR TEAM	35
32771	APOLOGIZE PROBLEMS HOPE	35
