	name	count
15589	MADE	402
838	DRIVE	400
2846	THINGS	400
5927	SETTING	400
6690	PORT	398
271	DROP	398
8374	RECEIVED	397
2648	OK	395
12491	DEFECTIVE	395
782	DROPPED	394
5108	STARS	393
10050	DOWNLOAD	393
18575	RETURNING	391
20217	REPLACED	390
12299	BUYING	389
2927	ALREADY	389
6944	EXTEND	387
2021	KEPT	384
16616	CONNECTIVITY	383
11904	MULTIPLE	382
6575	MAYBE	381
9003	ANYTHING	380
6487	2.4	380
10841	SOMETIMES	379
6583	COVERAGE	378
19651	CAME	377
9795	VERSION	375
10371	2.4GHZ	374
8478	READ	374
18650	INSTALLED	374
9828	WITHIN	369
16669	POOR	368
7122	CHANGE	367
7270	INSTALL	365
16949	LATEST	363
21603	THAT'S	363
15703	PIECE	361
3189	MAIN	359
15061	PLUG	359
13990	PAST	358
17739	AGO	358
19761	DECIDED	354
17274	TV	352
15642	SECURITY	350
19244	PAGE	350
3182	GENIE	349
14984	ALMOST	347
10744	LONGER	347
201	SENT	346
2661	LOOKING	346
19225	HIGH	346
4838	CASE	343
7149	COMPLETELY	343
9268	UPGRADE	343
14643	CONNECTING	341
12522	STREAMING	340
17673	ADAPTER	339
9101	PC	339
3474	ALWAYS	338
3909	WASN'T	336
18139	TAKE	335
14737	HALF	335
20936	APPLE	335
4497	DIRECTLY	335
18395	TERRIBLE	334
7529	INSTEAD	333
13605	EXPECTED	333
6846	PROBABLY	332
10790	WORTH	332
16221	NEEDS	331
18659	SEND	331
13291	PRINTER	328
4355	USER	328
6916	FEATURES	323
4959	SEEMED	322
5517	ETC	322
9785	PLUGGED	321
16873	20	321
15776	5G	319
13720	UNFORTUNATELY	317
3611	SOMEONE	317
4179	LATER	315
5868	WORSE	315
767	FAILED	315
11071	EXPENSIVE	310
12348	PERSON	309
2211	WOULDN'T	306
14238	OLDER	305
7505	PROCESS	303
13478	COST	303
18101	MIGHT	302
9636	DONE	300
1698	UNLESS	300
12978	WRONG	297
284	TROUBLESHOOTING	297
4182	SEEM	297
775	NETGEAR'S	294
7643	ELSE	293
1096	SIMPLE	292
4977	TELL	289
5068	CHANNEL	288
5681	STRONG	288
2484	UNDERSTAND	288
4893	JUNK	286
18440	MUST	285
18284	TROUBLE	284
7787	START	283
8964	SIMPLY	281
4911	YET	281
21351	ISN'T	280
5112	LOOK	279
16707	WEBSITE	279
9566	LOST	278
8237	100	277
3814	I'LL	275
17713	PORTS	275
11620	QUALITY	275
19716	COMPUTERS	275
10720	DUE	274
10799	FEATURE	271
15732	SAYS	271
10229	BIT	268
7118	R7000	268
3953	INSTALLATION	268
5595	PROVIDE	267
15982	NICE	266
16919	ORDER	266
18467	MODE	265
20229	PROPERLY	264
26	ORBI	263
20542	HAPPY	263
13084	HOPING	263
12984	APP	262
19629	STAY	261
18924	ADVERTISED	261
20547	EXTENDED	259
14121	INTERFACE	259
4503	RUN	258
11158	ALLOW	255
2728	HORRIBLE	254
2595	ASKED	254
20528	FACT	253
11088	LET	253
17221	OTHERS	253
7634	RELIABLE	252
2819	LUCK	251
8598	GUESS	250
20788	USELESS	250
1262	ORIGINAL	249
20683	FASTER	248
2101	KEEPS	247
2031	DUAL	246
19810	OPEN	246
16752	LINK	245
13763	UNABLE	244
20473	WAIT	243
10271	ORDERED	242
21103	QUITE	242
12862	TEST	241
19238	VIDEO	241
11386	WORST	240
10961	EXPECT	240
15144	LIGHT	240
3487	GIVEN	239
20268	LIGHTS	239
14766	PAID	238
19917	DIED	238
15922	EMAIL	236
9116	ISP	236
14570	ENDED	236
2993	GOES	236
20956	BUTTON	235
9142	AVAILABLE	235
5374	PREVIOUS	234
3183	PART	233
12511	COMCAST	232
15831	SITE	231
2620	FREE	230
20682	NETWORKS	229
10295	REACH	229
2655	SOLUTION	227
1858	FIXED	227
17075	15	226
4577	OPTION	226
20077	REFUND	226
10845	DIFFICULT	225
16473	FRUSTRATING	225
7504	SIDE	225
6080	SSID	223
14409	50	223
12096	STABLE	222
20645	PLACE	222
5466	AC	222
3318	DEAL	222
14907	BANDWIDTH	220
15413	ANYONE	220
18974	SUPPOSED	220
21574	CONTACTED	220
11489	LAN	218
19275	UPSTAIRS	218
12359	CONFIGURATION	218
13497	EQUIPMENT	218
13701	REFURBISHED	218
21056	FLOOR	218
20896	YOU'RE	218
5499	SERVER	217
20402	CONTROL	217
10312	SWITCH	217
11050	I'D	216
20440	NOTICED	215
9985	UPDATED	215
8026	SMART	214
7179	PROVIDER	212
19688	CONFIGURE	211
20715	FIGURE	211
5969	GIGABIT	211
8758	RESETTING	210
5790	OFTEN	209
7527	DEAD	208
19655	TWICE	208
1938	EXTREMELY	208
8024	BASED	208
778	GIVING	208
2970	DEFINITELY	207
2338	DESKTOP	207
8637	ALTHOUGH	206
19401	GETS	204
16719	CONTACT	204
20696	TODAY	204
3061	QOS	204
14294	NET	203
1986	OPTIONS	203
12471	SLOWER	199
6528	WISH	199
835	LOOKS	199
690	CHANGED	198
9726	PROVIDED	198
15962	FT	198
15305	DISTANCE	197
15124	MANUAL	197
9403	US	195
8779	TURNED	195
1784	PLEASE	193
16502	REAL	192
9335	MAKES	191
16379	STOP	191
2614	FREQUENTLY	191
12894	FUNCTION	190
11249	RESTART	190
16535	LOG	190
7307	UPDATES	190
21114	RANDOMLY	190
7349	DEFAULT	189
18943	WEAK	189
11691	DIFFERENCE	189
6647	PARENTAL	188
12842	READING	188
19469	CHECK	187
14024	LARGE	187
13526	MATTER	186
14426	SPEND	185
1255	CONTROLS	184
16443	LOSE	183
187	CLOSE	183
15857	GAMING	183
15398	DATA	182
2234	GUEST	182
8047	UPGRADED	181
8099	COMES	180
7735	MANUALLY	179
10917	SOLID	179
10013	AIRPORT	179
9587	BELIEVE	179
18307	ESPECIALLY	178
9542	WHOLE	178
1317	OUTSIDE	178
5519	IPHONE	178
15231	PHONES	177
5439	BARS	177
20756	REBOOTING	176
2560	GARBAGE	175
16617	SECONDS	174
9330	LEVEL	174
4562	HOPE	174
17443	CHAT	173
3170	RECOMMENDED	172
5952	COMPATIBLE	172
5714	THROUGHPUT	172
17711	USERS	172
11141	200	171
20084	GOOGLE	171
11945	SOON	171
2459	DATE	170
19731	HIGHER	170
19117	SHOWS	169
9009	NONE	169
2997	TOP	169
5419	PLAN	169
10402	FORUMS	169
14312	SATELLITE	168
19897	INFORMATION	167
1367	RECONNECT	167
6708	REBOOTED	167
6482	INCLUDING	167
8100	DISCONNECT	167
12391	PER	166
18744	DD-WRT	166
2870	PERIOD	166
5549	RATING	164
4694	IMPROVE	164
20786	DECENT	164
12725	DISCONNECTS	164
2745	DISCONNECTED	163
11055	FOLLOWED	163
15471	BASIC	163
846	HAVEN'T	162
6842	EXTRA	161
6750	LIMITED	161
4660	SENDING	161
20839	WALLS	161
894	MEDIA	161
14713	REQUIRES	161
6975	IMMEDIATELY	160
14172	OFFICE	160
16923	WPS	160
14299	SHOW	159
5644	USUALLY	159
1885	BANDS	159
20362	REPEATER	159
8756	INITIALLY	158
21251	TESTED	158
20755	ANNOYING	157
12730	HAPPENED	157
14114	YES	157
7205	RESPONSE	157
11452	SERIAL	157
3685	SAVE	156
17921	WAITING	156
5932	NETFLIX	156
20055	POSSIBLE	156
16538	EXTREME	156
21712	CHANNELS	156
12022	AC1900	156
3663	CRAP	155
18085	DESPITE	155
18042	SPENDING	155
17892	LASTED	155
11169	STUCK	155
844	JOB	155
19827	UNPLUG	155
15136	LOW	155
18704	SAYING	155
21505	PLUS	154
10789	SIMILAR	154
13778	PURCHASING	154
7806	IPAD	154
15153	APPARENTLY	153
1552	FILE	153
7667	CHEAPER	152
21168	SIGNALS	152
19760	GEAR	151
17487	UNITS	151
6974	GUY	151
18925	ENTIRE	151
5109	CALLING	150
18459	EXCELLENT	150
18452	WASTED	150
21095	CHEAP	150
11383	EXISTING	149
4862	ANTENNAS	149
4359	FIGURED	149
10854	RECEPTION	148
15940	MINE	148
1031	CHARGE	148
17578	BEDROOM	148
17489	LIST	147
16559	WINDOW	147
13625	NORMAL	146
20307	LOAD	146
2281	EASILY	146
17170	OVERALL	146
544	RESOLVE	146
975	TAKES	146
11122	TOTAL	145
3416	FILES	145
17654	ADVANCED	145
7338	CONSTANT	145
6983	ADD	145
13648	OWNED	144
8078	INITIAL	144
11920	NETWORKING	144
21432	COURSE	144
8193	DHCP	143
1770	CURRENT	143
1448	EXCEPT	143
95	HUNG	143
15783	IMPROVEMENT	143
18753	CHANGING	143
9944	KIND	142
15070	BASICALLY	142
2513	LIFE	142
13992	FEEL	141
10523	RATHER	141
15453	CONNECTS	141
11240	OKAY	140
15360	N300	140
10959	INDIA	140
16468	ABSOLUTELY	140
15905	DNS	139
12099	PERFECTLY	139
16169	STEPS	139
13301	AREA	138
18511	EXTERNAL	138
5216	LOCATION	137
4782	IMPOSSIBLE	136
20441	THINKING	136
6208	COMPLETE	136
11897	40	136
14733	LAPTOPS	136
13646	WALL	135
13788	STORY	135
17515	APPEARS	135
6047	HAPPENS	135
15174	STREAM	135
2915	SPEAK	134
17682	FAIRLY	134
7105	BARELY	134
3301	CHECKED	134
11516	ADDRESSES	134
20607	CLEARLY	133
6912	SUPER	133
5582	MOVED	132
1867	TECHNOLOGY	131
20777	VPN	131
5588	MOVE	131
20202	SQ	131
6447	DISAPPOINTING	130
11043	CISCO	130
6934	CURRENTLY	130
11727	RESEARCH	130
18037	LIKELY	130
15590	RAN	129
15362	GIVES	129
9840	IDEA	129
15402	CUSTOMERS	129
13852	CORRECTLY	129
14372	APARTMENT	128
8929	HOOKED	128
17376	CLEAR	128
14653	BEWARE	127
9676	25	127
5770	RECEIVE	127
14108	SINGLE	127
15748	RESULTS	126
5301	BRIDGE	126
9947	ARRIVED	125
18362	MACHINE	125
10256	LOSES	125
9313	OTHERWISE	125
15609	MESSAGE	124
14093	CONFIGURED	124
17820	HELPFUL	124
10672	BELKIN	124
12146	300	124
20606	AP	124
2383	MAKING	124
1623	THIRD	123
4306	TP-LINK	123
2834	EXTENDERS	123
15033	3.0	123
18409	PERFECT	123
18438	THROUGHOUT	123
4656	STEP	123
21508	STRONGER	123
21470	FRONT	123
9195	UNRELIABLE	122
4316	AVOID	121
21122	INSTALLING	121
1642	NOTE	120
20139	RMA	120
2751	AVERAGE	120
10302	LIVING	120
19934	LOSING	120
14894	CHANGES	119
15414	CONSISTENTLY	119
6121	MEANS	119
12311	ADDITIONAL	119
4803	OFFER	119
21330	PAYING	119
14209	ERROR	118
20040	HUGE	118
2207	CYCLE	118
15930	ANYMORE	118
1531	ROUTER'S	118
1181	60	117
10092	LOOKED	117
7404	REGISTER	117
8620	QUIT	117
12288	PERHAPS	116
13375	SOLVE	116
10837	ADMIN	116
7517	D-LINK	116
1370	TALK	115
21395	WRITE	115
14826	ASK	115
2526	LOSS	115
16186	LOVE	115
2545	SHIPPING	114
12178	CALLS	114
20835	BROKEN	114
287	DAILY	114
5275	REQUIRED	114
12037	POLICY	114
8710	KNOWN	114
1238	AWFUL	113
15396	ATTACHED	113
8326	CHANCE	113
15171	SUGGESTED	113
4438	DIRECTIONS	113
21215	RESULT	113
15357	READY	112
13492	POWERFUL	112
16590	DOWNSTAIRS	111
5733	EVENTUALLY	111
16255	NEWER	111
5961	BUSINESS	111
11703	EXPERIENCED	111
2188	SHOWED	111
8050	ANTENNA	111
16441	ABILITY	111
13252	UPLOAD	111
14414	PLACED	111
3824	HIGHLY	110
11279	STOPS	110
8055	BASEMENT	110
9242	ENGLISH	110
13458	DONT	110
20911	DRIVES	110
16407	STATED	109
7901	HOPES	109
18817	REP	109
16599	AMOUNT	109
19640	LED	109
2038	N600	108
3928	FUNCTIONALITY	108
14088	PAIN	108
18195	BROWSER	108
17150	YOU'LL	108
8241	MAJOR	108
5474	REGISTERED	107
19920	TECHNICIAN	107
17560	LOTS	107
4591	DISCONNECTING	107
19659	TYPE	107
12852	HOOK	107
3799	RESETS	106
15481	2ND	106
5762	DRIVER	106
12426	HOPEFULLY	106
13057	COVER	106
3566	COMPARED	106
8143	VARIOUS	105
12548	NEARLY	105
11672	MINUTE	105
11446	ANDROID	105
20008	EXACTLY	105
8248	FUTURE	105
14053	THERE'S	104
1220	BASE	104
2492	REBOOTS	104
10155	RADIO	104
7155	SOLVED	103
7048	TOTALLY	103
21060	QUICK	103
3115	BLOCK	103
18762	CARE	103
13761	INTERMITTENT	103
7766	FAIL	103
13786	XBOX	103
1335	SELL	103
6093	R8000	103
13961	DRIVERS	102
17408	SEPARATE	102
13141	WIZARD	102
5674	AC1200	102
15739	FIOS	102
3775	ZERO	102
5318	TRANSFER	101
10943	CAUSE	101
20811	QUESTIONS	101
4762	SCREEN	101
12948	STATIC	101
464	TABLET	101
1032	PRIMARY	101
21449	RATE	101
12242	PERFORM	101
6823	GONE	101
21271	TRAFFIC	101
9041	BOOST	101
11639	CERTAIN	101
3280	REFUSED	101
11261	ANSWER	100
21269	RECOGNIZE	100
11948	MANUFACTURER	99
5900	INCREASE	99
18858	NAS	99
354	NEITHER	99
13983	SEARCH	99
2951	TELLING	98
11357	REPLACING	98
3932	BEYOND	98
6416	QUICKLY	98
19902	SELLER	98
243	BEGAN	98
13600	ATTEMPTED	98
13270	IMPROVED	98
21618	RECENTLY	98
1484	WIRELESSLY	98
4491	SUGGEST	98
19630	OPENED	97
1578	SOURCE	97
9472	HANDLE	97
19722	WATCH	97
15717	EXACT	97
10313	HAPPEN	97
12830	DIRECT	96
3527	AMAZING	96
186	TALKING	96
373	FOLLOWING	96
15484	SUDDENLY	96
4169	ATTEMPTS	96
10703	TROUBLESHOOT	95
5646	OFFERED	95
1600	FRUSTRATION	95
20741	UNPLUGGED	95
13934	CLIENTS	95
10365	READYSHARE	95
14246	INTERMITTENTLY	94
8464	SET-UP	94
14361	SAW	94
4060	STUFF	94
2992	LOWER	94
18324	COMING	94
20873	ROOMS	93
5657	EXTENDING	93
11228	EVERYONE	93
12127	REMOTE	93
18748	PREVIOUSLY	92
4034	X6	92
15688	ONES	92
3603	SUCKS	92
338	FLAWLESSLY	92
5539	SHARE	92
14444	CAUSED	91
4030	SWITCHED	91
19390	PROVIDES	91
2923	VERIZON	91
2203	CABLES	91
912	BACKUP	91
4753	2014	91
21502	UNSTABLE	91
198	FAULTY	91
3395	NUMEROUS	91
14161	RANDOM	90
7920	POSITIVE	90
4123	ANYWHERE	90
9574	OUTLET	90
623	KNEW	90
5423	CONTINUE	89
13395	LEAVE	89
21265	2-3	89
7081	BUFFERING	89
4192	MOVING	89
13013	LOCAL	89
18615	ALONG	89
18557	PUTTING	89
17609	SEEN	88
19387	TURNS	88
8497	AWESOME	88
5667	PACKAGE	88
3615	HELPED	88
2480	DOLLARS	87
6099	ASKING	87
14180	AVAIL	87
5759	WAN	87
10429	MAX	87
11230	MOVIES	87
5148	INTERNAL	87
13439	RESOLVED	87
13222	LOGIN	87
21504	PICK	87
18394	PAGES	86
16076	PRIOR	86
4842	COMMON	86
14	IMPRESSED	86
15494	FIXES	86
5185	DESIGN	86
12617	CONSISTENT	86
18707	WHETHER	85
14256	JOKE	85
12895	NEGATIVE	85
14358	2015	85
7924	SOLUTIONS	85
10722	SORRY	85
9456	TESTS	84
14638	FAILS	84
13960	LOCATED	84
20159	INCLUDED	84
12492	SPECIFIC	84
13446	ATTEMPT	84
16866	TRASH	84
15913	FAULT	84
5721	2016	84
20689	UNUSABLE	84
12364	N750	83
6592	POORLY	83
11458	ROKU	83
20277	ACROSS	82
15405	PRINT	82
9221	APPEAR	82
3759	INSIDE	82
6450	THANKS	82
21086	XFINITY	82
1347	PASS	82
7709	EXAMPLE	82
11930	INFORMED	82
2658	CARD	81
15898	EXPECTATIONS	81
14481	DESCRIPTION	81
5418	STANDARD	81
5846	ACCOUNT	81
19960	12	81
16788	ACCORDING	81
19916	FORWARD	81
20733	CD	81
10833	DISABLE	81
11436	LATE	81
15817	SUCCESS	81
7106	BEHIND	81
7790	REQUIRE	81
2573	REGULAR	80
4210	CANT	80
14928	LACK	80
13765	IPV6	80
17838	FREQUENT	79
5199	FAILING	79
14486	WNDR4500	79
13958	DISCOVERED	79
6198	CREATE	79
8149	OBVIOUSLY	79
11297	GAMES	79
7011	UPON	79
3899	NOTICE	79
1835	CONSUMER	79
14994	SYSTEMS	78
2083	SERVICES	78
2603	IM	78
7090	SHOULDN'T	78
11053	PING	78
4613	SORT	78
15007	PREMIUM	78
17068	HASSLE	78
12336	MIDDLE	78
1037	SEEING	78
11704	CONSIDER	78
7707	PAPER	78
14118	BECAME	78
14321	FAN	78
516	GARAGE	78
13495	USES	78
7922	PARTICULAR	77
15818	TESTING	77
9423	CLOSER	77
13623	NIGHTMARE	77
13266	ASSISTANCE	77
13475	VIDEOS	77
20186	AC1750	77
17516	REALIZED	76
14433	OH	76
1389	AUTOMATICALLY	76
6260	V2	76
16835	SITTING	76
17977	ENABLED	76
20071	CELL	76
14416	MOBILE	75
1735	AREN'T	75
13206	PRO	75
13460	DOWNLOADED	75
20	COMPLAINTS	75
17159	ALLOWED	75
21407	SPOKE	75
13147	WORTHLESS	75
4887	PROGRAM	75
1196	FRUSTRATED	75
2532	CORD	75
11079	FIREWALL	75
8227	PICTURE	74
1513	CENTER	74
18025	RELIABILITY	74
16496	UPDATING	74
21829	TICKET	74
10968	DOWNLOADING	74
15420	ADVICE	74
8836	SHIP	73
10186	SECURE	73
2251	BUILT	73
1293	QUESTION	73
5065	GOTTEN	73
8562	BETA	73
17085	HOT	73
18734	TABLETS	73
15467	WIRE	73
3271	SQUARE	73
2784	ITEMS	73
10212	EASIER	73
11657	OCCASIONALLY	73
2863	AWARE	72
5244	LISTED	72
3276	TRUE	72
3910	ALLOWS	72
4658	2.4G	72
4197	MOVIE	72
16105	RELEASE	72
8379	WAITED	72
1554	CONSIDERING	72
10024	DSL	72
12289	SHUT	71
6504	STARTS	71
203	REPEAT	71
3167	REPLY	71
3401	INFO	71
2632	MARKET	71
6673	TURNING	71
3574	SIX	71
641	ATTEMPTING	71
14030	FUNCTIONS	71
1988	TAKING	71
18383	RADIOS	71
19808	GAME	71
1060	AUTO	70
5308	NON	70
615	BOTTOM	70
9723	MODELS	70
12168	ACTUAL	70
4974	HARDWIRED	70
14470	REPORTED	70
17185	BEGINNING	70
2876	DESIGNED	70
19950	FRIEND	70
11536	HD	69
13770	BROADCAST	69
18523	RELIABLY	69
15452	11	69
4157	KIDS	69
3465	RIDICULOUS	69
21298	COMMUNICATE	69
17522	LIKED	69
17943	UNACCEPTABLE	69
14338	UPGRADING	69
2189	CAUSING	69
18867	TELEPHONE	68
20069	150	68
19332	FOLLOW	68
17140	DISAPPOINTMENT	68
10878	WHATEVER	68
21474	POS	68
18483	FLASH	68
16951	RESPOND	68
1184	FOLKS	68
18968	EX7000	68
2844	CLIENT	68
11320	BROADCASTING	68
13963	MIND	68
7531	SWITCHING	68
19351	WONT	67
3673	MISSING	67
8944	TOGETHER	67
13552	45	67
12080	LEARNED	67
3371	CHARTER	67
3922	COMPANIES	67
506	POINTS	67
11807	COOL	67
2771	EXPECTING	66
12151	COSTS	66
5042	STORAGE	66
6221	PLAYING	66
14160	CONTRACT	66
11633	ANYWAY	66
15390	LITERALLY	66
19211	MEAN	66
5287	STARTING	66
4369	BECOME	66
9008	DOESNT	66
11138	EXPERIENCING	66
18150	WANTS	66
18862	WRITTEN	66
13005	WEBSITES	66
13	DETERMINED	65
828	AT&T	65
11259	MORNING	65
4885	2G	65
9306	THANK	65
13768	MENTIONED	65
7080	MESH	65
14029	POST	65
16095	ENABLE	65
20830	MODEM/ROUTER	65
3197	HEADACHE	65
17137	UTILITY	64
919	CHOOSE	64
9278	CERTAINLY	64
17011	FAILURE	64
5854	EXCITED	64
4987	CUTS	64
4536	SOMEWHAT	64
9772	RELEASED	64
18955	SLIGHTLY	63
2752	SPOT	63
15287	ACCEPT	63
3071	LOCATIONS	63
6467	ELECTRONICS	63
14048	INTERFERENCE	63
19158	CONTACTING	63
720	ELSEWHERE	63
21833	IMPORTANT	63
18272	DESCRIBED	63
6591	SITUATION	63
11596	SAMSUNG	63
21520	BROKE	63
21771	MENTION	63
16865	RT-N66U	62
20023	24	62
17836	MANAGEMENT	62
3308	ALONE	62
897	REQUIRING	62
7761	I.E	62
3803	HAPPENING	62
755	CLICK	62
159	SCHEDULE	62
21374	WHAT'S	62
12427	STATUS	62
4522	SWITCHES	62
5554	HOPED	62
17198	EXPERT	62
12033	PRIME	62
14862	MOSTLY	62
14349	PURPOSE	62
12969	SUPERVISOR	62
9379	FEE	62
7508	BUCKS	61
20650	THRU	61
9694	AC3200	61
6389	FOREVER	61
3640	SERIOUS	61
21163	APPEARED	61
20533	REALIZE	61
19964	MINS	61
5201	FORWARDING	61
10923	FUNCTIONING	61
9987	HATE	61
4218	CHOICE	61
18289	MISTAKE	61
10218	CLAIMS	61
10569	WRITING	61
7834	IOS	61
13253	SOLD	60
11784	SPECS	60
21370	CAPABLE	60
10697	INCREDIBLY	60
17014	FORGET	60
14109	DISABLED	60
11299	SHARING	60
8178	EXCHANGE	60
12485	GATEWAY	60
6166	BAR	60
15969	CONFIRMED	60
2925	FILTER	60
13120	EXIST	60
15253	PLAYER	60
7342	TRIES	60
11443	RATED	60
11101	FREQUENCY	60
2917	FAMILY	60
17418	RESTORE	60
8	DOCUMENTATION	59
17688	SPOTTY	59
14698	UNPLUGGING	59
18494	OS	59
18951	REASONS	59
7042	FORUM	59
3997	LUCKY	59
5804	SHIPPED	59
16780	PARTY	59
16730	POWERLINE	59
2558	HASN'T	59
455	DOUBT	59
2983	RESTARTING	59
7425	MAXIMUM	59
18711	SEARCHING	59
15892	CREATED	59
8054	SIZE	59
15265	USEFUL	58
13034	EXTENSION	58
9946	80	58
15113	BUNCH	58
4650	SADLY	58
15249	BUGGY	58
19500	RESTARTED	58
2739	TEAM	58
4146	POTENTIAL	58
1844	SHAME	58
20665	APPARENT	58
19049	PLEASED	58
12715	BLUE	58
9236	SHOWING	58
1345	CREATES	58
14462	WORLD	58
4811	PRINTERS	58
1507	TAKEN	58
18661	PERFORMS	58
5238	WATCHING	58
7620	DLNA	58
12755	PERFORMED	58
18648	SIGN	58
13172	COMPATIBILITY	58
10171	THEREFORE	58
10170	SITES	58
3908	ADDITION	57
2682	DOOR	57
21211	VOIP	57
1000	ROUTING	57
13691	AMBER	57
4407	CAMERAS	57
5734	BIGGEST	57
5341	RECEIVING	57
15244	INCONSISTENT	57
16199	MAINTAIN	57
17978	PLUGGING	57
10602	EX6200	57
8411	OPINION	57
15373	FULLY	57
13838	POWERED	57
7800	HELPS	56
14502	HANG	56
15811	ENGINEER	56
1977	EXPIRED	56
11377	ULTIMATELY	56
14268	PS4	56
11581	REPRESENTATIVE	56
16298	PS3	56
5366	HEARD	56
7191	JANUARY	56
2342	NETGEARS	56
4693	AC750	56
3001	FRIENDLY	56
5171	STATE	56
6831	KEEPING	56
19086	FORCED	56
9136	BASIS	56
20444	INCREASED	56
3875	EARLY	56
3375	FELT	55
6665	PASSED	55
